"b_no_choice_a","b_powertrainbev_a","b_powertrainhev_a","b_range_bev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainhev_b","b_range_bev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainhev_c","b_range_bev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_hhincome_b","gamma_ev_neighbor_b","gamma_knowledge_ev_b","gamma_risk_taking_b","gamma_evb_environment_positive_b","gamma_evb_function_negative_b","delta_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_hhincome_c","gamma_ev_neighbor_c","gamma_knowledge_ev_c","gamma_risk_taking_c","gamma_evb_environment_positive_c","gamma_evb_function_negative_c","logLike"
-4.69560188979877,-4.09816035887382,-1.77622716759763,0.404831652257392,-0.357930369669529,-0.13661301626575,-0.734952916368644,-0.613152822768819,-6.24572895076534,-0.431654007483149,1.00252561340774,0.519595206053134,-0.220271346356369,-0.121508401544355,-0.902771216156566,-1.09780519051763,-8.93895350911419,-5.03207562162137,-0.0620037017351617,0.586171249846375,-0.386595824488786,-0.141354871962779,-0.653265097809093,-1.12451753315144,-1.66727571458219,1.25350553606617,-0.093104253410115,0.0186060923606096,1.0365304008943,0.242616622103796,0.193837545866662,0.36606504956098,-0.146325241464892,0.245169384488368,0.119522634651037,0.0809692935492562,0.00386966847974776,0.736281072997652,-0.225060660623497,0.124702609832463,0.244240783581214,-0.294095592662365,-4286.31105528737
-4.70972898320417,-4.10111365344837,-1.76319796797547,0.409976351777617,-0.358098672374432,-0.136815238927765,-0.742642767873909,-0.618232634588703,-6.26622851204442,-0.446247419397016,1.00417204294705,0.523240504981857,-0.220612862301147,-0.121569616182386,-0.903727488140986,-1.10266616346554,-8.92980163787997,-5.03375413157899,-0.07035924109008,0.583469904045483,-0.387131663860327,-0.141415689815212,-0.646300757181139,-1.12072523442993,-1.65330148158274,1.24725861323487,-0.0922691799004458,0.0190252044635615,1.04500305036561,0.239793667408027,0.192591126148801,0.365590681228728,-0.147869279126084,0.262052550918379,0.113617470615804,0.0789519011336215,0.00426770639803583,0.743897671434124,-0.232630496486988,0.124908343434342,0.242487065935236,-0.297407793876775,-4286.28753293547
-4.71782688167844,-4.10113831479584,-1.75143818485905,0.414548728829413,-0.358723959610309,-0.136820183757902,-0.747879807441952,-0.62161505731963,-6.27963557598127,-0.452838234435918,1.0056525411991,0.52511662179567,-0.220819277673596,-0.121622999130067,-0.905061644997673,-1.10539052147176,-8.90872681345104,-5.03269290265326,-0.0752747831751607,0.58412456387172,-0.386802407669792,-0.141056671362537,-0.639551889536103,-1.11666396985369,-1.65641931850507,1.24353289061194,-0.0916884758126726,0.0194267709512227,1.04715763758986,0.238620744749953,0.193228321485389,0.366972477379588,-0.150218365093888,0.271465459886381,0.10763714381745,0.077727745330696,0.00484220275972356,0.744233897262312,-0.239781599042282,0.126179082941179,0.241919069843233,-0.301713223958334,-4286.27249588661
-4.72386819097057,-4.09671108537669,-1.74017960493401,0.417009822870227,-0.359415359181245,-0.137020988521565,-0.751901793684691,-0.623651791617124,-6.287582885104,-0.45507963405493,1.00639502206546,0.525690297907198,-0.221043719791391,-0.121670152212822,-0.905527911933802,-1.10626696176036,-8.89204168466759,-5.03068870360742,-0.0785152419656544,0.5829292332182,-0.386748239999682,-0.140698171433376,-0.633257517169541,-1.11276155220392,-1.65476106771319,1.23980061474067,-0.0920211742759109,0.0198042412359532,1.05037120308864,0.235607869545878,0.192567553040026,0.366609953564452,-0.150944962509365,0.283160398692477,0.10271458525415,0.0766957368279527,0.00516407359289093,0.745685388119911,-0.246315231825342,0.126225714996785,0.240840520422608,-0.304894483803733,-4286.2612210869
-4.72704063090979,-4.09293690244994,-1.72995901081056,0.419556833888617,-0.360230832475981,-0.137177180970229,-0.754197056426592,-0.624812873352585,-6.29098379540629,-0.452933339838267,1.00669770482238,0.52513283189875,-0.221175888684972,-0.121697562781816,-0.905881348040992,-1.10581001792339,-8.87587812369669,-5.02688781048844,-0.080541921341223,0.581952404350621,-0.386421488672589,-0.14026737538994,-0.628679110246641,-1.10942277173913,-1.65897721445152,1.23738474809834,-0.0928710834691178,0.0201386655111829,1.05029079155854,0.232159441218165,0.192514807083013,0.366923467591458,-0.151587183040859,0.289927886643837,0.0985895330459831,0.0757764437900759,0.00543816792416049,0.743692594251534,-0.252237916005491,0.126334098050038,0.240505247024612,-0.30735223617783,-4286.25272176672
-4.72898888626266,-4.08907233316293,-1.72217695675111,0.421174426502466,-0.361016834727687,-0.137404502387012,-0.75500698859047,-0.62531281871409,-6.29067715246426,-0.448247662616774,1.00654911753163,0.523840176789461,-0.221251579397765,-0.121707094809888,-0.905847528841273,-1.10442260253321,-8.86526147605092,-5.02331918962947,-0.0817214489083219,0.580666022081634,-0.386092025395107,-0.13991937357156,-0.626246865721205,-1.10711046834645,-1.66119542604742,1.23585129230935,-0.0941388923882676,0.0203642279935118,1.0497562487379,0.228081874301911,0.192110361980989,0.366537279862023,-0.151361659115614,0.295089274329027,0.0957953640913603,0.0749855455877129,0.00555329010006471,0.7419412358,-0.257014189470554,0.125783443022802,0.24009794310576,-0.308288721714321,-4286.24676068538
-4.7299177154051,-4.0872965698964,-1.71668772652955,0.422747274338343,-0.361702598146757,-0.137614582283154,-0.754707627281862,-0.62545859062226,-6.28811227769565,-0.442428145970295,1.00611432032847,0.522213561435983,-0.221265286344254,-0.121697672275441,-0.905656324326967,-1.10263167336198,-8.85971244222469,-5.0199620213252,-0.0824643658284136,0.57936836550242,-0.385731555798402,-0.139671657485136,-0.625855603335183,-1.10588440562479,-1.66387828488283,1.23527023940887,-0.0955104339350265,0.0205012802002185,1.04808467639877,0.224095461851726,0.191917225277648,0.366303451089775,-0.150950728414863,0.297024804337437,0.0941750739297065,0.074267177846717,0.00557234720589283,0.739548447434738,-0.260469968217349,0.125104484887495,0.240023898117081,-0.308127995519187,-4286.2426347134
-4.73058831079383,-4.08700988092956,-1.71383326625782,0.423884192708342,-0.362209367974076,-0.13781452623888,-0.753812504886887,-0.625451949896095,-6.28466639240853,-0.437092975376226,1.00557931629975,0.520694695368886,-0.221243296648838,-0.121677156789085,-0.905348366710253,-1.10093343009739,-8.85900890734453,-5.01788818321958,-0.0829467441789621,0.578335763032868,-0.385427026218768,-0.139551226855997,-0.626972655795573,-1.10565676983427,-1.66472428932454,1.23532205815084,-0.0967230191111714,0.0205429800214742,1.04657277973003,0.220702901731307,0.191699245228237,0.365892949077623,-0.150329183191234,0.297482396940961,0.0936112952113766,0.0736933528140567,0.00551264071758556,0.737987597324372,-0.262536066534876,0.124267465807775,0.239959972380664,-0.307104694939622,-4286.23997940865
-4.731056823928,-4.08840166768292,-1.71303706678856,0.424847811629985,-0.362513551608366,-0.13796196279715,-0.752754386331225,-0.625410850062988,-6.28140581760696,-0.43314806542019,1.00507043574084,0.519541108967052,-0.221200948784416,-0.121650685536123,-0.905034911320151,-1.09963061019003,-8.86173626509227,-5.01691771805868,-0.083312329829505,0.577600441600376,-0.385206549172342,-0.139541939163443,-0.628914229230067,-1.10616118558525,-1.66474097954013,1.23578740293447,-0.0975951201402284,0.0205233087994107,1.04523123755725,0.218303287590248,0.191635138581381,0.365629453593356,-0.149832620570095,0.296540641597914,0.0937912146644213,0.0732641539826847,0.0054174400080923,0.736980331291362,-0.263325861779998,0.123561925252076,0.240015085117494,-0.305737380003903,-4286.23833126942
-4.73150443396025,-4.0904215397011,-1.71373201041124,0.425444717006956,-0.362623622218636,-0.13805400228506,-0.751926783309303,-0.625399508832038,-6.27915871276545,-0.431123096316389,1.00471636057731,0.518917910730658,-0.22116007404717,-0.121627042309664,-0.904784126913175,-1.09891195628695,-8.86589126110544,-5.01711745966891,-0.0835820109566406,0.577299366907563,-0.385090477616027,-0.139605236425083,-0.630869478581144,-1.10700627100061,-1.66371720882386,1.23634478483834,-0.0980434067641793,0.0204680194557071,1.04455473515244,0.217064168690358,0.191622651975243,0.365423049659104,-0.14949755768084,0.2953880473946,0.094353494268738,0.0730168273373698,0.00532427968366549,0.736858134420239,-0.263189002390882,0.12305066443249,0.240047543176978,-0.304469329093969,-4286.23740252328
