"b_no_choice","b_powertrainbev","b_powertrainhev","b_range_bev","b_mileage","b_age","b_operating_cost","b_price","logLike"
0,0,0,0,0,0,0,0,-4133.92978485928
-0.110232600597521,-0.0479477203062649,0.0590134499241405,-0.0183059387998516,0.010071441773714,0.00687506596128786,0.0602181548969788,0.00669383769566569,-4040.75028128254
-0.672170626606902,-0.26043182026229,0.234575210972109,-0.030793969895355,-0.000207505762473288,0.00699258552144825,0.18427044805705,-0.1352290091736,-3860.472297882
-4.04740821671512,-1.36606634085856,-0.00744170957359408,0.325830110649088,-0.153711039626628,-0.0588402378594464,-0.417168668989496,-0.771555525521697,-3523.59119048115
-5.23812882045234,-1.84739460347706,-0.177018572455914,0.504780177823031,-0.21442993091948,-0.0761709947877782,-0.70847484773547,-0.958779798168951,-3501.41172467743
-5.23766285061679,-1.86971886971072,-0.167837779948636,0.520100432772659,-0.215580243904715,-0.0768848898416865,-0.705969657836842,-0.965331583415508,-3501.31499006087
-5.23653867236011,-1.8751821136582,-0.168950585029321,0.522280983159742,-0.215756782540764,-0.076947907063018,-0.706698235896439,-0.964381092732035,-3501.31253742167
-5.23551074862287,-1.87657944194178,-0.169163619182331,0.522901070201259,-0.215759761998794,-0.0769369088143583,-0.706754681394893,-0.964043292027447,-3501.31241188332
-5.23550311798186,-1.87657464593987,-0.16917134206008,0.522899309853209,-0.215758469576088,-0.0769376884551687,-0.706756827553239,-0.964038381689602,-3501.31241185625
