"b_mileage_a","b_range_year0_a","b_degradation_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_mileage_b","b_range_year0_b","b_degradation_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_mileage_c","b_range_year0_c","b_degradation_c","b_packreplace_c","b_cellreplace_c","b_price_c","b_mileage_d","b_range_year0_d","b_degradation_d","b_packreplace_d","b_cellreplace_d","b_price_d","b_mileage_e","b_range_year0_e","b_degradation_e","b_packreplace_e","b_cellreplace_e","b_price_e","b_mileage_f","b_range_year0_f","b_degradation_f","b_packreplace_f","b_cellreplace_f","b_price_f","b_mileage_g","b_range_year0_g","b_degradation_g","b_packreplace_g","b_cellreplace_g","b_price_g","delta_b","delta_c","delta_d","delta_e","delta_f","delta_g","logLike"
-0.0391311129688199,2.04852852755755,-0.359037151107043,0.361525578833513,-0.0791529724320054,-0.905513499462336,0.0667205818558821,1.50196061182605,-0.231252744161669,-3.18583823884917,-2.82778682857263,-0.585171204571057,0.396814326355552,0.89962472002802,-1.58912531029302,3.14030794266585,1.6027765128477,0.046778739683865,0.567742509160505,-0.66398260093596,-0.201665202268105,-0.793240264733662,1.45403856165786,0.0239852815061309,-0.206541127576263,0.544817833750414,-0.00413613197287516,0.0652619115341942,-0.0818929033302537,0.199546748547178,0.177013989902048,1.24759837586313,-0.684773765211988,0.164161421092004,0.0910553921455471,0.212766514316008,-0.508926876339393,0.819680167576067,-0.278530057349049,-0.986326240439436,-0.929726011204724,-0.312577368373656,-0.581855609149493,-3.94501077054509,-2.23823229842667,0.737325618065948,0.459684678079543,-0.484570173369537,-2540.53365977215
-0.122063331920656,2.16907577441548,-0.37416043984071,0.245181564480498,-0.0330578400643835,-0.969669831467799,0.0651596846019783,1.50827478712753,-0.194189017820532,-3.53232366645713,-3.04033471149341,-0.56062034355475,1.1256924319597,1.25625033666759,-2.71641444354,4.70262090834344,-3.48391126643731,0.0688960831880059,0.465362418641201,-0.599596534883661,-0.335308428109321,-0.369479348509267,1.59515073732918,0.294429569563105,-0.185642800949627,0.679699409450797,0.00620349897152795,0.113703582517654,-0.066190847820532,0.305083233381522,0.220903529408781,1.22012594142981,-0.696549888209083,0.182648969353081,0.032199475163263,0.221581449431762,-0.474713899073922,0.813568902793238,-0.281776669880853,-0.621665996196059,-0.856377048680756,-0.303060777383073,-0.684799071611138,-3.37049194182018,-1.80666352305133,0.615169529473788,0.461924387134679,-0.42710674326811,-2535.58160833929
-0.16632566520413,2.28333696737489,-0.350992802941451,0.114482751874311,-0.0841205215030967,-0.964067164523461,0.0631895362291272,1.48836005147047,-0.171429532211191,-3.63935694808254,-3.10336205230967,-0.558692143349605,0.941175545781663,0.530211221980553,-2.88420097513486,8.68240220840452,-1.59798049357928,0.193968258563678,0.442896159956958,-0.580234359946952,-0.361973824108851,-0.526567775676406,1.68911470351023,0.333186158552745,-0.195546866681002,0.536974132904595,0.000440836470350184,0.106612079617322,-0.0773314986229096,0.279578041782931,0.236583581568242,1.20836614775189,-0.670111937600735,0.139438675724871,0.0182433525986915,0.193665903387077,-0.4810991750762,0.808015821116904,-0.286908152644705,-0.74487470321954,-0.693062457707318,-0.323709330396079,-0.727974404813304,-2.366881530485,-1.81688758370216,0.596412570924043,0.395048952947286,-0.478802932812696,-2528.91384002094
-0.202880428926219,2.49427692923241,-0.395047880950193,0.137503631291432,0.0418395731408675,-1.06646164606143,0.0490436391647938,1.45027238819327,-0.187074589859136,-3.62040792894759,-3.21730752150439,-0.49153979764542,1.29830966939979,0.682659251961882,-2.52979531982592,8.82375430015035,-4.1659980109762,-0.684584757131375,0.528782117073136,-0.629392159007072,-0.39700092440458,-0.459316279501998,2.0515954300562,0.266346731573464,-0.193087417299855,0.578943842270446,0.000849638968690978,0.103203556845296,-0.085746375872218,0.24627356488308,0.248531151423368,1.13080198250259,-0.655257490474955,0.129652362810965,-0.0202644773809743,0.212733134135844,-0.501952384543521,0.803358689886438,-0.281521704483484,-0.717001474691689,-0.652903565514375,-0.301424548556342,-0.679383647749156,-2.5589993690803,-1.89656250807463,0.635440485511549,0.396240375817778,-0.44685068524354,-2525.25828071474
-0.23028152987117,2.71342063846336,-0.43232815014073,0.0865979896968076,0.0470316668376172,-1.14309938636833,0.0450103969442774,1.40920102565535,-0.177112625009723,-3.64057029670434,-3.2676540546788,-0.447673531341477,1.05380842098574,1.13001922379756,-2.43132979906284,8.10470934711092,-5.65888337517723,-1.35477983749285,0.616999018787585,-1.24792986262127,-0.349785407490824,-0.532697590626526,2.54857500239834,0.493998241592703,-0.192435394368219,0.583347202849055,-0.00280613183062565,0.122854285398577,-0.0681019377920273,0.224711476185166,0.254106802622152,1.09202873226171,-0.639786393998092,0.135321627731866,-0.00263388635400921,0.223854431417709,-0.492411637004608,0.790812302566856,-0.279510256100654,-0.727680624870287,-0.64298010925162,-0.290769551141839,-0.645990690891883,-2.36914044171685,-2.10327050271929,0.718116640726578,0.4842261949155,-0.424288144216597,-2523.17380003963
-0.245378191923233,2.75153682424832,-0.445992168086249,0.0344664829635892,0.0338992413082901,-1.13247571077723,0.0412301336816659,1.39333228224133,-0.174774661019826,-3.63298959015675,-3.27609288913993,-0.422313505645679,1.21017321340668,1.20443982503806,-2.52465622224646,6.88822731689852,-2.92838792214976,-1.52282724837483,0.647907912791842,-1.09441353119739,-0.384865435365221,-0.663592550174012,2.51590415537525,0.371592469589527,-0.188780409864945,0.598643440787761,0.000173090649623855,0.135397798167396,-0.0564089433855123,0.225983109011213,0.252940553673658,1.07712738674184,-0.635424042754031,0.148039260008261,-0.0107180574053937,0.221121914868683,-0.490768578869557,0.781494543597766,-0.275336693963252,-0.71844259484083,-0.698053895491042,-0.272282609516691,-0.638654080316319,-2.42889661409456,-2.19209814212161,0.721139387004643,0.491902474638055,-0.414804482351993,-2519.83266220252
-0.294379899623949,2.91586243902098,-0.47421164456038,-0.0359371244444295,0.0179690299912826,-1.16002501192197,0.0379971596462774,1.34920692641178,-0.161068506633561,-3.70049337690322,-3.32920740934023,-0.364133857113442,1.52038990943115,2.15773205007867,-3.35270615199636,5.16734220684653,-1.42648430836336,-3.22077466376396,0.693770934280522,-0.969836681500411,-0.37745531027782,-1.41878649585488,2.46793372513351,0.29195924790265,-0.188944924265795,0.56658384302795,-0.00289649252984314,0.157372782976919,-0.0416852694557983,0.206639013324933,0.265811134747392,1.10502471339956,-0.618499685336458,0.151403790107764,0.00471426516454301,0.19741341905001,-0.506284432813842,0.761585166489905,-0.262343883021265,-0.793871557166682,-0.668593064005115,-0.229466415825479,-0.637379344639736,-2.15964592432456,-2.56403218174502,0.761681721758797,0.524591128896726,-0.404524470667462,-2517.6175707608
-0.307029448138711,3.06964542023776,-0.510953911715407,0.00719143178588685,0.0610070217856784,-1.23342107153873,0.0201083334704048,1.29207575154137,-0.165635698608391,-3.58636390491875,-3.21298233964098,-0.300707213185996,1.77352171155754,2.99751263225794,-4.4020737240803,6.56554074512805,-1.20515535860922,-3.64699566015796,0.444490612730835,-0.663608331010556,-0.62043408361875,-2.06420057705067,2.10290543607038,0.789288052936149,-0.185881425314143,0.633892363132255,-0.00176352904100634,0.170080371712201,-0.0215645147821927,0.178193566534669,0.245938194511811,1.0765352472239,-0.610747654118196,0.175079049034724,-0.0186298577431483,0.202908692493848,-0.50088811341814,0.722960769013648,-0.26024886368084,-0.736321580675321,-0.752331414709096,-0.156705181087207,-0.530706403065473,-1.9171570975107,-2.27842950067076,0.827440527912843,0.610012997321951,-0.310469476021218,-2515.4842146753
-0.366174586318457,3.38050621023862,-0.552978393589418,-0.0447863438942092,0.0748518035236188,-1.36133378708197,0.0177207192971382,1.26252851153582,-0.153334428575617,-3.59019854945334,-3.18378244123273,-0.271740802744833,2.02094280237133,4.08539809647981,-5.67640655198256,7.51227038354675,-1.39180302715609,-4.17055768467102,0.727240350203942,-0.957497753825126,-0.592679063353744,-2.34623089845234,2.5944602278118,0.674901916844484,-0.186946593743265,0.626518099131357,-0.00270486009815708,0.181456848763096,-0.0105697529713802,0.173645637386746,0.231283066535019,1.09698972819323,-0.596683967495287,0.178539361900183,-0.013098638512658,0.175982579244854,-0.482317667437381,0.662519850180283,-0.252864308316178,-0.745583448334103,-0.713738439047982,-0.117328195557967,-0.410669088398048,-1.49602556586226,-2.50743348209306,0.947269684842651,0.771673751267875,-0.173790311310326,-2513.12249087705
-0.349970105963742,3.2768660947669,-0.531935519070006,-0.0440439633200256,0.062312737785166,-1.33855291451909,0.0152158129496254,1.24684923101456,-0.150432324109465,-3.53781881017889,-3.09921677538708,-0.258391962390889,1.9026520575271,3.24083553077568,-4.5848326963799,4.27626335799696,-1.68839518746434,-3.06878381542472,0.982495242252517,-0.84550034224833,-0.65061865821853,-2.29893765189029,3.21890040050227,0.536194819331912,-0.193870530807618,0.58838798222135,-0.0012055326893531,0.191394423201951,-0.0116166551161965,0.179309180222255,0.212665723386394,1.12228159438822,-0.589475551785102,0.186842269164405,-0.0166128916519374,0.176254272125863,-0.492482939559735,0.595202131464781,-0.234109434155493,-0.768742024847121,-0.686460926741435,-0.0635395999371941,-0.387621361292176,-1.27538971249408,-2.41804823108367,0.91638671090899,0.760613823388272,-0.172517684070895,-2511.9761489417
-0.372526311050631,3.52696425999705,-0.57651807546295,-0.139520725301446,0.0494405827741259,-1.43576508289307,0.00481108920175099,1.23959135813781,-0.153923607009549,-3.5307117554199,-3.12654082215862,-0.227436181124994,2.04698376194985,3.81117367613817,-5.16482667740044,5.70165406725934,-0.809640947872387,-3.7798522854214,0.758594176696234,-0.614720755760314,-0.37833423678922,-2.59124511789388,1.9614950237768,0.379776710402233,-0.191280909863976,0.646631333273418,-0.00210411174269793,0.205445775295673,0.00496691515310856,0.164635692072864,0.215538495417095,1.10970956950007,-0.590589206153642,0.179459349568443,-0.028334886291472,0.16529717898486,-0.458932760246602,0.563810817070684,-0.233491604599342,-0.690659057883953,-0.694582304598752,-0.0663097519268139,-0.313055133833909,-1.22772751649407,-2.46575689723013,0.989750612186158,0.843135522275112,-0.0651431220438056,-2510.70848715409
-0.401796402152809,3.73785882748694,-0.605144014407357,-0.163211281596391,0.0810259238808297,-1.53461449718887,0.00722594129962951,1.24143619714379,-0.156123338795756,-3.5770820102126,-3.14828731310541,-0.21833443262639,2.12351637354977,4.13353168270429,-5.6063833660038,6.4315494648978,-0.415783658405469,-4.1525256245177,0.533243758398354,-0.58813413549715,-0.369051930543006,-1.19465184486135,2.16654415270308,0.292114993008353,-0.193818605343454,0.639169159546316,-0.00334576766284145,0.206459011370274,0.00400482139920579,0.163592981951633,0.215743199590711,1.12238387170554,-0.589817184691399,0.178424544019159,-0.0270318577049533,0.158348000672957,-0.453698091700606,0.567747524892808,-0.237709957164706,-0.650932615362709,-0.689906765668048,-0.0834016899858922,-0.268136476143132,-1.16153402540884,-2.36347497435184,1.04149218227844,0.898423181701997,-0.0379699935744416,-2510.24540832078
-0.35435258864167,3.46147171872856,-0.55391223697368,-0.122216354044857,0.0603853578769477,-1.4402240034755,0.00397356650642997,1.25067997366057,-0.153007876037465,-3.5533343774537,-3.12323539919576,-0.232629340669794,2.04731399874956,3.74842552503866,-5.28867264280629,6.00094635413643,-0.713698393804934,-3.76655076977797,0.553820049402582,-0.441579912740755,-0.279904107209889,-1.28211502333175,1.84463923350327,0.089905925730986,-0.195346880608092,0.620129317922368,-0.0013624184416119,0.206722779414794,-0.00305521816168509,0.181989031295251,0.214925668903402,1.12445135078418,-0.593558851003006,0.179988394742032,-0.0278455717192691,0.166568325102175,-0.469156816214551,0.59039296670516,-0.240001307230807,-0.649134660819408,-0.691306226758251,-0.0946957800461696,-0.332682950261955,-1.25463254830416,-1.83862957838315,0.964731460957696,0.81909642967048,-0.125890496423959,-2509.88448018887
-0.369013790328782,3.6103435612563,-0.577961894427848,-0.166699795053594,0.0600262282141476,-1.50531105246412,0.00206126554906439,1.24240655906405,-0.153272689799612,-3.55501723918061,-3.12027826721136,-0.21932669434777,2.30880398962054,3.75114402747637,-5.52770120099032,5.96247335695326,-0.725928401365959,-3.99214357272219,0.625940424607573,-0.55823459795143,-0.340201980963659,-1.17601709866738,2.14427003540494,0.198082862155917,-0.19555395428296,0.631881604445957,-0.00255456647610455,0.208937001677047,0.00129873107833347,0.176578129564077,0.213427527405242,1.12496242166683,-0.593645790673249,0.181489575982628,-0.0328619161195866,0.164448512632166,-0.463640311863757,0.585758145436736,-0.241898768222462,-0.654455322417391,-0.674139480723894,-0.0862285307772775,-0.304748801429956,-1.26224544431424,-1.93087097296413,0.997064572082823,0.84885822556351,-0.0848315694015934,-2509.3453403531
-0.386230913964376,3.78582089919131,-0.603036347633192,-0.212384689089438,0.064991349046935,-1.58908822093068,-0.00528998265342556,1.24284025734678,-0.154428887541746,-3.55554609323651,-3.12961626944636,-0.204636796722027,2.61622670355403,3.97418556661876,-6.01946785580029,6.64024707024657,-0.359190098314976,-4.49068274246934,0.742162258893604,-0.52233672440148,-0.388994102533124,-1.50385850249169,2.16900830755333,0.195922219222596,-0.19647884982735,0.634436201415672,-0.00442678588264984,0.208703321538967,0.00424444162824833,0.171441563083822,0.210737711661105,1.13553059473268,-0.594094124253485,0.185190473584034,-0.0346314029021278,0.159513069552098,-0.455173252944441,0.573888060049767,-0.245472271897047,-0.636753003494932,-0.652269223099424,-0.078088436115735,-0.27201686627054,-1.25569619710434,-2.00038621267886,1.04074548131146,0.887796210561537,-0.0347705788000818,-2508.94667454254
-0.400256791195798,3.95433418111016,-0.625744928931026,-0.279096030785368,0.0622556211128539,-1.67198448623077,-0.0136662559263015,1.24116975172846,-0.153795915544516,-3.55578210898156,-3.13903962240651,-0.187482480317431,3.0535246279551,4.2404302841023,-6.7420365655944,7.57710907310124,-0.0281222050136449,-5.06692892844178,0.791886628505285,-0.411973018884359,-0.427918698551864,-1.93007921610119,2.01079147593965,0.239568020340399,-0.197589039874693,0.635605354632345,-0.00571574963600989,0.210891972740114,0.0077548426812755,0.166470804004393,0.206457019440499,1.14725274086098,-0.594748842191958,0.191830609269878,-0.0397993898475086,0.155540988500598,-0.443887314941379,0.558306567027174,-0.249489125489945,-0.606990453748661,-0.628983853980422,-0.0713052918599859,-0.243065698017725,-1.2484197786053,-1.99868926592896,1.07725513952391,0.92174956171243,0.0125776218154216,-2508.71819747933
-0.403746505075514,4.02554501710402,-0.634384110911565,-0.292442623206794,0.0722949525664221,-1.71443863616822,-0.0191324314582379,1.2365092236763,-0.152314852531068,-3.54338007231519,-3.13261612597796,-0.179753051895762,3.44092990141072,4.72694226979494,-7.60549150498852,8.83822042350432,0.164747680112851,-5.69101064735734,0.850752399928999,-0.334586569074692,-0.471621279939644,-2.04468050881927,2.05620195969414,0.209365714983241,-0.197082669907191,0.638748895144528,-0.00576326957607029,0.21248021848367,0.0109920066730386,0.16666774322151,0.202946765210238,1.15284165291575,-0.594683221606693,0.195242661909756,-0.0458568202316693,0.153686884770372,-0.440737678844153,0.550425498835379,-0.251304466823275,-0.587302408653594,-0.61424958846447,-0.0652881187134244,-0.224971997972436,-1.24322883505416,-1.92242210586053,1.09256833510268,0.93818807681805,0.0379202802813571,-2508.51042835663
-0.400018508412673,4.03098836814734,-0.632257396368407,-0.288854895811233,0.0801949336391992,-1.72908344118884,-0.0252850021817677,1.23211426319771,-0.149354914526822,-3.52442789617402,-3.12772496060386,-0.175485183000319,3.78128310996371,5.24771870151343,-8.48444744042189,10.0458536258809,0.19738361901763,-6.23475626552219,0.713734137684213,-0.0379679626314561,-0.422273398105404,-2.06104590470439,1.56988814706573,0.0962372378973415,-0.196542600154299,0.639266392263678,-0.00518989240157359,0.214736933058707,0.0121000284355943,0.168986881129966,0.199510559665436,1.15974021462236,-0.59560600157852,0.201648194062723,-0.0535205945652579,0.152336453643977,-0.440330038645556,0.545679980789389,-0.252367076348588,-0.563080980814446,-0.60531060567403,-0.0632599494641234,-0.218428177054065,-1.23728602369461,-1.74240351145525,1.09456498721652,0.939845061964844,0.0455515329103838,-2508.23206806179
-0.393839196097924,4.01024973482738,-0.625305457215984,-0.294095539057198,0.0785118162447394,-1.72930416696322,-0.0291653783358119,1.22612622906723,-0.146476452610008,-3.51532349728781,-3.12047377311942,-0.173066322141994,4.26924125176038,5.77205827616865,-9.49372747786842,11.0172753852492,0.130529901852797,-6.88177595831624,0.695057708645489,0.0149146822484955,-0.420069735972532,-2.11726692517768,1.54062014110196,0.0895934067890973,-0.196017999884501,0.635061902217603,-0.00461507920726771,0.21591489382585,0.0127079956975429,0.171479758954159,0.196010920213653,1.16388234094579,-0.595367867468595,0.205722283270921,-0.0602524914575054,0.151610524208118,-0.438017334175008,0.539111061445749,-0.253191235186658,-0.549403687187101,-0.586336356991402,-0.0607455709080819,-0.214897442114292,-1.22812791200441,-1.65090455433153,1.09332094207118,0.942012361507932,0.0493747923535817,-2508.05504285903
-0.392239154922969,4.00392769374949,-0.622942067366513,-0.295695022149889,0.0745628104566198,-1.72857444050457,-0.0302256660311895,1.22484018822654,-0.145737790230222,-3.5158300273823,-3.12220746491505,-0.174701792398655,4.24028013013088,5.79324141631446,-9.50999898935562,11.1264088521759,0.297549539561086,-6.93170610248281,0.661084162159959,-0.0106312478937099,-0.403289694133504,-2.198308314225,1.54243252031166,0.135849503911309,-0.195747746978418,0.633650600817028,-0.00438514315090243,0.215363421224397,0.0112193274208511,0.172389421760404,0.195401928044333,1.16424038630334,-0.595177629778861,0.206269850561279,-0.0618272561098229,0.150757791977119,-0.436968008903604,0.536587147525136,-0.252999699078652,-0.542438033869569,-0.577365557872266,-0.060254352074794,-0.214605982649349,-1.21552856295276,-1.64369244706057,1.09297526256024,0.944738619115012,0.0483576603573394,-2508.03350760214
-0.38912045239595,3.98958997002927,-0.619447802579368,-0.298094466634158,0.0714683837790294,-1.72493065003169,-0.0307550372124348,1.22243843433466,-0.145127357870422,-3.51450206357717,-3.11646890462569,-0.175820719434905,4.27800311946999,5.84508074802531,-9.57966864800152,11.178877796408,0.26547935420116,-6.99438802439721,0.668045886781003,-0.0104452840759012,-0.413838213280147,-2.09833065930337,1.63721650093559,0.111376809502641,-0.19545939516417,0.632194550608739,-0.00412610111504326,0.214873045806031,0.0106893689948662,0.173996978805782,0.194230598894516,1.16558370281444,-0.594776760941595,0.205786362596757,-0.0640487517603828,0.150730977972263,-0.43763274828025,0.533965496079801,-0.252849495984345,-0.534285215221888,-0.56998749860444,-0.0588406836500077,-0.21195853980848,-1.20822550000726,-1.62800052025112,1.09157399330608,0.94537953625074,0.0461278362186401,-2507.99410222055
