"wtp_mileage","wtp_range_year0","wtp_degradation","wtp_packreplace","wtp_cellreplace","asc_no_choice","b_price","logLike"
1089.17272264371,32238.4501361601,-11748.6597172679,-69412.774100742,-51401.227402079,-150712.986449603,5.65507476211766e-06,-11964.1157887488
1103.50707332544,32662.5745725446,-11903.2188518392,-70325.9687535492,-52077.4509045097,-152695.73688261,5.58166939244501e-06,-11964.1157764642
1119.49295326418,33135.5811905482,-12075.5916618241,-71344.4090482185,-52831.6103410645,-154907.004329683,5.50179156006496e-06,-11964.1157685808
1135.46034772262,33609.1857651859,-12248.192239877,-72363.8447713114,-53586.6001654571,-157120.764233829,5.4243073742431e-06,-11964.1157553326
1151.46488028048,34082.6787648158,-12420.7415633981,-73383.3590825036,-54341.5490684224,-159334.350915171,5.34897915276153e-06,-11964.1157425163
1167.46662344319,34556.1364328348,-12593.2786438833,-74402.7747710443,-55096.4293752223,-161547.729894872,5.27572085262855e-06,-11964.1157300794
1183.46711485193,35029.5519459528,-12765.800341136,-75422.1011659062,-55851.2432247442,-163760.914227906,5.2044478879817e-06,-11964.1157180094
1199.4661562656,35502.9271163676,-12938.307359928,-76441.3400049861,-56605.9924490287,-165973.909181538,5.1350804935713e-06,-11964.1157062901
1215.46380214301,35976.2630507044,-13110.8000972549,-77460.4938613055,-57360.67890935,-168186.720229222,5.06754310552918e-06,-11964.1156949043
1231.46009125639,36449.5608590162,-13283.2789572144,-78479.5651314889,-58115.304377029,-170399.352557972,5.00176411112152e-06,-11964.1156838381
1249.29938040531,36977.4079535095,-13475.636710323,-79616.0835916559,-58956.9012141552,-172866.994750292,4.93018515336356e-06,-11964.1156772779
1267.11802912377,37505.922392182,-13668.2486523379,-80753.712989485,-59799.4247820028,-175337.418596177,4.86075114819128e-06,-11964.1156653171
1284.97813636188,38034.3123450091,-13860.8034074041,-81891.4301832243,-60641.9027485707,-177807.6493775,4.79324910743129e-06,-11964.1156537495
1302.83513005617,38562.6629243908,-14053.3445195863,-83029.0374193856,-61484.3042413377,-180277.648597386,4.72760192936003e-06,-11964.1156425297
1320.69072870405,39090.966508977,-14245.8684823491,-84166.5451137738,-62326.6316489521,-182747.43082953,4.66373381643422e-06,-11964.1156316433
1338.54471072737,39619.2251191371,-14438.3760814796,-85303.9551990763,-63168.8870112834,-185217.001938037,4.60157329132794e-06,-11964.115621075
1356.3971369105,40147.4399890075,-14630.8677597087,-86441.2705452329,-64011.0724043076,-187686.368027781,4.54105264125563e-06,-11964.1156108096
1374.24805046281,40675.6123556784,-14823.3439673802,-87578.4938231182,-64853.1898020442,-190155.534879351,4.48210769414994e-06,-11964.115600835
1394.15563405406,41264.6581601763,-15038.0037283672,-88846.7804930203,-65792.3615776758,-192909.276038906,4.41796540523353e-06,-11964.115595462
1414.0401723618,41854.4487396137,-15252.9471617551,-90116.306998548,-66732.5675943819,-195666.121570561,4.35574521437567e-06,-11964.1155846528
1433.97099056912,42444.1004268139,-15467.8267884573,-91385.9315782455,-67672.7227895093,-198422.7519017,4.29525626152133e-06,-11964.115574207
1453.89833353368,43033.7082311356,-15682.691210498,-92655.4335534204,-68612.7927214681,-201179.124049992,4.23642945695565e-06,-11964.1155640763
1473.82412149963,43623.2636382127,-15897.5365116448,-93924.8245475233,-69552.7800537708,-203935.254272642,4.17919687858291e-06,-11964.1155542494
1493.74810691011,44212.7689026516,-16112.3635687945,-95194.1067147666,-70492.6870612821,-206691.149108787,4.12349447558357e-06,-11964.1155447128
1513.67035759109,44802.2254003578,-16327.1728755271,-96463.2832552909,-71432.5160587352,-209446.815365479,4.06926157055063e-06,-11964.1155354532
1533.59092170561,45391.6345103038,-16541.9649338339,-97732.3571462713,-72372.2692465304,-212202.25948623,4.01644065893191e-06,-11964.115526457
1555.80659887477,46048.9744352283,-16781.5124091479,-99147.6893010022,-73420.3288500284,-215275.270076781,3.95896241085569e-06,-11964.1155221458
1577.99654719524,46707.1455463791,-17021.3764598422,-100564.405140637,-74469.5426748077,-218351.745188922,3.90320656044816e-06,-11964.1155123709
1600.23815570216,47365.1616860675,-17261.1693156909,-101981.230518868,-75518.6998483991,-221427.980386224,3.84900207733484e-06,-11964.1155029283
1622.47588531428,48023.1289100105,-17500.9452238039,-103397.919178058,-76567.76194945,-224503.927689945,3.79628705091013e-06,-11964.1154937741
1644.71188142695,48681.0377078791,-17740.6998109683,-104814.484090543,-77616.7319491289,-227579.605238707,3.74500061616989e-06,-11964.1154848983
1666.94586753431,49338.8905967504,-17980.4340561471,-106230.927660085,-78665.6123862709,-230655.020330008,3.69508537706856e-06,-11964.1154762853
1689.17791924997,49996.6891088154,-18220.1485089625,-107647.253451154,-79714.4058389712,-233730.180545475,3.64648696071894e-06,-11964.1154679255
1711.4080902912,50654.434781967,-18459.8437292581,-109063.464784031,-80763.114761211,-236805.093071191,3.59915383723865e-06,-11964.1154598068
1736.19946261621,51387.9868834263,-18727.1644135389,-110642.890954156,-81932.6867043968,-240234.389357861,3.54764727331667e-06,-11964.1154564486
1760.96211132989,52122.4665991016,-18994.8383902886,-112223.861332396,-83103.5467566593,-243667.552062797,3.49768415548053e-06,-11964.115447598
1785.78242437767,52856.7734017723,-19262.432928144,-113804.954046997,-84274.3436553004,-247100.447282164,3.44911122250686e-06,-11964.1154390555
1810.59840806176,53591.025671992,-19530.0085729775,-115385.89429086,-85445.0345341913,-250533.021450973,3.40187299698758e-06,-11964.1154307767
1835.41245912864,54325.2127904695,-19797.5604425157,-116966.696546981,-86615.6227117987,-253965.294819035,3.35591493758453e-06,-11964.115422751
1860.22426859611,55059.3375624501,-20065.0896278949,-118547.363487361,-87786.1110139574,-257397.275507941,3.31118561189445e-06,-11964.1154149675
1885.03392091467,55793.4016985679,-20332.5967427491,-120127.899091792,-88956.5023191254,-260828.971982634,3.26763629618966e-06,-11964.1154074144
1909.8414759704,56527.4069134538,-20600.0824112601,-121708.307062076,-90126.7993632734,-264260.392254969,3.22522081452291e-06,-11964.1154000806
1937.5071708993,57346.0072712025,-20898.3963449359,-123470.852393874,-91431.9718505965,-268087.282188386,3.17906550976215e-06,-11964.1153975754
1965.14080023339,58165.6428508938,-21197.1045451017,-125235.121067782,-92738.5818575369,-271918.487032049,3.13429329230658e-06,-11964.1153895548
1992.83879417069,58985.0854958086,-21495.724106478,-126999.526359419,-94045.1214544027,-275749.393622482,3.09076682396276e-06,-11964.1153818194
2020.53195608688,59804.4673414844,-21794.3226044179,-128763.761604776,-95351.5428168713,-279579.942166383,3.04843639188344e-06,-11964.1153743239
2048.22296310971,60623.7765279627,-22092.8945874239,-130527.842965898,-96657.8496459709,-283410.155254869,3.00725312154611e-06,-11964.1153670621
2075.91147022356,61443.0161879561,-22391.441273958,-132291.773426844,-97964.0450972233,-287240.04195674,2.96717092419667e-06,-11964.1153600201
2103.59757149239,62262.1882241297,-22689.9633465019,-134055.557415533,-99270.1323729266,-291069.611689428,2.92814613869667e-06,-11964.1153531899
2131.28133374846,63081.2945499333,-22988.461501611,-135819.19906302,-100576.114526295,-294898.873393792,2.89013738664195e-06,-11964.1153465607
2162.15460175173,63994.8037034366,-23321.3620582805,-137786.094488195,-102032.609156003,-299169.454189999,2.84877737452881e-06,-11964.1153448204
2192.9920746807,64909.4681620567,-23654.702605775,-139754.913156948,-103490.708037564,-303444.850383777,2.80865675194291e-06,-11964.1153375425
2223.90138936585,65823.9173441862,-23987.9442484514,-141723.884383606,-104948.728413509,-307719.913995983,2.76965244931044e-06,-11964.1153305295
2254.80531101985,66738.2987315986,-24321.1624048678,-143692.665946157,-106406.616920859,-311994.57826645,2.7317199194463e-06,-11964.1153237363
2285.70682976856,67652.5990828667,-24654.3509894132,-145661.275886949,-107864.377692425,-316268.868413298,2.69481536570502e-06,-11964.1153171583
2316.60556022398,68566.8218915474,-24987.5113609671,-147629.717528358,-109322.014244301,-320542.794540877,2.65889748797714e-06,-11964.1153107821
2347.50160740528,69480.9692812274,-25320.644281253,-149597.995812693,-110779.530150754,-324816.367160548,2.62392716137538e-06,-11964.1153045996
2378.39504591497,70395.0433878891,-25653.7505278362,-151566.115351395,-112236.928820058,-329089.596252917,2.5898673065714e-06,-11964.1152986006
2412.84777469464,71414.4651127576,-26025.247698729,-153761.053327044,-113862.289960779,-333855.309663473,2.55280438227216e-06,-11964.115297546
2430.06922508721,71926.3611518973,-26211.8129869174,-154862.630414242,-114678.203251376,-336247.76053782,2.53504015575942e-06,-11964.1152804269
2447.51478996304,72433.0579071301,-26396.3814981919,-155956.052145952,-115487.113125688,-338619.092066006,2.51728687177159e-06,-11964.1152775801
2464.64373558346,72940.297698086,-26581.2351160841,-157048.011658328,-116295.752732338,-340990.051131544,2.49978547480475e-06,-11964.1152747592
2481.78478585234,73447.4624953497,-26766.0558814009,-158140.006384448,-117104.378488235,-343361.021942109,2.48252567767919e-06,-11964.1152719796
2498.92348428489,73954.6219954884,-26950.8751028308,-159231.970954672,-117912.986535128,-345731.939409923,2.46550296347553e-06,-11964.1152692393
2516.0619434785,74461.7706719782,-27135.6903343947,-160323.913692182,-118721.578095776,-348102.808736208,2.44871243666364e-06,-11964.1152665353
2533.20003408743,74968.9091651527,-27320.501860188,-161415.834295996,-119530.153321943,-350473.630167198,2.43214937776926e-06,-11964.1152638692
2550.3377758103,75476.0375755135,-27505.3097135005,-162507.733134963,-120338.712450459,-352844.404415915,2.41580919079869e-06,-11964.1152612398
2567.47517245872,75983.1560463373,-27690.1139468702,-163599.610506075,-121147.255703734,-355215.132132791,2.39968740320633e-06,-11964.1152586455
2584.61222899128,76490.2647155022,-27874.914610469,-164691.466708683,-121955.783302724,-357585.813965525,2.38377966133112e-06,-11964.1152560861
