"asc_no_choice_a","b_mileage_a","b_range_year0_a","b_degradation_a","b_packreplace_a","b_cellreplace_a","b_price_a","asc_no_choice_b","b_mileage_b","b_range_year0_b","b_degradation_b","b_packreplace_b","b_cellreplace_b","b_price_b","asc_no_choice_c","b_mileage_c","b_range_year0_c","b_degradation_c","b_packreplace_c","b_cellreplace_c","b_price_c","asc_no_choice_d","b_mileage_d","b_range_year0_d","b_degradation_d","b_packreplace_d","b_cellreplace_d","b_price_d","asc_no_choice_e","b_mileage_e","b_range_year0_e","b_degradation_e","b_packreplace_e","b_cellreplace_e","b_price_e","delta_b","delta_c","delta_d","delta_e","gamma_used_bev_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_used_bev_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_used_bev_d","gamma_EV_benefit_d","gamma_EV_anxiety_d","gamma_used_bev_e","gamma_EV_benefit_e","gamma_EV_anxiety_e","logLike"
-1.11033719804414,-0.190432211134202,0.9686464847209,-0.503142533472231,-0.169389035036368,-0.0880797512539449,-0.411356257163614,-2.23177885579791,-0.574120879836379,1.34909161387787,-94.2369134747432,66.4211699058535,751.00314980239,1.48355611555922,-0.277803998407241,-0.199054761910875,0.355489402736581,-0.125375781762524,-0.857855074997158,-0.767162007294505,-0.230956943110345,39.4858722162537,-3.3966980964541,-4.8954425555617,0.212205337182945,1.90875623062374,-3.41603751495281,-9.60641159476012,-5.07242093928919,-0.181088858151982,0.349450867642613,-0.127942814142139,-0.310722703843082,-0.233899687349645,-0.588784796248823,-4.71846885915462,-0.623955587050299,-15.7624298149486,0.0561096612257407,-22.9937749992765,27.5746494023456,2.32642023398413,0.020778318792122,-0.84737295304389,-0.767806402595811,-8.86735843072317,-0.776197406499022,-8.53735349639833,0.68350944095934,0.0130065567088687,-0.572727640174564,-2580.10928596277
-1.15856536403968,-0.182502960370433,0.979617312801614,-0.513948776408053,-0.128024043676,-0.0630238064394776,-0.407047579574802,-2.23177885579791,-0.574120879836379,1.34909161387787,-94.2369134747432,66.4211699058535,751.00314980239,1.48355611555922,-0.353989415705865,-0.188379046519972,0.345327045605455,-0.099643031903049,-1.09334781426366,-1.25962153854685,-0.364404779838844,39.4858722162537,-3.3966980964541,-4.8954425555617,0.212205337182945,1.90875623062374,-3.41603751495281,-9.60641159476012,-6.53781055893224,-0.198433912366727,0.347967047096232,-0.17930566485679,-0.275861221654985,-0.321808416310728,-0.758236641242348,-5.16090302080665,-0.721984719606656,-16.3822866085336,-0.0487892648888436,-23.4385954784218,27.4455840667856,2.39762178407313,-0.210209735940997,-0.95113341502256,-0.625160335685827,-9.48674944836188,-0.851544283277113,-8.47107691388461,0.41639765623539,-0.126653594668454,-0.527991829074257,-2536.53097806159
-1.40181016824796,-0.156055446849159,1.04001889348375,-0.584566538814232,-0.207816434513385,-0.0890848689002339,-0.432386568276719,-2.23177885579791,-0.574120879836379,1.34909161387787,-94.2369134747432,66.4211699058535,751.00314980239,1.48355611555922,-0.827171736926728,-0.189123414465369,0.323780675852487,-0.148308183230406,-1.16253874676099,-1.36275575812427,-0.412214957751066,39.4858722162537,-3.3966980964541,-4.8954425555617,0.212205337182945,1.90875623062374,-3.41603751495281,-9.60641159476012,-6.71475204972385,-0.192612771011157,0.33381000184342,-0.194835498539997,-0.239838139026761,-0.324077740886667,-0.764893679899891,-6.08148390511961,-0.478631187837312,-16.9527275764162,-0.0728180264475933,-24.3685330130929,28.0522884564416,2.57665554538752,-0.104908083505721,-0.994248016555395,-0.296987112157548,-10.0567288915399,-0.923167873128039,-8.41073132458959,0.47158744769987,-0.246597096265278,-0.423493872253379,-2517.84576967068
-1.36966880146021,-0.165388160279508,1.03083682376753,-0.550014395937453,-0.314272873770345,-0.152638555068785,-0.454147465147462,-2.23177885572419,-0.574120880093205,1.34909161371446,-94.2369134749074,66.421169905851,751.003149802388,1.48355611545473,-0.712476225370262,-0.231929560195873,0.275787839578369,-0.166165179282236,-1.25953812364407,-1.67965557087635,-0.401810948280874,39.48587218555,-3.39669801021542,-4.89544249040732,0.212208142522037,1.90879769042855,-3.41604859075822,-9.60641148476144,-6.54884584310406,-0.198290226647939,0.321569623120033,-0.172492486090931,-0.285047915273536,-0.277755288605267,-0.762845316320052,-12.8818274070854,-0.196503231512821,-16.8124553929026,0.0543351352115077,-31.1687955083225,22.6351364785403,-9.23510996718933,-0.0865516049817567,-0.677380635610143,-0.170357165545424,-9.91645619371322,-0.986394226974125,-8.44671975619438,0.569049679315728,-0.234294705746061,-0.405802930195994,-2498.46763868447
-1.50049276445006,-0.158882909935909,1.1302156471175,-0.602948773940716,-0.262724318457244,-0.115175763846682,-0.469242500420276,-2.23177885572419,-0.574120880093205,1.34909161371446,-94.2369134749074,66.421169905851,751.003149802388,1.48355611545473,-1.19531874122346,-0.287580780207113,0.339300074365204,-0.24663758353172,-1.30415255887772,-1.20767413573023,-0.267043034790743,39.48587218555,-3.39669801021542,-4.89544249040732,0.212208142522037,1.90879769042855,-3.41604859075822,-9.60641148476144,-6.70479667019705,-0.195124771569439,0.319787651180061,-0.191231022144379,-0.225567220783428,-0.323990867095919,-0.772855058838385,-12.9425313139489,-0.357444581549904,-17.7581163145764,0.0176495165145249,-31.2295417188528,22.5972504789023,-9.20548873586927,-0.197048531535737,-0.85158452167865,0.0166903107736162,-10.862146244154,-1.39709137107281,-8.42318430927227,0.441291640658747,-0.319786462700082,-0.351493731145846,-2484.00025741735
-1.61097573428918,-0.164106491554392,1.12121122272083,-0.584893254256043,-0.410964336811393,-0.283086210842249,-0.428595270258552,-2.23177885572419,-0.574120880093205,1.34909161371446,-94.2369134749074,66.421169905851,751.003149802388,1.48355611545473,-1.02684051717459,-0.217808444105319,0.3365227178775,-0.174654020142097,-1.36859109122651,-1.68653489754592,-0.483860068976005,39.48587218555,-3.39669801021542,-4.89544249040732,0.212208142522037,1.90879769042855,-3.41604859075822,-9.60641148476144,-6.89144709862943,-0.188533876184542,0.300340591412965,-0.190327726270622,-0.211831640515326,-0.31695920003781,-0.785877116064645,-14.7867837790412,-0.708438975732594,-19.2152556487521,-0.444110041801454,-33.0749790338199,21.4417253300959,-8.3211082843865,-0.158963192933888,-0.66915567198268,-0.0151189493143354,-12.3192991186081,-2.01296134265901,-8.38267436459804,0.503551722868339,-0.205629544446217,-0.333647995947004,-2475.39582381419
-1.82543832211559,-0.14552911239452,1.1676466984002,-0.605006989421543,-0.261712173577622,-0.143982697592073,-0.501231905885664,-2.23177885572419,-0.574120880093205,1.34909161371446,-94.2369134749074,66.421169905851,751.003149802388,1.48355611545473,-1.33761964352818,-0.243131425818839,0.327864667938065,-0.234050202589829,-1.39030765353294,-1.36972745492792,-0.364033370796256,39.48587218555,-3.39669801021542,-4.89544249040732,0.212208142522037,1.90879769042855,-3.41604859075822,-9.60641148476144,-7.0461667069014,-0.192193100970141,0.282378623810034,-0.184242948634881,-0.192852569124771,-0.311151170942541,-0.779621270133483,-14.7891968951399,-0.138617923096674,-19.4656312733124,-0.126321998439478,-33.0773921851993,21.4384325632882,-8.31969725876065,-0.246970786324743,-0.896830997945509,-0.0185270630942159,-12.5696751151649,-2.1359983669586,-8.38021414658269,0.372440129795656,-0.440001789127452,-0.362651593684376,-2466.59941509874
-2.27253208871832,-0.141292302635832,1.12518206492944,-0.588952865355361,-0.325296387088922,-0.298238180433225,-0.50623752220109,-2.23177885572419,-0.574120880093205,1.34909161371446,-94.2369134749074,66.421169905851,751.003149802388,1.48355611545473,-1.10144268539367,-0.200749321586711,0.384837643911302,-0.205637863203913,-1.39392004458967,-1.55056170699737,-0.465385615636393,39.48587218555,-3.39669801021542,-4.89544249040732,0.212208142522037,1.90879769042855,-3.41604859075822,-9.60641148476144,-7.35459758354237,-0.193882841321173,0.247350483537034,-0.167130939954935,-0.194911915993501,-0.315171605881038,-0.794611160689232,-14.7917379168174,-0.308130682335402,-20.162415041769,-0.540947338365111,-33.0799332482958,21.4349635685322,-8.31821476597956,-0.20818942814755,-0.593332649526464,0.032102551986882,-13.2664590494209,-1.96991433722766,-8.24019456296777,0.414653107658215,-0.210307025041671,-0.302729993799796,-2457.80551538691
-2.95090242863964,-0.109803618520328,1.09516842341077,-0.585963830400397,-0.173478446659627,-0.184783753146035,-0.631249235838406,-2.23177885572419,-0.574120880093205,1.34909161371446,-94.2369134749074,66.421169905851,751.003149802388,1.48355611545473,-1.27878572561087,-0.226250804904107,0.394321923481976,-0.248652169952196,-1.35656441543181,-1.32651196630015,-0.387382265894547,39.48587218555,-3.39669801021542,-4.89544249040732,0.212208142522037,1.90879769042855,-3.41604859075822,-9.60641148476144,-7.66966418344913,-0.216439982055862,0.208216948183413,-0.138107918811378,-0.197239650993561,-0.313767363752979,-0.775331899650274,-14.7941080305798,0.0747715694128865,-20.5347648279489,-0.345852301823444,-33.0823034074615,21.4317328875645,-8.31682212176542,-0.334842265383944,-0.715212339831051,0.0423660475106562,-13.6388088640546,-1.86463062882524,-8.16104260723713,0.250634623302399,-0.352546349331237,-0.316166624964873,-2446.34645987366
-3.74789637323856,-0.0903815007757461,0.998507758795882,-0.539397414030857,-0.189956838395883,-0.248384108960238,-0.689600210513783,-2.23177885572419,-0.574120880093205,1.34909161371446,-94.2369134749074,66.421169905851,751.003149802388,1.48355611545473,-1.30604645546863,-0.223212391872451,0.43483285045803,-0.259008949038833,-1.3505283402149,-1.37952013955651,-0.44136270400158,39.48587218555,-3.39669801021542,-4.89544249040732,0.212208142522037,1.90879769042855,-3.41604859075822,-9.60641148476144,-8.48094542999042,-0.251541037813053,0.125724758305675,-0.084336325558077,-0.221417077363423,-0.34836172014932,-0.778530540469791,-14.7993924412931,-0.0359688913681024,-22.0648550615048,-0.737104892658152,-33.0875879263962,21.4245272566792,-8.31372160789416,-0.338143047835734,-0.46753567173024,0.0774376301629831,-15.1688991262091,-1.25342990568647,-7.7890306638036,0.211329074973799,-0.196243355106412,-0.309873226309069,-2436.10706769728
-4.37051317776611,-0.0521825358927682,1.01742619174634,-0.541565899475784,-0.111093919346792,-0.167331820634325,-0.817901235909366,-2.23177885572632,-0.57412088008577,1.34909161371919,-94.2369134749027,66.4211699058511,751.003149802388,1.48355611545775,-1.45407570792494,-0.230648180449624,0.439414144581634,-0.274619592611219,-1.26346730612211,-1.26861987683559,-0.448369823956435,39.4858721855337,-3.39669800841485,-4.89544248957128,0.212208140330185,1.90879769013499,-3.41604858959308,-9.60641148473913,-8.36518252319948,-0.312690738060414,0.011256984081402,-0.0453542290110951,-0.220094890751545,-0.386629327505641,-0.687862370251319,-14.5073442495231,0.225911874039868,-23.1581829796479,-0.37022321678462,-32.7955070948208,21.909392603039,-7.78791092871611,-0.44731203438814,-0.355768181517927,0.198192586042891,-16.2622281038676,-0.896472951101729,-7.54409567991668,-0.00275552333739384,-0.104407764280871,-0.309385406702161,-2430.93138315319
-4.40299887340719,-0.0304457016710688,1.02906907720422,-0.549040665398102,-0.101789464509971,-0.153767114618073,-0.841972380268856,-2.23177885572593,-0.574120880087134,1.34909161371832,-94.2369134749035,66.4211699058511,751.003149802388,1.4835561154572,-1.43078633185517,-0.231515453673801,0.475893858157731,-0.28508454569225,-1.24780620520462,-1.27794309928194,-0.462120233073092,39.4858721857716,-3.39669800986016,-4.89544249043104,0.212208139359575,1.90879769018874,-3.41604858979232,-9.60641148557533,-8.08548755632141,-0.329572589557273,0.00775238069277412,-0.0524972325867293,-0.247039996950133,-0.401288495648152,-0.663439428270636,-14.1197536042409,0.355551566983554,-23.4043953861742,-0.238879001798625,-32.4079142448567,22.5812569244227,-7.46189046241499,-0.474017193171512,-0.335451715534435,0.186320764880159,-16.508440447015,-0.707338266147985,-7.46046458547081,-0.0150016968672262,-0.0769548045871981,-0.28130153498382,-2430.19984165888
-4.42699163257166,-0.0222543155161629,1.01286411111751,-0.543719473524879,-0.100823866837465,-0.165861834564687,-0.841958037262977,-2.23177885572593,-0.574120880087147,1.34909161371831,-94.2369134749036,66.4211699058511,751.003149802388,1.48355611545719,-1.44192650324849,-0.23391709622117,0.489951444620929,-0.290982261739364,-1.2279563566761,-1.25896574209523,-0.472290958930047,39.4858721857721,-3.39669800986573,-4.89544249043403,0.212208139359957,1.90879769018925,-3.41604858979454,-9.60641148557736,-8.01396637941911,-0.341242865017708,0.010055330753047,-0.051819911333581,-0.263390588444515,-0.403658329952666,-0.664497932655453,-14.4022922532904,0.379212710086926,-23.5301395069324,-0.273519939079013,-32.6904409951067,22.1769206556165,-7.44894150476286,-0.476870976366886,-0.316007044934503,0.203619549005685,-16.6341845924597,-0.664253647122092,-7.43176280572546,0.00111481127879621,-0.0617059422969611,-0.273474064336998,-2430.02301906817
-4.42467887540448,-0.0194904637984412,1.00895855496144,-0.542457795287695,-0.103123641260529,-0.173066040149842,-0.842620927756774,-2.23177885572591,-0.574120880087202,1.34909161371828,-94.2369134749036,66.4211699058511,751.003149802388,1.48355611545717,-1.44947084016026,-0.235417344185595,0.495646836644448,-0.293860002270132,-1.21790133505482,-1.25190893397927,-0.478727173043973,39.4858721857634,-3.39669800983687,-4.8954424904135,0.212208139427828,1.90879769019141,-3.41604858980368,-9.60641148554613,-8.00518250836569,-0.344357590304193,0.0128349806833766,-0.05199352545981,-0.264120652838997,-0.398009383250275,-0.66946497315727,-14.6854114645708,0.393929526837,-23.5582431762216,-0.276333270435796,-32.9735628457441,21.7385147833935,-7.46018366109249,-0.483026125547098,-0.295085476870769,0.208864183701186,-16.6622882363353,-0.648932585208561,-7.42385783259535,-0.000526166208386726,-0.0472823383019594,-0.269576090320164,-2429.99213356125
-4.42912972959882,-0.0189407711079892,1.00543547249543,-0.54101456333661,-0.104082674474123,-0.176110092528136,-0.843237829675815,-2.2317788557259,-0.574120880087236,1.34909161371825,-94.2369134749036,66.4211699058511,751.003149802388,1.48355611545716,-1.4494473313437,-0.236642113576708,0.498637541917947,-0.295379892794167,-1.20932556782459,-1.24358144105097,-0.480511025691382,39.4858721859029,-3.39669801050687,-4.89544249083658,0.212208138623709,1.9087976901927,-3.41604858980015,-9.6064114860399,-8.02430568710632,-0.34540558695012,0.0136773107955813,-0.0515337659202622,-0.261201064591643,-0.393381170452499,-0.673294177933481,-14.6368714120915,0.396572655344815,-23.5551655967909,-0.28245601348122,-32.9250349100538,21.8285593343636,-7.30539921126863,-0.485849335276121,-0.29111873140931,0.209022295426958,-16.6592106581809,-0.644671479890964,-7.42316824232117,-0.000912210519697874,-0.0449999525754184,-0.269072079542829,-2429.98441123172
-4.43699718688666,-0.0191076571527163,1.0052796860218,-0.541010487467437,-0.105254876335129,-0.176176097654402,-0.845048309079599,-2.23177885572599,-0.574120880086912,1.34909161371846,-94.2369134749034,66.4211699058511,751.003149802388,1.48355611545729,-1.44992048153055,-0.237006876931501,0.498155443955566,-0.295694571065165,-1.20487334723175,-1.23990724623198,-0.480513049659074,39.4858721856108,-3.39669800904556,-4.89544248992404,0.212208140229598,1.90879769018003,-3.41604858976802,-9.6064114850073,-8.0291332145511,-0.344955373495267,0.0143845667375843,-0.0515498341928445,-0.258677612761606,-0.391678099676663,-0.673757664269536,-14.8645029919204,0.397784133524682,-23.5574818013433,-0.28084840721661,-33.1526429228215,21.4693562313749,-7.54015251637675,-0.486742601236418,-0.288642110970884,0.210109795528738,-16.6615269316549,-0.644896288567447,-7.42290638349234,-0.00183510424744694,-0.0443150757437086,-0.268832525568259,-2429.98275971508
-4.44214261914521,-0.0194367777759041,1.00499334862925,-0.540931068027101,-0.105957793727667,-0.17594772442474,-0.846009116803577,-2.23177885572519,-0.574120880089698,1.34909161371669,-94.2369134749052,66.4211699058511,751.003149802388,1.48355611545616,-1.44786546371579,-0.2370675892461,0.498119517982282,-0.29585054679038,-1.20280862320862,-1.23870712893838,-0.480038384254558,39.4858721870823,-3.39669801667614,-4.89544249464419,0.212208132493474,1.90879769028951,-3.41604859011099,-9.60641149020459,-8.03204653677708,-0.344541474125966,0.0144807424353351,-0.0514977036025263,-0.257645087948885,-0.391452573237879,-0.673153151666526,-14.1551291847341,0.398491820356529,-23.5607531462418,-0.280485638818753,-32.4433867956078,22.678128524627,-6.11067593545517,-0.487162733404829,-0.289081567395373,0.209446959419955,-16.6647980955012,-0.650142856554219,-7.42382527442408,-0.00195181794775929,-0.0453363676329363,-0.269155357865454,-2429.98226548349
-4.44576505649823,-0.0196257567455428,1.004908626829,-0.540951105657482,-0.106345351221493,-0.175695559583113,-0.846666795883894,-2.23177885572525,-0.57412088008951,1.34909161371681,-94.2369134749051,66.4211699058511,751.003149802388,1.48355611545623,-1.44616804501708,-0.237037378233213,0.498084449397273,-0.295877595033831,-1.20197818719451,-1.23824188838075,-0.479644150775227,39.4858721869096,-3.39669801581304,-4.89544249410506,0.212208133444194,1.90879769028216,-3.41604859009259,-9.60641148959403,-8.03034051432621,-0.344256849487748,0.0144778130342174,-0.0515119848041911,-0.257516504713614,-0.391892158141662,-0.672252896193219,-14.5477005594382,0.398331645466838,-23.5609996486035,-0.280185638849996,-32.8359183212184,22.0604309590495,-6.500544819463,-0.487097442621454,-0.28943286829224,0.209259914402769,-16.6650446299872,-0.650436296399076,-7.4238681011422,-0.00193427454614601,-0.0456583688428401,-0.269503827462027,-2429.98212898297
