"b_mileage_a","b_range_year0_a","b_degradation_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_mileage_b","b_range_year0_b","b_degradation_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_mileage_c","b_range_year0_c","b_degradation_c","b_packreplace_c","b_cellreplace_c","b_price_c","b_mileage_d","b_range_year0_d","b_degradation_d","b_packreplace_d","b_cellreplace_d","b_price_d","b_mileage_e","b_range_year0_e","b_degradation_e","b_packreplace_e","b_cellreplace_e","b_price_e","b_mileage_f","b_range_year0_f","b_degradation_f","b_packreplace_f","b_cellreplace_f","b_price_f","delta_b","delta_c","delta_d","delta_e","delta_f","logLike"
-0.38530038897644,1.27439534763644,-0.724971719898117,1.70918672529597,1.18762410043335,-0.84869790818853,-0.143304949871634,0.818180084256546,-0.0889241168869827,0.11135307290559,-0.0974288603953772,0.212467547769869,-0.318502382275566,0.517078968550724,-0.153639374515363,-1.37143698118581,-1.71968885107175,-0.146474713840576,0.0434788369791576,1.32259897108812,-0.383268515822593,0.680875853309615,1.28339649877487,-0.501615930439523,0.00547425294187828,1.08279514187888,-0.229076296832583,0.480540183153541,0.0529932570955777,-0.0941162405474033,0.156901536356837,1.46275554454093,-0.702339419249496,-1.26658409256459,-2.00208776533993,0.165712627266083,2.07413150932961,0.619279917637959,1.39189786984655,-13.1638330628402,2.16121785383602,-2278.10840905021
-0.423484499379228,1.33227839701084,-0.781489949435749,1.40665270473425,1.17866103871279,-0.945549304904143,-0.160309559971422,0.726056546347794,-0.0607984057989398,0.126587812265896,-0.0715982666733389,0.1622875320303,-0.297252480607873,0.516618647588473,-0.17305791395623,-1.32865018234845,-1.77510037310958,-0.101163369704226,0.0214871794665032,1.37115725763124,-0.440057756988357,0.473053227488191,0.794621958339018,-0.485784111211376,0.00550216483516784,1.0827047116106,-0.229053618151254,0.480418671341617,0.0522041975756584,-0.0942366534762749,0.0587723309405269,1.66263920131546,-0.711427088260253,-0.0141866209345334,-0.871240365038932,0.232323899189886,2.21398147474189,0.945346948296629,1.59246618929429,-13.1643905141909,1.11550470276802,-2237.34417767921
-0.484827081133599,1.60217396318515,-0.964090324633435,2.07498454898576,2.09742735270986,-1.20402735478903,-0.17647197383017,0.662940587271247,0.00751288897545212,0.213225804824764,-0.0537303055575028,0.290622124915071,-0.304447680893853,0.511993666350975,-0.189708810858248,-1.11021093920421,-1.76765003780538,-0.207847573476291,0.0342365456114642,1.47679869770831,-0.38933508603031,0.44445027711803,0.49959653786138,-0.537694708291653,2.89563030318038,-6.38139262257859,-1.70351472536975,1.84672862463471,-93.5695586933552,-4.55390960336853,0.0843459594993116,1.44530162157439,-0.721140615561989,-0.118707180151223,-0.840704410293969,0.251895093813392,1.94045094501178,0.74800709909488,1.89320347765125,-19.0681601298047,1.50903002089846,-2229.56112297473
-0.496712075510382,1.57550489858005,-0.949095795176479,2.05051518077746,1.80876995576178,-1.20965757047842,-0.186209617910684,0.576206344478305,-0.00789392635326904,0.190302647804885,-0.0272376809715612,0.219945178555107,-0.335421793413003,0.52317341236411,-0.182573697181015,-1.3216813714345,-1.60199009432836,-0.105396222529387,0.0119306336225617,1.51423544869863,-0.40107791508817,0.378158723480493,0.497435966101347,-0.565863475729369,-0.421439274199159,-10.1928859093613,-12.6722397483478,-7.14667767051331,-94.0688649081688,-8.64096709901491,0.121666071255371,1.46902810747424,-0.739605843830962,0.0342832056868786,-0.69587405299761,0.3380063880286,1.99966267514998,0.750239922533666,1.7361357663951,-242.6706683738,1.40879620244884,-2226.66897821543
-0.382686992222947,1.42967873103538,-0.904587303503459,1.59579047049503,1.48852331981035,-0.99983005472709,-0.165787293272163,0.658292968476459,0.00960957255344007,0.241332894514033,0.0349573708084296,0.292712308033113,-0.321784091038633,0.494078048345518,-0.165218600129122,-1.22851829607913,-1.74675784047718,-0.154908845265845,-0.037742351259524,1.72651953582637,-0.390278459777213,0.432035476371725,0.463109108625888,-0.721912744925561,-0.421439274199159,-10.1928859093613,-12.6722397483478,-7.14667767051331,-94.0688649081688,-8.64096709901491,0.179377211987541,1.24986674016964,-0.680969804862744,0.056196135638347,-0.400544880978796,0.179100395092492,1.82520305700438,0.60414010265077,1.39933239882027,-242.6706683738,1.6282821828679,-2224.39397653779
-0.390804286136728,1.42435370553816,-0.907173270362484,1.59907268895177,1.46151473875019,-1.00828303189354,-0.170523805172705,0.641454908324252,0.00792884751764427,0.236587097470821,0.0329415273790299,0.278239672263592,-0.321747701966931,0.494871101512903,-0.165047507855572,-1.23463657214567,-1.73459082893788,-0.15179523704253,-0.0423505662549065,1.73267967730857,-0.38677102325532,0.423698266784328,0.449744376553317,-0.72335589278352,-0.420663630555292,-10.1919527358359,-12.6529555961251,-7.13263645155178,-94.068741447434,-8.63995512835083,0.183427420429374,1.25579417749914,-0.67879635875763,0.0661828419459382,-0.394951697056679,0.190658607274122,1.82723335852152,0.60103276259635,1.40245756575188,-242.223981785852,1.62535830871796,-2222.88086454167
-0.400035339098846,1.42190392528366,-0.913389655194015,1.75138719864025,1.45186892107809,-1.02689859427167,-0.183339804820991,0.59963098768353,0.00553859998590369,0.224067070614945,0.0268103094292991,0.250706468118617,-0.327647085676598,0.49445552221828,-0.167641151874188,-1.28061806872885,-1.66643878892208,-0.136353439031592,-0.0824732520233764,1.7904044238442,-0.365608846280609,0.343155840326573,0.339403824792948,-0.737610946660052,-0.463673528386259,-10.2477356208694,-15.5226696328079,-9.2154797162819,-94.0760614685338,-8.70136229525005,0.203395605046626,1.25548225566571,-0.67944451533727,0.114910306686715,-0.34329853717608,0.229059306654195,1.83532563066628,0.580682534347056,1.41433512061011,-310.862147130929,1.61409206815325,-2219.60550799737
-0.403896833401522,1.41962892754807,-0.915147578380713,1.75237328271659,1.44909038519877,-1.03152323962315,-0.1842520033632,0.596625446357826,0.00565426767669704,0.223296713970026,0.0270429849007368,0.249747652215942,-0.328643347412589,0.494175620540364,-0.168296892405208,-1.28819071072389,-1.66001967616276,-0.13459737025321,-0.0879617976972534,1.79947369591772,-0.363680837323429,0.328703963797964,0.324225350466136,-0.739807173909621,-0.46344140947127,-10.2474168421307,-15.4795669455327,-9.1814629713134,-94.0760203410751,-8.70100705673956,0.206196461967363,1.2527600830718,-0.680311583431213,0.119630134484966,-0.33564870583537,0.232341691879853,1.83461571986755,0.577630151066182,1.42108768130268,-309.827218115578,1.61284863230805,-2219.32298737046
-0.451263373753915,1.49323478209754,-0.955649806283092,2.0380701805978,1.72504800232683,-1.13187905013446,-0.182291347985025,0.543367902004765,0.00246562282663198,0.224916627728677,0.0446139455271551,0.23315361643283,-0.352735385101355,0.486564632856633,-0.172810803091341,-1.36329182567296,-1.54580298149627,-0.0880744915457439,-0.180588095474788,2.11221604672016,-0.348555917004284,0.289344040983696,0.195270858958017,-0.920058005451972,-0.46344140947127,-10.2474168421307,-15.4795669455327,-9.1814629713134,-94.0760203410751,-8.70100705673956,0.212398828604443,1.20196002913321,-0.661977943615733,0.201526738799888,-0.181333209698448,0.213345895530988,1.88622190528086,0.581019470887227,1.25717498669823,-309.827218115578,1.76703978292806,-2216.25185707354
-0.468536248468058,1.53983041623023,-0.976497344411632,1.94813073593462,1.61485183426277,-1.07557318125438,-0.18131752271072,0.611176565335322,0.00720888483951845,0.259788990451533,0.0647602674426202,0.222965834991643,-0.310631033675117,0.484888991950286,-0.169307944743642,-1.27097457765526,-1.61991479987249,-0.18440927882869,-0.178521066770698,2.34614838634705,-0.376518406947999,0.101879676020564,0.0706288185868346,-1.01371802199241,-0.46344140947127,-10.2474168421307,-15.4795669455327,-9.1814629713134,-94.0760203410751,-8.70100705673956,0.219141266081873,1.13852597935771,-0.655390565533764,0.239233531072606,-0.152716651319908,0.227319486723953,1.89805285546324,0.60898267700591,1.29022443947109,-309.827218115578,1.76173912642167,-2214.528358997
-0.480772348843479,1.52750911698404,-0.974453901108992,1.91778903505182,1.62827930914266,-1.09575970466944,-0.184318362380583,0.597358742782497,0.00413388726040766,0.25569133819296,0.0577073575408457,0.223292636451811,-0.318398905413802,0.486549580116813,-0.170140536653463,-1.31426541374842,-1.57330390849162,-0.152580217560113,-0.194443884839689,2.38036795891631,-0.374043728977802,0.0564412195886936,0.0535722002169887,-1.01633870075064,-0.607603007000438,-10.4440072191731,-193.67217486095,-115.168738162212,-94.1022127038416,-8.91808439426091,0.222014023065642,1.14246669673332,-0.650989133993102,0.247173428585078,-0.145949782738056,0.228511861105689,1.90528454574358,0.604521939975028,1.32394316971403,-4209.84892809934,1.74483280637286,-2213.89301168895
-0.442787436778506,1.50476937967667,-0.97822973627908,2.00940523510535,1.71026357064805,-1.10759070551501,-0.190701829891131,0.55239837119049,0.00096539105952852,0.243652849325456,0.0483990849616219,0.208232088793516,-0.352636628090187,0.477970837367845,-0.168508647892758,-1.39012051927056,-1.46845852008183,-0.0706377872711734,-0.228850334907821,2.55223109583985,-0.397756402317213,0.022949258587145,0.0370869150841455,-1.08448762758132,-0.56827397844371,-10.3902206819009,-57.5980961644444,-34.180636402436,-94.0952470075114,-8.85859246868532,0.233547098943882,1.13828662593365,-0.646538317023448,0.257801996532343,-0.133906516959199,0.218805506643605,1.91357064757491,0.58928649859645,1.31420789449984,-1229.7431325826,1.74411636151782,-2213.42294554598
-0.44540828982331,1.50337056635065,-0.978109988784043,2.00742721879353,1.70031233392378,-1.10997245801683,-0.188153163635075,0.561090474906211,0.00239543658952787,0.247074401173027,0.0505356495422359,0.210734796902966,-0.354732641301472,0.474621525303925,-0.17029385324054,-1.38158001785213,-1.48995342204787,-0.078772897996118,-0.229058048209015,2.5558916010957,-0.399317022430374,0.0166215869661289,0.0360291862189345,-1.0850197298074,-0.568228140770498,-10.3901578791432,-57.158260011269,-33.9184655119204,-94.095238877511,-8.85852298165949,0.233398702412272,1.13606920607027,-0.647380381855815,0.25801281739266,-0.133943494911492,0.217383456135479,1.91228209750358,0.588935116841137,1.31035035333582,-1220.07422423847,1.74783817752634,-2213.13715770766
-0.448009882961571,1.50533756172414,-0.975866178417366,2.01759501832214,1.68283191109548,-1.10797559140569,-0.184152717841581,0.57712966711268,0.00470421590470538,0.254714065691489,0.0565428974594847,0.210415308621027,-0.352096176731285,0.472428008760527,-0.171301079703794,-1.33893950760439,-1.53312751131495,-0.0949966238483114,-0.229997492536022,2.57214435727021,-0.405419270514102,-0.00161821400581123,0.0311855870206756,-1.08796023986184,-0.568228140770498,-10.3901578791432,-57.158260011269,-33.9184655119204,-94.095238877511,-8.85852298165949,0.233344962198187,1.12909592710361,-0.648165794738913,0.259759991263975,-0.133036805984654,0.214430436404569,1.90934036175249,0.591590351348853,1.30011768321955,-1220.07422423847,1.75572516095503,-2212.93313665162
-0.448503826763224,1.50534523422599,-0.975648132055499,2.01614153435174,1.68251433697765,-1.10797564745847,-0.184302555805066,0.576812349175453,0.00465446349427065,0.254712923495827,0.0567075377327645,0.209180311039412,-0.351155656800061,0.473148131470263,-0.170817716326435,-1.33680169848552,-1.53242495758688,-0.095140927441446,-0.230346319443414,2.5747365970054,-0.406316480280065,-0.00396794865290447,0.0304109575578723,-1.08836348442927,-0.568228022504162,-10.3901577316039,-57.1487709252681,-33.9124409235061,-94.0952388583426,-8.85852282148772,0.233520512947043,1.12864887985016,-0.648076660075937,0.260505072364967,-0.132458413108932,0.214637338580627,1.90912212805313,0.592436185023463,1.29878484436889,-1219.89976529169,1.75631698506426,-2212.9172293545
-0.44918552899305,1.50550785131147,-0.975233231897362,2.01411094604008,1.68252395459663,-1.10768262888816,-0.184486396218577,0.576589069874237,0.00462000326185442,0.254841491412875,0.0570680313500149,0.207221602989968,-0.349891774337382,0.473904229313667,-0.170283394320247,-1.33481090386273,-1.53193391623112,-0.0961259233525412,-0.231062185426959,2.58021998379269,-0.408011172033171,-0.00800889278022221,0.028924908597969,-1.0891956075493,-0.568228022504162,-10.3901577316039,-57.1487709252681,-33.9124409235061,-94.0952388583426,-8.85852282148772,0.233835488746961,1.1278593358711,-0.647831758175916,0.26194984666753,-0.13142084225238,0.215146959056105,1.90905859271199,0.593962119065116,1.29629288983835,-1219.89976529169,1.75702896064343,-2212.89266606454
-0.449441378666644,1.50562124288968,-0.975035546219205,2.01342673245391,1.68265494726503,-1.1075139735695,-0.184499596696417,0.576683786365128,0.00464054240723439,0.254998228138579,0.0572650332622845,0.206475085143278,-0.349488921115941,0.47408958576817,-0.170111047273071,-1.33383612435613,-1.53182741878515,-0.0966125858863486,-0.231407027719886,2.58249869757276,-0.408701258721262,-0.00958324862939815,0.0283751110112417,-1.08952227100577,-0.56822807585167,-10.3901578047433,-57.1791810074124,-33.9304626008745,-94.0952388678167,-8.8585229024211,0.233961011605716,1.12749290244079,-0.647732586241572,0.26248732413911,-0.131022324970533,0.21528833839125,1.90905359449976,0.594535119260967,1.29539590290375,-1220.57015808081,1.75724728512939,-2212.88344992597
-0.449992469463615,1.50579020007767,-0.974686952530534,2.01205853988582,1.68266376628435,-1.1072679882912,-0.184500619175456,0.576960423382316,0.00468429247777744,0.255332839243065,0.0576524838386573,0.205160939510899,-0.348823545077565,0.474339835371956,-0.169860763902811,-1.33235401937298,-1.53165608963656,-0.097661579347891,-0.232130474207878,2.5870335473037,-0.410017985017163,-0.0124052678979757,0.0273372936448114,-1.09021191866706,-0.568227072038451,-10.3901564304964,-55.5847559490364,-32.9817963245202,-94.0952386898582,-8.85852138210244,0.234180566182411,1.12676407227634,-0.647520654261511,0.263463498591962,-0.130326868939233,0.215548905865946,1.90916659736629,0.595475461979789,1.29378590130945,-1185.60690112989,1.75754396074131,-2212.86620367869
-0.451762846607143,1.50646819727199,-0.973961823691704,2.0095340647444,1.68114951487076,-1.10587244241287,-0.184536754623578,0.578964382144284,0.00467910579267133,0.25625432459396,0.0590265634270733,0.200790876725161,-0.346597729680575,0.474799017108364,-0.169360419208895,-1.33016644937484,-1.53193819739867,-0.102035884456226,-0.23510952618996,2.60655964259578,-0.41485588255603,-0.0200811018492105,0.0235248911056944,-1.09501347420523,-0.568227072038451,-10.3901564304964,-55.5847559490364,-32.9817963245202,-94.0952386898582,-8.85852138210244,0.234555490425645,1.12382845640892,-0.646558562371551,0.266199619357835,-0.128640516035805,0.216620252982223,1.91087517199955,0.597431295161643,1.28716602919402,-1185.60690112989,1.75853247796727,-2212.80087401504
-0.455790696403538,1.50889557961115,-0.973836007517997,2.00900846779834,1.67945808543525,-1.10369467269468,-0.18492939587205,0.587421274998046,0.00364529779080513,0.256154000133795,0.0613732847457833,0.188449658273718,-0.341499720562516,0.474455865008786,-0.168627178452507,-1.33176556625321,-1.52489648658587,-0.107939591320082,-0.246133604083,2.68903716163519,-0.428761766678214,-0.0181440699442481,0.0296965804394699,-1.13183207576732,-0.568227072038451,-10.3901564304964,-55.5847559490364,-32.9817963245202,-94.0952386898582,-8.85852138210244,0.233475967994467,1.11797844599369,-0.642825745297023,0.267940479562308,-0.127963451461438,0.2164427349038,1.9203844540446,0.600722982502204,1.25641270430313,-1185.60690112989,1.7667653693687,-2212.58946156206
-0.455820955948975,1.50898946991499,-0.973745398184881,2.00876310729062,1.68043460659316,-1.10358222444154,-0.18492134150121,0.587276838556635,0.00367526172687234,0.256583397188309,0.0614602244447297,0.187825032799738,-0.341366802276737,0.474515682590034,-0.168568375033486,-1.33095834185059,-1.52411025546892,-0.10777116834057,-0.246374411152466,2.69220670984625,-0.429192246671674,-0.0233353843394548,0.030308684143593,-1.13201480630123,-0.56822637441087,-10.3901554742889,-54.1344832679848,-32.1201140091616,-94.0952385660272,-8.85852032403325,0.233563693034808,1.11781256194826,-0.642698515786107,0.268283442121489,-0.127894844987192,0.216440282985972,1.92027388486014,0.600800711161551,1.25677167145245,-1153.74553898989,1.76666774945727,-2212.58018483532
-0.45651735808662,1.50974257837542,-0.974137451849931,2.01522368554864,1.69065012946761,-1.10643147757926,-0.185244647814965,0.595021165728144,0.00222451630279939,0.257713012644715,0.0637936249486056,0.173456043480111,-0.342087465897864,0.470433040403422,-0.169026583205401,-1.33117923173056,-1.50497935221302,-0.0981465550761402,-0.263450720507465,2.8244658914793,-0.447057700861592,-0.0333319381943877,0.0413556873176079,-1.19411045731923,-0.56822637441087,-10.3901554742889,-54.1344832679848,-32.1201140091616,-94.0952385660272,-8.85852032403325,0.230604181965621,1.11788572100085,-0.638085879234207,0.269258061623936,-0.129298157059299,0.210881702715741,1.93234941503736,0.604987160996517,1.20797137364203,-1153.74553898989,1.7809364221246,-2212.33164152669
-0.463050872652386,1.52214551624675,-0.979862237449435,2.02953058325776,1.6960715556355,-1.10759636889963,-0.185186999560648,0.603466660307423,0.000435657327402676,0.260744453785324,0.067082066578898,0.15483638959292,-0.334227510966613,0.467086168295099,-0.169642991001412,-1.31867981087476,-1.49955619006407,-0.109885195911193,-0.283362548736176,2.99278464634311,-0.469984905707162,-0.0746753347775669,0.0457818121523733,-1.26773934478519,-0.56822637441087,-10.3901554742889,-54.1344832679848,-32.1201140091616,-94.0952385660272,-8.85852032403325,0.22651841674932,1.12039974814357,-0.63404383158481,0.271569403265011,-0.131361290178993,0.205421977857583,1.95186375338487,0.612150167899631,1.15830188142727,-1153.74553898989,1.80005446242114,-2212.08871008733
-0.463354939503772,1.52176208078531,-0.979979617586576,2.02734595857055,1.69650786405115,-1.10797238815441,-0.185012899398744,0.603255217967723,0.000536538644920008,0.261557492257125,0.0671990739326125,0.154079805132912,-0.334095904823397,0.467404967122378,-0.169414239421795,-1.31930720886818,-1.49721507460491,-0.108975845137934,-0.283601630761491,2.99497970932048,-0.470445415901682,-0.0797440401056853,0.0469344776615671,-1.26756939016301,-0.568226304624074,-10.3901553789854,-53.0127491093844,-31.4514215418579,-94.0952385536841,-8.85852021866772,0.226476806506942,1.12046273772348,-0.634047641330544,0.271778873523015,-0.131590936596939,0.205580881014816,1.95143408313065,0.612090273566635,1.15998044946491,-1129.12601110147,1.79964700992183,-2212.08036055546
-0.460307347845176,1.51705881059571,-0.979216661519278,2.02409242853939,1.70489719572396,-1.10881839667561,-0.184002821647917,0.605150206822988,0.000715814626351688,0.26734092968522,0.0706353123719887,0.146943401027828,-0.338893610742514,0.46660185960442,-0.169150897459845,-1.32955587685931,-1.4828708893571,-0.0962574059327195,-0.289781452920613,3.03629462552929,-0.479490061490369,-0.125996503926533,0.033545504578591,-1.27427304839077,-0.568226304624074,-10.3901553789854,-53.0127491093844,-31.4514215418579,-94.0952385536841,-8.85852021866772,0.225669060222163,1.11984697524359,-0.633396423306907,0.274148782253146,-0.133207119646137,0.207697946687979,1.95265251190457,0.613408153864493,1.15197337917425,-1129.12601110147,1.79934482408548,-2212.01830558135
-0.460562638793278,1.51785245675996,-0.979029666565002,2.0288009530718,1.6952916049105,-1.10665202549175,-0.183454417696382,0.606593106408547,0.000165488747422078,0.267663667211696,0.0718053515611029,0.139685842317459,-0.336542651349768,0.465864433229763,-0.170256005539104,-1.31780743910003,-1.49444252690936,-0.104984706308645,-0.298590546186518,3.08170110530449,-0.488034196200231,-0.118937874927382,0.0415421849285647,-1.29264295264042,-0.568226304624074,-10.3901553789854,-53.0127491093844,-31.4514215418579,-94.0952385536841,-8.85852021866772,0.224987254795618,1.1200387289836,-0.632593869103907,0.271795199722107,-0.135599122998684,0.20767385611342,1.95826210861872,0.611083778892059,1.14058718974634,-1129.12601110147,1.8022570120152,-2211.96360354172
