Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Car usage,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
694304cc9efe0c3417a1cf13,62fbeca46caf4abaaf74b5f1,APPROVED,Not Applicable,2025-12-17T19:30:24.357000Z,2025-12-17T19:41:06.620000Z,2025-12-17T22:12:23.158000Z,2025-12-17T19:41:06.971944Z,643.0,7857963503,9089,English,Yes,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
694304cd2d4e90ccea36052d,660dfb0b513cd3c8af03656e,REJECTED,Not Applicable,2025-12-17T19:30:25.842000Z,2025-12-17T19:30:44.964000Z,2025-12-17T22:05:55.817000Z,2025-12-18T12:55:24.534585Z,20.0,3546976578,4749,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
694304d082bf623fd3c1cbf9,63181446b17ea16a213403c9,APPROVED,Not Applicable,2025-12-17T19:30:27.573000Z,2025-12-17T19:38:53.066000Z,2025-12-17T22:05:29.994000Z,2025-12-17T19:38:53.439734Z,506.0,6319802038,2334,English,Yes,22,Male,White,United States,United States,United States,English,Yes,Part-Time
694304d32f822b0012454964,67edb75b0744561f1cf6ff9d,APPROVED,Not Applicable,2025-12-17T19:30:32.207000Z,2025-12-17T19:43:32.016000Z,2025-12-17T22:12:24.271000Z,2025-12-17T19:43:32.387917Z,780.0,7099665698,3478,English,Yes,52,Female,White,United States,United States,Italy,English,No,Part-Time
694304d7736df1edf0004858,67b928562a1432d3ca6d879a,APPROVED,Not Applicable,2025-12-17T19:30:35.102000Z,2025-12-17T19:39:32.168000Z,2025-12-17T22:05:30.241000Z,2025-12-17T19:39:32.538340Z,538.0,1326909848,3628,English,Yes,53,Female,White,Russian Federation,United States,United States,Russian,No,Full-Time
694304da03bc1e1b380330a3,60870dd7e185006f4bc26266,APPROVED,Not Applicable,2025-12-17T19:30:38.327000Z,2025-12-17T19:45:04.282000Z,2025-12-17T22:05:30.492000Z,2025-12-17T19:45:04.699811Z,866.0,1982763680,4001,English,Yes,31,Female,White,United States,United States,United States,English,No,Full-Time
694304e71df8ead3b8498af4,58effc65c31d4d00015aa5b9,SCREENED OUT,Not Applicable,2025-12-17T19:30:50.051000Z,2025-12-17T19:32:12.673000Z,,2025-12-17T19:32:12.886590Z,83.0,C1N42823,6332,English,Yes,51,Female,White,United States,United States,United States,English,No,Full-Time
69430543d899a1c186959a4b,6786ac16415168abd9f21d6b,APPROVED,Not Applicable,2025-12-17T19:32:25.065000Z,2025-12-17T19:43:15.269000Z,2025-12-17T22:05:30.744000Z,2025-12-17T19:43:15.657780Z,651.0,1232055132,2379,English,Yes,30,Female,White,United States,United States,United States,English,Yes,Part-Time
6943054a5e962081986d8e0f,6734f38285a487704a4dc0e1,SCREENED OUT,Not Applicable,2025-12-17T19:32:30.994000Z,2025-12-17T19:33:11.935000Z,,2025-12-17T19:33:12.189098Z,41.0,C1N42823,2163,English,Yes,47,Male,White,United States,United States,United States,English,No,Full-Time
6943057cbabf4723ccbd3e21,6741952bc1bf313739497ac2,SCREENED OUT,Not Applicable,2025-12-17T19:33:21.316000Z,2025-12-17T19:34:40.833000Z,,2025-12-17T19:34:41.070947Z,80.0,C1N42823,2275,English,Yes,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
694305daff3ad77ed38c04de,67ccf5aaec16501a9fec7097,SCREENED OUT,Not Applicable,2025-12-17T19:34:56.606000Z,2025-12-17T19:39:24.595000Z,,2025-12-17T19:39:24.853171Z,268.0,C1N42823,3049,English,Yes,32,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69432b9161e9b04fee13b62f,63e7f2a754618d35c2b61ba5,RETURNED,Not Applicable,2025-12-17T22:15:53.092000Z,2025-12-17T22:16:32.637000Z,,2025-12-18T12:55:24.535888Z,,4990115488,7452,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69432b95a93fef2f5664056f,673d23b251f56d0010aa50ee,RETURNED,Not Applicable,2025-12-17T22:15:54.591000Z,,,2025-12-18T12:55:24.536222Z,,,5881,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69432b9d9854a1d351a53404,5cb5e6927a92c500015c0de1,SCREENED OUT,Not Applicable,2025-12-17T22:16:43.301000Z,2025-12-17T22:17:55.685000Z,,2025-12-17T22:17:55.962870Z,73.0,C1N42823,8715,English,Yes,44,Female,White,United States,United States,Norway,English,No,Full-Time
69432ba06b71d2e561559ef0,6766e066a3b78e1549a142c8,SCREENED OUT,Not Applicable,2025-12-17T22:16:07.346000Z,2025-12-17T22:18:03.493000Z,,2025-12-17T22:18:03.732285Z,117.0,C1N42823,258,English,Yes,68,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
69432ba668066f95b45881aa,5f51529b15e36638fe535eae,APPROVED,Not Applicable,2025-12-17T22:16:12.543000Z,2025-12-17T22:25:56.696000Z,2025-12-18T12:58:37.811000Z,2025-12-17T22:25:57.071307Z,585.0,7267112560,14040,English,Yes,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
69432ba734ef4b491e20c447,6266aa7132e3a5bf1631ac1b,RETURNED,Not Applicable,2025-12-17T22:16:12.465000Z,,,2025-12-18T12:55:24.538330Z,,,5569,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69432bab0a1a501b180450dd,5d547584d98e450001b3ea7e,APPROVED,Not Applicable,2025-12-17T22:16:16.265000Z,2025-12-17T22:28:43.397000Z,2025-12-18T16:55:15.869000Z,2025-12-17T22:28:43.719929Z,748.0,2642552982,1581,English,Yes,33,Female,Mixed,United States,United States,United States,English,No,Full-Time
69432badd0c8a15ff6b20006,66c4f3cb14cbfc4db836bd4e,APPROVED,Not Applicable,2025-12-17T22:23:24.193000Z,2025-12-17T22:46:21.719000Z,2025-12-18T16:55:16.196000Z,2025-12-17T22:46:22.149335Z,1378.0,NOCODE,3362,English,Yes,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69432bb47701ca589c753d2c,66b6f529554580686d94c4e3,APPROVED,Not Applicable,2025-12-17T22:16:24.879000Z,2025-12-17T22:33:31.710000Z,2025-12-18T12:58:38.071000Z,2025-12-17T22:33:32.068672Z,1027.0,9693654578,1739,English,Yes,36,Male,White,United States,United States,United States,English,No,Full-Time
69432bb551939dbae4f6781c,60fdb73b85f276ed91d84eb9,APPROVED,Not Applicable,2025-12-17T22:16:26.375000Z,2025-12-17T22:29:23.613000Z,2025-12-18T12:58:38.326000Z,2025-12-17T22:29:23.964063Z,778.0,2749779493,1422,English,Yes,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69432bc338d7d02e90ad2057,608437f0b139060610c9f0c1,SCREENED OUT,Not Applicable,2025-12-17T22:16:42.863000Z,2025-12-17T22:17:06.403000Z,,2025-12-17T22:17:06.626008Z,24.0,C1N42823,8464,English,Yes,83,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
69432be8d0c8a15ff6b2000a,6632e29a99699a0b259f5cdb,APPROVED,Not Applicable,2025-12-17T22:17:26.709000Z,2025-12-17T22:26:00.545000Z,2025-12-18T12:58:38.594000Z,2025-12-17T22:26:00.894482Z,514.0,8747694757,2693,English,Yes,30,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69432bf29c63d1670548a90d,60c770aa2d2928bfda4c7cd4,SCREENED OUT,Not Applicable,2025-12-17T22:17:26.576000Z,2025-12-17T22:17:53.705000Z,,2025-12-17T22:17:53.914199Z,28.0,C1N42823,13180,English,Yes,65,Male,White,United States,United States,United States,English,No,Full-Time
69432c140a3be5d0b5ecc03d,66c36df59f1061046b7ea01b,SCREENED OUT,Not Applicable,2025-12-17T22:18:02.026000Z,2025-12-17T22:19:03.119000Z,,2025-12-17T22:19:03.377203Z,62.0,C1N42823,1548,English,Yes,42,Male,White,United States,United States,United States,English,No,Full-Time
69432c1497e20bc724000070,67e1dc9c35b6facf1079fb30,APPROVED,Not Applicable,2025-12-17T22:25:36.219000Z,2025-12-17T22:56:38.523000Z,2025-12-18T12:58:38.854000Z,2025-12-17T22:56:38.891804Z,1863.0,5888224857,2588,English,Yes,34,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
69432c1cfbb7f9ed86ee9884,66ac5308e9101c0a59f7ef33,APPROVED,Not Applicable,2025-12-17T22:18:12.332000Z,2025-12-17T22:32:41.762000Z,2025-12-18T16:55:16.607000Z,2025-12-17T22:32:42.125078Z,870.0,9437463034,1646,English,Yes,64,Female,White,United States,United States,United States,English,No,Full-Time
69432c5d050bb0793359a77d,5f8b90a4b237f91824a88aeb,APPROVED,Not Applicable,2025-12-17T22:19:14.235000Z,2025-12-17T22:32:36.530000Z,2025-12-18T12:58:39.133000Z,2025-12-17T22:32:36.893617Z,803.0,3087292593,9530,English,Yes,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69432dfcdbf62246a0a4b35b,66951fbb785f48addf279372,SCREENED OUT,Not Applicable,2025-12-17T22:26:07.387000Z,2025-12-17T22:27:08.077000Z,,2025-12-17T22:27:08.332978Z,61.0,C1N42823,777,English,Yes,26,Female,White,United States,United States,United States,English,No,Full-Time
69432dfd2775dcea7dfc1739,5dd4767b32288646716dc98a,SCREENED OUT,Not Applicable,2025-12-17T22:26:10.032000Z,2025-12-17T22:28:55.278000Z,,2025-12-17T22:28:55.507171Z,166.0,C1N42823,10571,English,Yes,52,Female,White,Ukraine,United States,United States,English,No,Part-Time
69432e436ca5bfbef026af41,67a5669452a6651f8be0b0bc,SCREENED OUT,Not Applicable,2025-12-17T22:27:15.571000Z,2025-12-17T22:28:23.959000Z,,2025-12-17T22:28:24.192904Z,69.0,C1N42823,2851,English,Yes,46,Female,Black,United States,United States,United States,English,No,Full-Time
69432e8b3d39e46255b8934b,600e13b23c75bc67ab184745,APPROVED,Not Applicable,2025-12-17T22:32:02.621000Z,2025-12-17T22:49:09.617000Z,2025-12-18T12:58:39.404000Z,2025-12-17T22:49:09.955371Z,1027.0,9670773883,6251,English,Yes,45,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69432eb1c31d331ee2953bb3,666559e634fffd1ce19ba654,APPROVED,Not Applicable,2025-12-17T22:29:08.978000Z,2025-12-17T22:35:14.182000Z,2025-12-18T16:55:16.959000Z,2025-12-17T22:35:14.542629Z,366.0,7365527716,4120,English,Yes,31,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69432eb3347927c00092a2f2,558fd02cfdf99b39cb035e5d,SCREENED OUT,Not Applicable,2025-12-17T22:29:10.089000Z,2025-12-17T22:31:42.616000Z,,2025-12-17T22:31:42.830327Z,153.0,C1N42823,8108,English,Yes,53,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
69432ec4be1fceaca3b8bd96,666883e7cd549b6798159085,RETURNED,Not Applicable,2025-12-17T22:29:28.353000Z,,,2025-12-18T12:55:24.541589Z,,,1924,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69432f00790adaeae6a8ca21,6294ea804cdf1298eefa87ac,SCREENED OUT,Not Applicable,2025-12-17T22:30:29.463000Z,2025-12-17T22:32:54.541000Z,,2025-12-17T22:32:54.787882Z,146.0,C1N42823,11322,English,Yes,26,Male,Other,United States,United States,United States,English,Yes,Full-Time
69432f501c38f5552b1f684c,63da967fb1bbdcf1bfdf1009,APPROVED,Not Applicable,2025-12-17T22:31:48.959000Z,2025-12-17T22:45:51.329000Z,2025-12-18T16:33:49.634000Z,2025-12-17T22:45:51.705871Z,843.0,6700895560,851,English,Yes,29,Female,White,United States,United States,United States,English,No,Full-Time
69432f8b4cfa568085c1b88b,666379406038af5dd9f975b8,SCREENED OUT,Not Applicable,2025-12-17T22:32:57.304000Z,2025-12-17T22:35:08.900000Z,,2025-12-17T22:35:09.126371Z,132.0,C1N42823,1069,English,Yes,32,Male,White,United States,United States,United States,English,No,Full-Time
69432f8d38717d988a8c7da4,61113e2052e3935b167277b1,APPROVED,Not Applicable,2025-12-17T22:32:49.782000Z,2025-12-17T22:42:49.085000Z,2025-12-18T12:58:39.680000Z,2025-12-17T22:42:49.420870Z,600.0,1640098164,425,English,Yes,26,Female,White,United States,United States,United States,English,Yes,Part-Time
69432f9886784c32a8ec7c5a,56aa90d5638440000c8b506f,APPROVED,Not Applicable,2025-12-17T22:32:59.322000Z,2025-12-17T23:12:23.600000Z,2025-12-18T12:58:39.937000Z,2025-12-17T23:12:24.040517Z,2365.0,1636026948,6268,English,Yes,44,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
69432fc825d4e4990059e098,67722f8e3a4f08a288a1f640,SCREENED OUT,Not Applicable,2025-12-17T22:33:50.451000Z,2025-12-17T22:34:28.691000Z,,2025-12-17T22:34:28.944207Z,39.0,C1N42823,6855,English,Yes,58,Female,White,United States,United States,United States,English,No,Full-Time
69432ffc45d04296a65f0fd2,6942b061070a2e870db24393,APPROVED,Not Applicable,2025-12-17T22:34:45.622000Z,2025-12-17T22:44:00.556000Z,2025-12-18T12:58:40.198000Z,2025-12-17T22:44:00.891155Z,555.0,5959770581,22,English,Yes,26,Male,White,United States,United States,United States,English,Yes,Full-Time
69433024fbb7f9ed86ee98c7,660ea96849b96ac7f24c6878,APPROVED,Not Applicable,2025-12-17T22:35:23.205000Z,2025-12-17T22:46:51.308000Z,2025-12-18T12:58:40.464000Z,2025-12-17T22:46:51.657231Z,689.0,4503814727,2296,English,Yes,50,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69433032dcfb15f18cec1c97,5eb339ee6290bc124b8549a6,SCREENED OUT,Not Applicable,2025-12-17T22:35:39.370000Z,2025-12-17T22:36:55.485000Z,,2025-12-17T22:36:55.726687Z,77.0,C1N42823,6859,English,Yes,49,Female,White,Lebanon,United States,United States,Arabic,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69433094c3f3375a9aaab8a5,66c0d9ef3c9b1d596446f813,SCREENED OUT,Not Applicable,2025-12-17T22:37:11.894000Z,2025-12-17T22:37:22.418000Z,,2025-12-17T22:37:22.632728Z,11.0,C1N42823,2468,English,Yes,43,Male,Asian,United States,United States,United States,English,No,Full-Time
694330a43909ba3c264724c5,6760853e178af224e611e496,RETURNED,Not Applicable,2025-12-17T22:39:09.706000Z,,,2025-12-18T12:55:24.540094Z,,,2362,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6943314bc29701a4e9e8ad23,66e8b1b59be9621d5b1ecdb2,APPROVED,Not Applicable,2025-12-17T22:40:16.821000Z,2025-12-17T22:48:58.696000Z,2025-12-18T12:58:40.701000Z,2025-12-17T22:48:59.060016Z,522.0,6359340193,1755,English,Yes,47,Male,White,United States,United States,United States,English,No,Full-Time
694331f53a5291ef266a91ee,5e06f13e39bcde0a29c39a13,APPROVED,Not Applicable,2025-12-17T22:43:11.515000Z,2025-12-17T22:54:53.273000Z,2025-12-18T12:58:40.965000Z,2025-12-17T22:54:53.621167Z,702.0,1769014890,3266,English,Yes,50,Female,White,United States,United States,United States,English,No,Part-Time
6943323107cea5b85325c5c8,6111c28f3db4a360397970a7,SCREENED OUT,Not Applicable,2025-12-17T22:44:06.806000Z,2025-12-17T22:44:45.245000Z,,2025-12-17T22:44:45.466402Z,39.0,C1N42823,740,English,Yes,37,Male,White,United States,United States,United States,English,No,Full-Time
69433263034fa4b4a533a401,663e5afaf48d765486d597e6,SCREENED OUT,Not Applicable,2025-12-17T22:44:56.404000Z,2025-12-17T22:45:22.827000Z,,2025-12-17T22:45:23.066912Z,27.0,C1N42823,270,English,Yes,28,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
694332978add7c61de1c18e7,675c15e099767573c1619b7f,RETURNED,Not Applicable,2025-12-17T22:45:51.087000Z,,,2025-12-18T12:55:24.541012Z,,,1638,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
694332a1dee94ed5ad90859c,6606236e44a7586a8cad86b5,APPROVED,Not Applicable,2025-12-17T22:45:58.364000Z,2025-12-17T22:54:48.996000Z,2025-12-18T12:58:41.217000Z,2025-12-17T22:54:49.331975Z,531.0,8184044156,2384,English,Yes,43,Female,White,United States,United States,United States,English,No,Other
694332c8e8fdc9de3caedb42,67f1f1d53b5c101545b04cfc,RETURNED,Not Applicable,2025-12-17T22:46:45.148000Z,,,2025-12-18T12:55:24.543597Z,,,1526,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
694332e544fad910d617ba78,6568b0b4e9cc3024c09286f9,APPROVED,Not Applicable,2025-12-17T22:47:07.702000Z,2025-12-17T23:04:59.281000Z,2025-12-18T12:58:41.483000Z,2025-12-17T23:04:59.650864Z,1072.0,1745876575,4893,English,Yes,74,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
694332f2f61e9ab1154e218b,67337b9fcd8ebffe61234019,SCREENED OUT,Not Applicable,2025-12-17T22:47:52.062000Z,2025-12-17T22:50:20.014000Z,,2025-12-17T22:50:20.250827Z,148.0,C1N42823,3854,English,Yes,34,Male,White,United States,United States,United States,English,No,Part-Time
6943336b4a27a0631c43dc63,5bb58e338f3bd70001e5df57,APPROVED,Not Applicable,2025-12-17T22:49:18.524000Z,2025-12-17T23:00:39.173000Z,2025-12-18T12:58:41.755000Z,2025-12-17T23:00:39.749488Z,681.0,7446102547,9807,English,Yes,48,Male,White,United States,United States,United States,English,No,Full-Time
6943336bb84405304eeaddd8,5fd4125ed9973916d62d9958,APPROVED,Not Applicable,2025-12-17T22:49:21.289000Z,2025-12-17T22:58:56.907000Z,2025-12-18T12:58:42.026000Z,2025-12-17T22:58:57.281520Z,576.0,4383650710,1577,English,Yes,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
694333be06738c5e58561324,65f780dfe4aa3357ba290914,APPROVED,Not Applicable,2025-12-17T22:50:41.409000Z,2025-12-17T23:11:27.815000Z,2025-12-18T12:58:42.275000Z,2025-12-17T23:11:28.170013Z,1247.0,1220834430,1808,English,Yes,49,Female,Black,United States,United States,United States,English,No,Full-Time
694334b9e8bb18e665b378c4,67f2ecf2ef369d872787cfb8,APPROVED,Not Applicable,2025-12-17T22:54:49.499000Z,2025-12-17T23:09:31.454000Z,2025-12-18T12:58:42.546000Z,2025-12-17T23:09:31.822143Z,882.0,4608976339,763,"English, Spanish",Yes,25,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
694334c9cb03363c0fe0c55a,616cf9ae07c1c6bd05d95beb,SCREENED OUT,Not Applicable,2025-12-17T22:55:10.838000Z,2025-12-17T22:58:30.592000Z,,2025-12-17T22:58:30.831144Z,200.0,C1N42823,11657,English,Yes,50,Male,White,United States,United States,United States,English,No,Full-Time
694335312f822b0012454d88,5ba78b71d60daf0001532d5b,SCREENED OUT,Not Applicable,2025-12-17T22:56:56.855000Z,2025-12-17T22:57:30.941000Z,,2025-12-17T22:57:31.183350Z,35.0,C1N42823,7323,English,Yes,46,Male,Other,United States,United States,United States,English,Yes,Full-Time
6943354af9379c2112c1379a,67ca05b811f9ce2ffe685f2f,APPROVED,Not Applicable,2025-12-17T22:57:19.510000Z,2025-12-17T23:21:22.664000Z,2025-12-18T12:58:42.806000Z,2025-12-17T23:21:23.174916Z,1444.0,7920850088,2377,English,Yes,54,Male,White,United States,United States,United States,English,No,Full-Time
6943355c7d0f9b82878e03ef,651b29ff3a6cadf518640abe,APPROVED,Not Applicable,2025-12-17T22:58:06.631000Z,2025-12-17T23:21:50.382000Z,2025-12-18T12:58:43.070000Z,2025-12-17T23:21:50.728892Z,1424.0,7586233453,5089,"English, Cantonese, Chinese, Mandarin",Yes,57,Female,Asian,China,United States,United States,Chinese,DATA_EXPIRED,DATA_EXPIRED
694335a2057ef83ffb1ed49e,60cff3ba91773f75c9504567,APPROVED,Not Applicable,2025-12-17T22:58:46.814000Z,2025-12-17T23:05:49.832000Z,2025-12-18T16:34:00.121000Z,2025-12-17T23:05:50.181471Z,424.0,1175085982,4825,English,Yes,36,Male,White,United States,United States,United States,English,No,Full-Time
694335b4dce7331561b862ac,6754c632477f9899a74314fd,APPROVED,Not Applicable,2025-12-17T22:59:05.480000Z,2025-12-17T23:13:30.029000Z,2025-12-18T12:58:43.362000Z,2025-12-17T23:13:30.392999Z,865.0,9790357384,2539,English,Yes,55,Female,White,United States,United States,United States,English,No,Part-Time
6943361a1e2cc8f822d99b53,6716f188b131fa30ab5365c2,APPROVED,Not Applicable,2025-12-17T23:00:47.556000Z,2025-12-17T23:12:04.443000Z,2025-12-18T16:55:17.268000Z,2025-12-17T23:12:04.819076Z,677.0,7077019758,4398,English,Yes,37,Male,White,United States,United States,United States,English,No,Full-Time
6943372dc83d6bdf5290a419,59c3eeac05da9d0001402bcd,APPROVED,Not Applicable,2025-12-17T23:05:31.085000Z,2025-12-17T23:16:09.717000Z,2025-12-18T16:34:11.912000Z,2025-12-17T23:16:10.061789Z,639.0,6157391273,4797,English,Yes,41,Female,White,United States,United States,United States,English,No,Part-Time
694337584b9cd131e82412cd,63fb4b7f05faed13656528f0,SCREENED OUT,Not Applicable,2025-12-17T23:06:04.361000Z,2025-12-17T23:07:16.055000Z,,2025-12-17T23:07:16.275783Z,72.0,C1N42823,7423,English,Yes,57,Male,White,United States,United States,United States,English,No,Full-Time
694337a6b3f835e244bf44bc,66c0f464e0ff62798027b486,APPROVED,Not Applicable,2025-12-17T23:07:18.023000Z,2025-12-17T23:26:14.354000Z,2025-12-18T12:58:43.915000Z,2025-12-18T12:58:44.043933Z,1137.0,7324296925,4506,English,Yes,25,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6943383848c9c85dae3ed119,628eabb243fb4a73e29d9385,SCREENED OUT,Not Applicable,2025-12-17T23:09:48.031000Z,2025-12-17T23:09:57.571000Z,,2025-12-17T23:09:57.796030Z,10.0,C1N42823,8129,English,Yes,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
69433847c07dfd9ecb8693fb,67fd8520a5dcf6eaa319fc52,APPROVED,Not Applicable,2025-12-17T23:10:03.724000Z,2025-12-17T23:10:18.026000Z,2025-12-18T16:38:06.988000Z,2025-12-17T23:10:18.410691Z,15.0,5089867014,1470,English,Yes,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6943385672f2d358c8ccdeeb,694179d88301c400c4bbdb4d,APPROVED,Not Applicable,2025-12-17T23:10:18.874000Z,2025-12-17T23:25:08.197000Z,2025-12-18T12:58:44.197000Z,2025-12-17T23:25:08.646810Z,890.0,4882634168,44,English,Yes,33,Female,Asian,China,United States,United States,Chinese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
69433866b58f822fede4e2e3,5f4f9bc1f7598f06b2dc816f,SCREENED OUT,Not Applicable,2025-12-17T23:10:35.500000Z,2025-12-17T23:11:33.592000Z,,2025-12-17T23:11:33.840429Z,59.0,C1N42823,9999,English,Yes,72,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
694338a82775dcea7dfc1891,60b33ae6b9ae7ef799dcb5b4,SCREENED OUT,Not Applicable,2025-12-17T23:11:41.968000Z,2025-12-17T23:13:06.676000Z,,2025-12-17T23:13:06.943079Z,85.0,C1N42823,836,English,Yes,26,Female,White,United States,United States,United States,English,No,Full-Time
694338c931de947e3850e088,673a395e3cd0cb781ea31a44,SCREENED OUT,Not Applicable,2025-12-17T23:12:11.731000Z,2025-12-17T23:12:59.595000Z,,2025-12-17T23:12:59.836870Z,48.0,C1N42823,350,English,Yes,22,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
694338cb47186811981fa90e,673cc0c935b49103f2be1e27,APPROVED,Not Applicable,2025-12-17T23:12:15.093000Z,2025-12-17T23:26:16.865000Z,2025-12-18T16:34:19.496000Z,2025-12-17T23:26:17.245098Z,842.0,4203906300,3600,English,Yes,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
694338d7b4c110d68dcf0a02,6942e57738f4e53ee0c5442b,APPROVED,Not Applicable,2025-12-17T23:12:26.867000Z,2025-12-17T23:20:04.957000Z,2025-12-18T12:58:44.512000Z,2025-12-17T23:20:05.322285Z,459.0,3864340005,8,English,Yes,27,Female,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
69433900ca38ca6256678ec3,67e1eeefc9703e2ae5e5c0b0,APPROVED,Not Applicable,2025-12-17T23:13:04.680000Z,2025-12-17T23:20:03.613000Z,2025-12-18T12:58:44.786000Z,2025-12-17T23:20:03.959387Z,419.0,4202797761,752,English,Yes,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
694339072f6613db8f7ab674,611dd070c87e8eef203770d9,APPROVED,Not Applicable,2025-12-17T23:13:15.682000Z,2025-12-17T23:45:27.423000Z,2025-12-18T16:55:17.660000Z,2025-12-17T23:45:27.775460Z,1932.0,4340842702,1717,English,Yes,48,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6943391c7ef9cc5edea14ff1,662e89416a1d494ac9e84af3,SCREENED OUT,Not Applicable,2025-12-17T23:13:36.164000Z,2025-12-17T23:14:10.953000Z,,2025-12-17T23:14:11.184032Z,35.0,C1N42823,5894,English,Yes,46,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6943395285a8a0831d777e25,5ed559e5afbd830e2117ed55,APPROVED,Not Applicable,2025-12-17T23:14:28.894000Z,2025-12-17T23:37:07.499000Z,2025-12-18T12:58:45.054000Z,2025-12-17T23:37:07.865751Z,1359.0,7330714024,16691,English,Yes,64,Male,White,United States,United States,United States,English,No,Full-Time
