session_id,psid,respID,qID,profileID,altID,obsID,choice,time_start,time_min_total,time_min_battery_cbc,next_veh_budget,vehicle_type,veh_mileage,veh_price,battery_refurbish,battery_range_year0,battery_degradation,no_choice,battery_health_year0,battery_health_year3,battery_health_year8,battery_range_year3,battery_range_year8,battery_condition
d6d4e1f77588beed375aee24e353e17e,9TujcKkbc9hiGfRXbYcU0sWO,48,5,3280,3,287,0,2025-10-21T17:55:06Z,12.05,1.3,30000,car,50000,27000,original,360,0.07,0,100%,80%,56%,290,200,Original Battery
d6d4e1f77588beed375aee24e353e17e,9TujcKkbc9hiGfRXbYcU0sWO,48,5,0,4,287,0,2025-10-21T17:55:06Z,12.05,1.3,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
d6d4e1f77588beed375aee24e353e17e,9TujcKkbc9hiGfRXbYcU0sWO,48,6,2459,1,288,0,2025-10-21T17:55:06Z,12.05,1.3,30000,car,25000,33000,cellreplace,200,0.06,0,100%,83%,61%,165,120,Refurbished Cell-Replaced
d6d4e1f77588beed375aee24e353e17e,9TujcKkbc9hiGfRXbYcU0sWO,48,6,3522,2,288,1,2025-10-21T17:55:06Z,12.05,1.3,30000,car,20000,24000,packreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Pack-Replaced
d6d4e1f77588beed375aee24e353e17e,9TujcKkbc9hiGfRXbYcU0sWO,48,6,3295,3,288,0,2025-10-21T17:55:06Z,12.05,1.3,30000,car,45000,33000,original,360,0.07,0,100%,80%,56%,290,200,Original Battery
d6d4e1f77588beed375aee24e353e17e,9TujcKkbc9hiGfRXbYcU0sWO,48,6,0,4,288,0,2025-10-21T17:55:06Z,12.05,1.3,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,1,3752,1,289,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,50000,8000,original,360,0.08,0,100%,78%,51%,280,185,Original Battery
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,1,2393,2,289,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,15000,11000,packreplace,360,0.05,0,100%,86%,66%,310,240,Refurbished Pack-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,1,1129,3,289,1,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,15000,9000,packreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Pack-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,1,0,4,289,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,2,3507,1,290,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,25000,10000,cellreplace,240,0.08,0,100%,78%,51%,185,125,Refurbished Cell-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,2,2039,2,290,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,45000,10000,original,240,0.05,0,100%,86%,66%,205,160,Original Battery
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,2,3713,3,290,1,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,15000,8000,packreplace,320,0.08,0,100%,78%,51%,250,165,Refurbished Pack-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,2,0,4,290,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,3,520,1,291,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,50000,8000,cellreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Cell-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,3,3219,2,291,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,25000,10000,cellreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Cell-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,3,2053,3,291,1,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,35000,8000,cellreplace,240,0.05,0,100%,86%,66%,205,160,Refurbished Cell-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,3,0,4,291,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,4,861,1,292,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,35000,11000,packreplace,320,0.02,0,100%,94%,85%,300,270,Refurbished Pack-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,4,3125,2,292,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,35000,10000,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,4,2210,3,292,1,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,20000,8000,original,320,0.05,0,100%,86%,66%,275,210,Original Battery
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,4,0,4,292,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,5,878,1,293,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,40000,9000,original,360,0.02,0,100%,94%,85%,340,305,Original Battery
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,5,288,2,293,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,50000,11000,packreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Pack-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,5,1289,3,293,1,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,15000,9000,cellreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Cell-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,5,0,4,293,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,6,1160,1,294,1,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,50000,8000,original,280,0.03,0,100%,91%,78%,255,220,Original Battery
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,6,3313,2,294,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,15000,10000,cellreplace,360,0.07,0,100%,80%,56%,290,200,Refurbished Cell-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,6,3321,3,294,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,15000,11000,cellreplace,360,0.07,0,100%,80%,56%,290,200,Refurbished Cell-Replaced
8200257a036d4664ad291f069ad6f80d,4D7EFbIQ1VQoODeiT4bKr3YJ,49,6,0,4,294,0,2025-10-21T17:32:01Z,20.966666666666665,4.266666666666667,10000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,1,1797,1,295,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,35000,4000,packreplace,320,0.04,0,100%,88%,72%,285,230,Refurbished Pack-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,1,1270,2,295,1,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,40000,5000,original,320,0.03,0,100%,91%,78%,290,250,Original Battery
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,1,1984,3,295,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,50000,5500,cellreplace,200,0.05,0,100%,86%,66%,170,135,Refurbished Cell-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,1,0,4,295,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,2,471,1,296,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,5000,packreplace,360,0.01,0,100%,97%,92%,350,330,Refurbished Pack-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,2,3113,2,296,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,15000,4500,cellreplace,280,0.07,0,100%,80%,56%,225,155,Refurbished Cell-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,2,1167,3,296,1,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,4500,original,280,0.03,0,100%,91%,78%,255,220,Original Battery
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,2,0,4,296,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,3,478,1,297,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,40000,5500,packreplace,360,0.01,0,100%,97%,92%,350,330,Refurbished Pack-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,3,3175,2,297,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,4000,original,320,0.07,0,100%,80%,56%,255,180,Original Battery
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,3,583,3,297,1,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,4000,original,240,0.02,0,100%,94%,85%,225,205,Original Battery
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,3,0,4,297,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,4,1255,1,298,1,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,4000,original,320,0.03,0,100%,91%,78%,290,250,Original Battery
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,4,2911,2,298,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,5500,original,200,0.07,0,100%,80%,56%,160,110,Original Battery
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,4,763,3,298,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,25000,5500,packreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Pack-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,4,0,4,298,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,5,1140,1,299,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,30000,5000,packreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Pack-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,5,367,2,299,1,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,4500,packreplace,320,0.01,0,100%,97%,92%,310,295,Refurbished Pack-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,5,1103,3,299,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,4500,cellreplace,240,0.03,0,100%,91%,78%,220,190,Refurbished Cell-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,5,0,4,299,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,6,2946,1,300,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,20000,4000,packreplace,200,0.07,0,100%,80%,56%,160,110,Refurbished Pack-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,6,717,2,300,1,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,35000,4500,cellreplace,280,0.02,0,100%,94%,85%,265,240,Refurbished Cell-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,6,2263,3,300,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,45000,5000,cellreplace,320,0.05,0,100%,86%,66%,275,210,Refurbished Cell-Replaced
8f2629259c9c81e13f985f9530657c34,0CRhUqxsdFvBYpssvYMoodEt,50,6,0,4,300,0,2025-10-21T18:30:12Z,10.55,1.5666666666666669,5000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,1,3654,1,301,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,40000,24000,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,1,2788,2,301,1,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,30000,24000,original,360,0.06,0,100%,83%,61%,300,220,Original Battery
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,1,2343,3,301,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,45000,24000,cellreplace,360,0.05,0,100%,86%,66%,310,240,Refurbished Cell-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,1,0,4,301,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,2,3800,1,302,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,50000,30000,cellreplace,360,0.08,0,100%,78%,51%,280,185,Refurbished Cell-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,2,1441,2,302,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,15000,24000,original,200,0.04,0,100%,88%,72%,175,145,Original Battery
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,2,3222,3,302,1,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,40000,30000,cellreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Cell-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,2,0,4,302,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,3,537,1,303,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,15000,33000,cellreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Cell-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,3,1714,2,303,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,20000,30000,packreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Pack-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,3,1845,3,303,1,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,35000,30000,original,360,0.04,0,100%,88%,72%,320,260,Original Battery
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,3,0,4,303,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,4,658,1,304,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,20000,30000,packreplace,240,0.02,0,100%,94%,85%,225,205,Refurbished Pack-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,4,2564,2,304,1,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,30000,24000,packreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Pack-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,4,234,3,304,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,20000,27000,cellreplace,280,0.01,0,100%,97%,92%,270,260,Refurbished Cell-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,4,0,4,304,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,5,2660,1,305,1,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,30000,24000,packreplace,280,0.06,0,100%,83%,61%,235,170,Refurbished Pack-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,5,1197,2,305,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,35000,27000,cellreplace,280,0.03,0,100%,91%,78%,255,220,Refurbished Cell-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,5,1302,3,305,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,40000,30000,cellreplace,320,0.03,0,100%,91%,78%,290,250,Refurbished Cell-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,5,0,4,305,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,6,1775,1,306,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,45000,27000,cellreplace,320,0.04,0,100%,88%,72%,285,230,Refurbished Cell-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,6,1266,2,306,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,20000,30000,original,320,0.03,0,100%,91%,78%,290,250,Original Battery
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,6,550,3,306,1,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,40000,24000,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
19feda99ecab0a3c7947b987f52c5e13,Pub5ok5tKOqMyFNIb48akAWy,51,6,0,4,306,0,2025-10-21T20:01:17Z,2.5833333333333335,1.5,30000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,1,1207,1,307,1,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,45000,15000,cellreplace,280,0.03,0,100%,91%,78%,255,220,Refurbished Cell-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,1,2622,2,307,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,40000,16500,original,280,0.06,0,100%,83%,61%,235,170,Original Battery
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,1,2695,3,307,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,45000,12000,original,320,0.06,0,100%,83%,61%,265,195,Original Battery
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,1,0,4,307,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,2,563,1,308,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,25000,15000,packreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Pack-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,2,3000,2,308,1,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,50000,15000,original,240,0.07,0,100%,80%,56%,195,135,Original Battery
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,2,1007,3,308,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,45000,13500,cellreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Cell-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,2,0,4,308,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,3,3664,1,309,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,50000,13500,original,320,0.08,0,100%,78%,51%,250,165,Original Battery
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,3,2102,2,309,1,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,40000,15000,packreplace,240,0.05,0,100%,86%,66%,205,160,Refurbished Pack-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,3,486,3,309,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,40000,12000,original,200,0.02,0,100%,94%,85%,190,170,Original Battery
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,3,0,4,309,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,4,3224,1,310,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,50000,15000,cellreplace,320,0.07,0,100%,80%,56%,255,180,Refurbished Cell-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,4,1606,2,310,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,40000,12000,packreplace,240,0.04,0,100%,88%,72%,210,175,Refurbished Pack-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,4,1991,3,310,1,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,45000,12000,packreplace,200,0.05,0,100%,86%,66%,170,135,Refurbished Pack-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,4,0,4,310,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,5,2545,1,311,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,15000,15000,cellreplace,240,0.06,0,100%,83%,61%,200,145,Refurbished Cell-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,5,1701,2,311,1,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,35000,12000,packreplace,280,0.04,0,100%,88%,72%,250,200,Refurbished Pack-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,5,2185,3,311,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,15000,13500,packreplace,280,0.05,0,100%,86%,66%,240,185,Refurbished Pack-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,5,0,4,311,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,6,969,1,312,1,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,15000,13500,original,200,0.03,0,100%,91%,78%,185,155,Original Battery
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,6,822,2,312,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,40000,15000,cellreplace,320,0.02,0,100%,94%,85%,300,270,Refurbished Cell-Replaced
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,6,19,3,312,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,25000,15000,original,200,0.01,0,100%,97%,92%,195,185,Original Battery
12cccfb9e316c14641101b94036e3386,khQBVEiEPUuXkuPXmsoGrBh3,52,6,0,4,312,0,2025-10-21T19:39:30Z,8.333333333333334,0.9166666666666666,15000,car,NA,NA,NA,NA,NA,1,100%,NA%,NA%,NA,NA,NA
6e2851bf0851acdb86f1fd6d84b3cee5,1JRYPcuBt8gi4f7Xvc9rFQKB,53,1,1028,1,313,0,2025-10-27T18:10:29Z,15.133333333333333,3.1333333333333333,40000,suv,30000,32000,packreplace,200,0.03,0,100%,91%,78%,185,155,Refurbished Pack-Replaced
6e2851bf0851acdb86f1fd6d84b3cee5,1JRYPcuBt8gi4f7Xvc9rFQKB,53,1,542,2,313,0,2025-10-27T18:10:29Z,15.133333333333333,3.1333333333333333,40000,suv,40000,44000,cellreplace,200,0.02,0,100%,94%,85%,190,170,Refurbished Cell-Replaced
