"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainphev_c","b_powertrainhev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","delta_c","logLike"
-4.5609015935409,-5.1754145487456,-3.69384001349571,-1.5494437273355,-0.289903667194835,-0.149250769742463,-0.0328377407857718,-0.379858960176047,-6.8182848248836,-0.3587933583121,-0.233208689662079,0.562312738675467,-0.144049727866408,-0.109620515015913,-0.0515507922582866,-0.657658238797504,-2.7988176160873,0.893752005176456,0.500345672044229,0.531836416908394,-0.244412966963748,-0.116055489727996,-0.0602556283017273,-0.629676081963968,0.354911316726245,-1.29645982398774,-2232.16345112334
-4.55759453186038,-5.21845724421075,-3.71317955658446,-1.56257249678246,-0.291392544625429,-0.148623353635693,-0.0327254670065771,-0.378742041462818,-6.83224891455658,-0.364957147013381,-0.241548454035706,0.559911214251077,-0.144135936048057,-0.109106793094556,-0.0513379873837381,-0.65922674983773,-2.86835248913455,0.856111415965744,0.481935797491258,0.520408704814673,-0.244394410587899,-0.124043351882502,-0.0599622270895983,-0.62503511358241,0.363163900985133,-1.27079302566244,-2232.12969978701
-4.55517390848066,-5.25615714893332,-3.72282095945964,-1.57193268829811,-0.292320247430628,-0.148106007738796,-0.0325956105582866,-0.379749745656362,-6.85011315899036,-0.370202877365962,-0.248595149565379,0.557313209998347,-0.144421572129183,-0.108560913473762,-0.0510693806105678,-0.660877823698982,-2.90918792305177,0.838455519976714,0.475555439620504,0.517174383866224,-0.242608967922649,-0.132124860333808,-0.0604509519414476,-0.614007304057323,0.36922696883503,-1.24947311728824,-2232.10576164409
-4.55434224050864,-5.26650633797336,-3.71937395729177,-1.57282690325041,-0.292272313626895,-0.14794577486165,-0.0325164143704314,-0.381749011246689,-6.85965329767002,-0.371879973513854,-0.250691689417799,0.556021972712671,-0.144657542295509,-0.108311469063246,-0.0509239154598623,-0.661619563681155,-2.90717225071934,0.847018494483327,0.48348883995808,0.522203022265008,-0.240786691000423,-0.135694577301368,-0.0612286494842973,-0.605311106163934,0.370066744948629,-1.24494710610872,-2232.09656372187
-4.5542106111546,-5.26477678845245,-3.71134565864641,-1.57036778720279,-0.291853273072687,-0.147938117838967,-0.0324645918553038,-0.383991575657128,-6.86471905983782,-0.372140287138598,-0.250854714282142,0.555369099480244,-0.144850777583967,-0.108201900522895,-0.0508374522114878,-0.66201796320235,-2.89012780110337,0.865832733311323,0.497551809002107,0.529657927721661,-0.239502690322455,-0.137372264792718,-0.062122315659292,-0.597954834335476,0.369041825500518,-1.24823603798647,-2232.09181498181
-4.55473779627654,-5.25699422400231,-3.70433649476667,-1.56718232917089,-0.291456676613605,-0.14801439676458,-0.0324609445671299,-0.385369636920728,-6.86463868089899,-0.371559821242591,-0.249954311495152,0.555398561225461,-0.144935508599529,-0.108222142774766,-0.0508186710727357,-0.662065083658683,-2.87273972056696,0.882746833939422,0.509423312914226,0.535432991719835,-0.239148808486503,-0.137273586863721,-0.0626965894097132,-0.59474769026531,0.367521728009415,-1.25498070366045,-2232.09003250332
-4.55553517321636,-5.24892527657628,-3.6993422502948,-1.56451679057157,-0.291178346926828,-0.148108406023089,-0.0324833512668918,-0.386110359681335,-6.86243387322974,-0.370901284741116,-0.248948159665549,0.555679485536553,-0.144958132664469,-0.108288295065653,-0.0508268787197196,-0.661977254352057,-2.8592648337126,0.895381593617394,0.517985816714522,0.539260986431844,-0.23925362709795,-0.136506087997954,-0.0630250489263523,-0.593869615115338,0.366230777373426,-1.26165868139445,-2232.0893165065
-4.55607427428781,-5.24523994117599,-3.69785455895256,-1.56356515248519,-0.291109862536263,-0.148163241098569,-0.0325062699158795,-0.38620245646195,-6.86042554626368,-0.370674536976292,-0.248530874687305,0.55588669574481,-0.144939770149924,-0.108338302115378,-0.0508398928681403,-0.661888856148083,-2.8545646020656,0.899635275698076,0.520730660404817,0.540278444901175,-0.239475449755434,-0.135864761007924,-0.0630809324253891,-0.594432251965819,0.365778264688561,-1.2647340712333,-2232.08913530692
-4.55638175300712,-5.24421474566572,-3.69784495050845,-1.56349001776747,-0.291130870504419,-0.148191888970455,-0.0325202660084171,-0.386106163012237,-6.85910471854419,-0.370743118499918,-0.24850871936756,0.555965415563788,-0.144914729467687,-0.108365357112636,-0.0508477872232649,-0.661841029161742,-2.8537841298621,0.900271461202563,0.52107998776907,0.540255226010487,-0.239646816079825,-0.135496506459218,-0.0630538441254725,-0.595119925874164,0.365769197291579,-1.2657167507743,-2232.08908312215
-4.55652477948304,-5.24445006187831,-3.6981960578309,-1.56372968024417,-0.291173400039149,-0.148204151933852,-0.0325245847533371,-0.386025735247544,-6.8584821945576,-0.370928928348943,-0.248661028281605,0.555949271709767,-0.1448986491194,-0.108373601396357,-0.0508493838118565,-0.66183139545173,-2.8541416231104,0.899920247664823,0.520830832027358,0.540107622906794,-0.239717598600673,-0.135372267670488,-0.0630281732724534,-0.595466813229534,0.365919471354221,-1.26573175769841,-2232.08906814075
