"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_range_bev_a","b_range_phev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_range_bev_b","b_range_phev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainphev_c","b_powertrainhev_c","b_range_bev_c","b_range_phev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","delta_c","logLike"
-4.64432842149654,-8.71154694275554,-3.31640905974828,-1.26081769822024,2.25546328933956,0.0809073895057565,-0.266600902381027,-0.134886172261933,-0.0480504416000845,-0.484507223550541,-5.26193602336765,-0.211960032272325,0.160921891018462,0.632328285202593,0.152590386291282,-0.0539293001225887,-0.142484491534017,-0.110674077956722,-0.04891211995462,-0.483047712926952,-0.550149606540799,-0.600710671860725,0.604492246638983,-0.643902972806245,-0.0717715248465538,-0.949966904707253,0.165504206437618,-0.557077978737652,0.552438370883465,-0.47068082774058,-1.77763770114361,0.249118450563401,-2549.6878466025
-4.64587562838472,-8.6656981345174,-3.30541124570319,-1.25392668200324,2.27177199597936,0.0874070959018322,-0.265975888023367,-0.133989469343122,-0.0483763009738757,-0.48431094659754,-5.27849834972472,-0.195779569580172,0.168530155398339,0.634836457015852,0.155983291450721,-0.0495199617515816,-0.142678506795495,-0.109019148799009,-0.0509464840880731,-0.478411266735447,-0.810802047527499,-0.588560321594593,0.681498875793929,-0.306212310249659,-0.078790757940823,-0.901965865584691,0.117060888669669,-0.531772334338356,0.499551985872946,-0.430924614097511,-1.46617537142821,-0.539017276578865,-2415.71227785589
-4.64978308670914,-8.65519868832326,-3.325411985569,-1.26181679106533,2.27556048141895,0.0849271314766066,-0.262262539400229,-0.136421081421494,-0.0466883105266371,-0.487942243471685,-5.3120112838769,-0.208533784225902,0.141545498124021,0.617245378919249,0.15539159465812,-0.0545444389403974,-0.140831547350937,-0.108442049076115,-0.0522594470546146,-0.476727107962811,-2.57242876080573,-1.00226375107662,0.579959256987356,0.569060533308008,0.00386006490738404,-0.372950160665287,-0.0938237760787329,-0.387581826306868,0.252652376866665,-0.310421251219313,-1.21049457202722,-2.72020799799349,-2308.28571282723
-4.69022173736182,-9.33300685083548,-3.3373660952698,-1.26922520544095,2.56787873822209,0.0629298098180102,-0.257255249799144,-0.137295732138185,-0.0500627327873186,-0.499815418099618,-5.34349696708372,-0.225825961637403,-0.00737773541218734,0.591237139646599,0.143465487872431,-0.0184006882045128,-0.148924668247779,-0.0993708106555295,-0.0631187503782925,-0.444779120547101,-7.56620317046088,-0.51897220375177,0.438046324649368,0.694892831860328,0.300290348520068,-0.0811531769264205,-0.255310198628382,-0.108111729243326,-0.0339114969738651,-1.22776505554021,-0.407971335152911,-2.62283604759097,-2261.20204805292
-4.74028420884177,-9.0333633524844,-3.27000898958382,-1.30653410983011,2.40919757057643,-0.0282961969526635,-0.264272823513102,-0.141177518949822,-0.0495725550332914,-0.498865084545944,-5.53545565100037,-0.186770891253526,0.455629431761006,0.707026620464054,0.239366001380826,-0.114902799588939,-0.205269213337103,-0.0997375962824942,-0.0652077722387092,-0.457365007541557,-9.28281420995062,-0.953050467032464,-2.65029790461298,-0.146101906991974,-0.990118221500367,0.50935795649881,0.14258532637721,-0.149008024427874,0.183142829750467,-2.89468093816837,0.304274636566842,-4.57430452606344,-2257.59896846439
-4.73279885455111,-9.00355489966362,-3.38566730179429,-1.34466614214888,2.41970770025835,0.0548401062499303,-0.272607941285072,-0.136215535033165,-0.0499510616910954,-0.490301839791685,-5.26268033266166,-0.184155805321883,0.330532408240131,0.663164742746459,0.196309894626409,-0.0769430808851341,-0.162564248802257,-0.109414815797293,-0.0579176432762625,-0.430394772133151,-10.1342528537326,-0.343113246616001,-2.7171770937308,2.55660268922543,0.425202814011684,0.608470739044786,-0.0935638585741531,-0.108692630937669,0.0264165467955665,-2.81197319593376,0.13637725005912,-3.18680968736926,-2246.5040027219
-4.75299774590967,-9.0819671471148,-3.29720517538416,-1.41582399144112,2.42111411046168,0.032176195741127,-0.285077140818186,-0.139711729133103,-0.0490925727248234,-0.470035237679545,-5.20850054425891,-0.143264686937461,0.314048344061619,0.621659528089075,0.141062755527426,-0.0647050392727297,-0.170187981792526,-0.112661082672833,-0.0575343194029413,-0.397760177570208,-10.4824340355501,-4.01459994385059,-2.06963532305722,0.24810929768757,1.10014736688595,-0.0860396086020382,0.0135893080582026,-0.234326320699593,0.0171580732616373,-2.55906697057576,0.156025945201494,-2.1593458037159,-2231.39946831829
-4.72611133693862,-9.36647316737862,-3.59552518956482,-1.51551668860474,2.48775600298212,0.09527179776518,-0.300836850436762,-0.145849642101741,-0.0511693825659939,-0.414606971002206,-5.11281112407027,-0.0434316409309436,0.371537464578494,0.679968963796907,0.121255639914173,-0.0536466351232789,-0.174090730014301,-0.115203504912,-0.0572856046304158,-0.38668437820211,-10.2916165755292,-3.34621907076736,-2.17207192318533,0.0770622419257006,0.67727890232943,0.0424816706600205,-0.197933267539658,-0.0542409317080197,-0.0407293687053378,-2.34750683631605,0.270166948264005,-0.773558297956453,-2214.56865957807
-4.64414832504694,-10.5775793213161,-3.96282871381066,-1.61326553382043,2.98270508002523,0.163679758081917,-0.317270512823115,-0.162781457860808,-0.0470497499750988,-0.35407811132599,-4.97246201326494,0.0863825270460386,0.500211550194695,0.745127536537391,0.116717292861526,-0.0614119122937611,-0.176245449176216,-0.119586629257602,-0.0548475104214288,-0.357702646312757,-8.50969045999627,-3.4447856761472,-1.40754595866445,-0.0778320848788886,0.699385335788772,-0.223856809708494,-0.017969074889072,-0.108027023565769,-0.0161330069336666,-2.00958994818308,0.344910013765639,-0.425655211996913,-2206.68153380548
-4.47368384017692,-11.0642185603455,-3.92555760085563,-1.72396843798074,3.18559425801514,0.14344298041236,-0.323968910738548,-0.168433314127309,-0.0392041821352697,-0.32371572334442,-4.90904885760095,0.134665618687858,0.589273346973607,0.742871643191824,0.118776795440963,-0.0785638766176383,-0.174542296953118,-0.121158860938646,-0.0535949527217609,-0.352179220305775,-9.427601000105,-3.6759656687729,-2.75641952337286,0.0196894930626647,0.62431089474859,0.152770778624455,-0.152624723695141,-0.100241233711397,-0.046118413069553,-2.00389057666878,0.391913272100961,-0.26325921063689,-2203.34079239606
-4.49147263799481,-11.090501618153,-4.14677350587903,-1.82932988565228,3.19815401244246,0.196188418601272,-0.350550486063085,-0.168149854839153,-0.0336729352179368,-0.33742865110547,-4.88960140382438,0.166702584062113,0.561940494843213,0.736243566788361,0.11552638857228,-0.0629480164628759,-0.180179160394325,-0.12031751695527,-0.0539484163275468,-0.34575306880363,-7.63490855940821,-3.89321018839218,-1.65467859408205,-0.0476602939533766,0.796906660225347,-0.163761240456341,-0.0288864506252559,-0.113977492991142,-0.0264793192724525,-1.63452414683427,0.418372040931156,-0.150870564959229,-2199.25737385394
-4.50223825684797,-12.5376640872731,-3.88534731328357,-1.95994963328885,3.73657900146444,0.0644408712654602,-0.349044423170336,-0.178743666266278,-0.0293452158879569,-0.374233989661431,-4.83126645969439,0.237740888214524,0.634058257624629,0.725408566451618,0.121784125272413,-0.0714974179749493,-0.180366204429234,-0.123692580427388,-0.0532675894719926,-0.324730063130996,-7.78613120257434,-3.77142654859116,-2.49669162098312,0.00811442126077941,0.692349258296033,0.117297528967678,-0.13889249496177,-0.0981338745037576,-0.0461107331230269,-1.46236631292524,0.465225903179138,0.0979582193559034,-2194.00550732756
-4.63210105384544,-12.0807856004191,-4.23109578504514,-2.11687148016768,3.48529470843409,0.180922378289232,-0.392170156563938,-0.168260257933176,-0.0219700179767431,-0.442876456069116,-4.78231549419584,0.287407192507608,0.615916098793677,0.708620829505777,0.127823595942886,-0.0592041191507758,-0.188532932812599,-0.12233507332159,-0.052750206485057,-0.304305242835092,-7.11182541819412,-4.09730273734023,-1.943221530468,-0.0815538668583375,0.803290858061187,-0.0701384334262055,-0.0522696702687641,-0.12674097483371,-0.0446353011237205,-1.28379715922726,0.49933348229624,0.21336327430108,-2189.59632625132
-4.58066098891519,-16.0106108772388,-3.62872031760046,-2.20200410497164,4.99955354172406,-0.0487159319231362,-0.371147340088407,-0.182427756260129,-0.0181481624027953,-0.481727971866113,-4.66312176195681,0.326770882871222,0.669184966587165,0.716014266118374,0.14324866615604,-0.067589884542272,-0.188967742651927,-0.12247405029424,-0.0520108210605205,-0.282661790422452,-7.16965880754519,-3.92366208960485,-2.48687231753397,-0.0510384302713928,0.698540552624875,0.110367130984509,-0.133280353774022,-0.10983493330718,-0.0516824801271339,-1.17301986347062,0.516825449334016,0.307519571728836,-2186.59309156317
