"b_no_choice_a","b_mileage_a","b_range_pw1_a","b_range_pw2_a","b_range_pw3_a","b_loss_pw1_a","b_loss_pw2_a","b_loss_pw3_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_no_choice_b","b_mileage_b","b_range_pw1_b","b_range_pw2_b","b_range_pw3_b","b_loss_pw1_b","b_loss_pw2_b","b_loss_pw3_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_no_choice_c","b_mileage_c","b_range_pw1_c","b_range_pw2_c","b_range_pw3_c","b_loss_pw1_c","b_loss_pw2_c","b_loss_pw3_c","b_packreplace_c","b_cellreplace_c","b_price_c","b_no_choice_d","b_mileage_d","b_range_pw1_d","b_range_pw2_d","b_range_pw3_d","b_loss_pw1_d","b_loss_pw2_d","b_loss_pw3_d","b_packreplace_d","b_cellreplace_d","b_price_d","delta_a","gamma_EV_rangeanxiety_a","gamma_risktaker_a","gamma_hhincome_a","gamma_ev_charge_a","gamma_knowledge_ev_a","gamma_evb_environment_agree_a","gamma_evb_function_disagree_a","gamma_hhveh_fuel_a","gamma_veh_range_a","gamma_suv_a","delta_b","gamma_EV_rangeanxiety_b","gamma_risktaker_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_knowledge_ev_b","gamma_evb_environment_agree_b","gamma_evb_function_disagree_b","gamma_hhveh_fuel_b","gamma_veh_range_b","gamma_suv_b","delta_c","gamma_EV_rangeanxiety_c","gamma_risktaker_c","gamma_hhincome_c","gamma_ev_charge_c","gamma_knowledge_ev_c","gamma_evb_environment_agree_c","gamma_evb_function_disagree_c","gamma_hhveh_fuel_c","gamma_veh_range_c","gamma_suv_c","logLike"
-3.03395898601088,-0.327864466957106,-0.216262855472082,2.5319128236656,1.40186429777421,-0.215153388378786,-0.0441503294425232,0.0635536865843109,-0.729939561293364,-1.05050397826078,-1.95996326862602,-6.10564051164117,-0.249778335418587,2.15796990211326,1.20671161681922,1.26231701918621,-0.141102633851422,-0.138124320123973,-0.0824478458943634,-0.0798976863983535,-0.115835230617464,-1.28376468618259,-4.12388386702768,-0.12524284626946,0.125154026730797,-0.145327899924672,0.140099108758018,-0.00605093097219477,-0.0111199945464504,-0.0264012593356565,-0.349742137545397,-0.412253089025288,-0.317331963780483,-2.28000389047757,-0.214621304324616,1.94070691786235,0.968915277118267,1.1006306693147,-0.0968525511658932,-0.0912178027443204,-0.0521074788531833,-0.67979280576979,-0.725972190199296,-1.30119273988995,-1.34583947716476,0.0758630144294062,0.0390475070147268,-0.0041602212687434,-0.283496903635072,-0.266134284834349,-0.816783460938877,-0.770440466799526,0.57951889206853,0.116248011306102,0.501469959155399,-0.00212900997916726,-0.0289095614705002,0.476021350424291,0.00645394713685333,0.297317016177364,-0.106793038418903,0.428004183700388,0.473537725224385,0.0848159702430589,0.0327963059342939,-0.022123196278332,1.62161977250697,-0.68603631239717,0.820766577590307,-0.00664309070095503,0.138369160026688,-0.372897242769223,-0.0703987712073097,-0.0295079767171288,-0.559490497331418,-0.230294047952256,-0.109897119260398,-17072.1051343658
-2.9953874574084,-0.341258457495084,-0.273747566478647,2.31769497351292,1.37894042691688,-0.212391152991202,-0.0370334543889722,0.0471895036493103,-0.784316420481301,-1.0720213378015,-1.815932846101,-6.07695737483162,-0.249337812040534,2.14873925951357,1.20668644441632,1.25507670618282,-0.140880961448299,-0.138052982071691,-0.0824304495327611,-0.0825957600322728,-0.118817433245978,-1.2789811610264,-4.10115758790729,-0.125208522118495,0.134794222784115,-0.143618556112309,0.142539391999538,-0.0056237594619933,-0.0106997298433738,-0.026462951796932,-0.35084681083303,-0.411889297129882,-0.319529669723376,-2.23966951125261,-0.21417176920035,1.95723389569773,0.964667704782024,1.10504260294442,-0.0958072306609913,-0.0914060378606011,-0.0524173668765054,-0.676781795780592,-0.724384989720816,-1.29872644125419,-1.26627361994682,0.0707383671724783,0.0198095031597049,-0.00444474303677198,-0.266349602016289,-0.250676506855155,-0.817593815958103,-0.795468939671004,0.558626001852314,0.109239878455539,0.471283189849454,0.0143101768321534,-0.0224345480287047,0.467770005673577,0.00682107729841143,0.297287583174137,-0.100547036392983,0.420897296187613,0.468088752168094,0.0822468909642333,0.034366631165824,-0.016120889123667,1.63839597279326,-0.681145103799427,0.808837432063824,-0.00655101526400648,0.141247775795172,-0.369202486987698,-0.0719905885942155,-0.0349786809109368,-0.555314421737864,-0.229795599992121,-0.110599872103967,-17071.5425876697
-2.96901001731921,-0.340724656011282,-0.327204808488529,2.29575267436397,1.36157088566289,-0.213467307214302,-0.0462156510794782,0.0576561000989384,-0.779398519139634,-1.07108992777073,-1.75427233731218,-6.08056967748361,-0.24950039170404,2.14641016467058,1.20778661845052,1.25164157726409,-0.141134197131911,-0.138201385028196,-0.0828248128593405,-0.0845284758785987,-0.11985037207089,-1.27799213499465,-4.09030886164614,-0.125441258213317,0.142411123703739,-0.141648934123237,0.142767368374159,-0.00545016065579548,-0.0103937830682694,-0.0264435219840488,-0.35058925181742,-0.41163705322741,-0.321613843886326,-2.22168657437421,-0.213719597198049,1.96643475894482,0.964296059741608,1.10780343618002,-0.0957248316269861,-0.0912391243277309,-0.0523330407401827,-0.676328615719557,-0.724105182240513,-1.2979565103804,-1.28019113309521,0.0668509833282432,0.0168643237108215,-0.00275324946220466,-0.28051357182306,-0.249913495651931,-0.81377219787305,-0.791144004825412,0.567391676241645,0.105948429394726,0.48459240310012,0.0155439677820463,-0.0201393304035933,0.469381030770996,0.0069998413973509,0.294983910833517,-0.099474130899346,0.420881907545547,0.466052801314327,0.079094021150643,0.0338663343957418,-0.016710721874724,1.63705775270983,-0.678304801262134,0.807378389059516,-0.00659993573384277,0.141310915019099,-0.366359186836075,-0.0703324766280331,-0.033582372665523,-0.554272947263096,-0.229893015349522,-0.115595295176574,-17071.3848368405
-2.97867711548393,-0.353137267222697,-0.325235927907291,2.23870866369151,1.35023919400932,-0.216941239706754,-0.0419075072454561,0.0527288846916954,-0.807926837332921,-1.07969043851258,-1.71264261250692,-6.0830916748131,-0.249518291061723,2.14246032468913,1.20808185907978,1.24878210141404,-0.141202694896851,-0.138352764416356,-0.0829166817159969,-0.085554621384308,-0.120963480890872,-1.2763717226232,-4.07914896188111,-0.125366777077884,0.148750740255524,-0.141432104377857,0.14388049524735,-0.00524817248282995,-0.0101825391257416,-0.0264261990865617,-0.349889967401899,-0.410624767687461,-0.323028010589972,-2.21221396830179,-0.213345255450855,1.97063648533371,0.965505287399473,1.11023167508595,-0.0955803427609542,-0.0912851620815558,-0.0521068364712138,-0.675667463130237,-0.724148675048795,-1.29839504659287,-1.26411972151574,0.0678227041741328,0.0168422229523832,-0.00258454724764219,-0.27407348150373,-0.247088544494946,-0.816802847436512,-0.801583988363813,0.557004147067303,0.103319384135938,0.478538985198002,0.0168458697389184,-0.0195601816646328,0.468949821065469,0.00715115967451904,0.29416529252734,-0.0988816906180156,0.419544415571705,0.465305214381416,0.0776605158704495,0.0335100863210809,-0.0161017831083481,1.63872745699433,-0.678724211086296,0.804399892894617,-0.00658162816276693,0.141722061348245,-0.365903344901292,-0.0694917231086131,-0.0343436201650184,-0.552851247658305,-0.230395414806453,-0.116617267156261,-17071.3020606191
-2.91618801368233,-0.355575321356222,-0.316685903158205,2.20556634847499,1.33152467989832,-0.215743115600675,-0.046641801298867,0.0554374512120945,-0.798419748139644,-1.07616190478443,-1.67615206387472,-6.08574772283173,-0.249577193398943,2.13933806077723,1.20801049947337,1.24681482012725,-0.141263408560345,-0.138467051354723,-0.0830537258641966,-0.0864109055597574,-0.121753732074696,-1.27514269870591,-4.07279385003312,-0.12543262892545,0.153800202192621,-0.141301545563303,0.144115556924134,-0.00516099779093258,-0.00998442699553569,-0.0264246132267844,-0.349243336171648,-0.409813600982637,-0.324287458705472,-2.20750045970305,-0.213051421075005,1.97214526705077,0.967093379678115,1.11220782501457,-0.095554342956986,-0.0911774454531582,-0.0520274083284252,-0.675304303724314,-0.724253173774624,-1.2988790257323,-1.28138901392471,0.0711417606095237,0.0134606400904971,-0.00189625086911004,-0.281616125409728,-0.248560015383305,-0.817254831934329,-0.798071304355528,0.563179683693877,0.103941052642387,0.484494093319373,0.0162292057814824,-0.0182610899055915,0.469348533554515,0.00727766077035633,0.293560101626655,-0.0985937837404157,0.418849520716165,0.464750965193435,0.0764662525268437,0.03335569002217,-0.0159184549205595,1.63711732707721,-0.677249529200726,0.8030659154779,-0.00660130533326899,0.143025763309401,-0.365034879308314,-0.0693708034800717,-0.0331851665013308,-0.552481846012151,-0.230267921376124,-0.118863685291904,-17071.2506110518
-2.83995959292943,-0.38145791387281,-0.294185535668318,2.06923480170993,1.28698409611971,-0.22133284652447,-0.0489049913720453,0.0532385167791162,-0.837457328454146,-1.07767499114321,-1.55032246510273,-6.09326602424005,-0.249783717708825,2.12712210436627,1.20822571975305,1.23864957215868,-0.141543717538643,-0.138894167846384,-0.0835550920520111,-0.0899259248703122,-0.12510810138927,-1.27024500664149,-4.04310571339396,-0.125457428379628,0.174430701600927,-0.140788873113783,0.146245655920097,-0.00466159207000954,-0.00930882843454979,-0.0263438613533744,-0.346639274430872,-0.406643785549305,-0.328981271667763,-2.18207194482838,-0.2115729077199,1.97775514061345,0.973015701866929,1.11970519161549,-0.0951621064294568,-0.0909547366117667,-0.0514333037225075,-0.673265033532519,-0.723982596058515,-1.29990850451098,-1.29147240843503,0.076971304888076,0.00737030614983766,-0.000157363698340929,-0.284209743296747,-0.246883905478223,-0.824206195313696,-0.802694319423576,0.559564181955588,0.10098462440408,0.487827097069601,0.017787532634484,-0.0141361756404895,0.469415922520778,0.0077597258716646,0.291475333538496,-0.0975926711808007,0.415683547055179,0.464034143804103,0.071483376424656,0.0325227969830832,-0.0147381657770662,1.63727336609341,-0.674286520999747,0.795369089650287,-0.00664030769608104,0.146298825040635,-0.36294500247306,-0.0669439748903411,-0.0299643942347636,-0.549773968783586,-0.230797984387885,-0.125321219569197,-17071.1575596978
-2.81743106300492,-0.387950767983772,-0.263152638008351,2.05142140353173,1.27907812615662,-0.221529653132893,-0.0490466383678811,0.0511684545457784,-0.840880837634285,-1.07773308807619,-1.54152229465386,-6.09432574353807,-0.249831425213595,2.12553891296968,1.20805272079084,1.23804032238704,-0.141579717809611,-0.138957850391303,-0.0836183678086996,-0.0903920362274605,-0.125518340660974,-1.26974667517001,-4.04117059666057,-0.125432936183631,0.177370985623439,-0.141406180535911,0.146446667072064,-0.00463502785627625,-0.00924044728654038,-0.0263515596489607,-0.346030273240371,-0.405948362900059,-0.329629408486287,-2.18339956555785,-0.21134454449982,1.97370300089196,0.97490686846264,1.12065221828995,-0.0950825973641741,-0.0909098108388244,-0.0512505986966398,-0.673067635569842,-0.72425731947051,-1.30018906289287,-1.29602643014653,0.0801487098800868,0.00470205468296906,-7.46689744141102e-05,-0.283344041221007,-0.247512833673036,-0.827381935807182,-0.803899357254567,0.558021176160712,0.1018845228777,0.488976497938933,0.0165198443160722,-0.0135457146300876,0.469307354376189,0.0078226927851525,0.29138095677396,-0.0978488411471964,0.41489850058943,0.463570905732108,0.0710331461137544,0.0327828317829695,-0.013906999417453,1.63540838326861,-0.673766966318384,0.79443265901847,-0.00661507771051519,0.147150157652523,-0.363048933391227,-0.0672600734113298,-0.0297621985013313,-0.549327997143478,-0.230509979841096,-0.125215941207141,-17071.1461137887
-2.76265600134665,-0.406772954219492,-0.170050587489825,2.01187364775391,1.25956714501582,-0.222950126905231,-0.0492112315304822,0.0450132701672103,-0.856441719217434,-1.07294362406123,-1.52343305707839,-6.09689427437034,-0.249987215207774,2.12134101864351,1.20739405210809,1.23672790135534,-0.141680008187643,-0.139129042079289,-0.0837916652883499,-0.0916822409511294,-0.126686968143126,-1.2685094286323,-4.03783618202432,-0.125350502997202,0.185424168195263,-0.143529421045913,0.146811779702224,-0.00457873623042601,-0.00908351111142281,-0.0263615741776488,-0.344147720208027,-0.403952617772734,-0.331341078826707,-2.18901869687718,-0.210563485984415,1.95847956717268,0.981385565446212,1.12291662762821,-0.0948256864212927,-0.0907346030727377,-0.0506402023402933,-0.672318926695389,-0.724866211346761,-1.30069803999969,-1.31430676991154,0.0891069842571302,-0.00244893971125932,0.000164410301541284,-0.280356459211401,-0.250011078597355,-0.837341339225475,-0.804488722946905,0.555484226141605,0.105306973329334,0.492748456764149,0.0123125974543371,-0.0119643267713646,0.468787515752853,0.00800152449647803,0.291498132368755,-0.0989646264445986,0.41292100999417,0.463240883394614,0.0701481528130924,0.0335594864277894,-0.0116804664167373,1.62948770152186,-0.67255456192415,0.791825050793386,-0.00653889528229188,0.149841322120845,-0.363791985215922,-0.0679955250249252,-0.028287503977764,-0.54816144123734,-0.229570800476402,-0.124780699726537,-17071.1278173796
-2.76299262533806,-0.40761814492943,-0.157988267548158,2.01689378930254,1.26219890154345,-0.223147508824534,-0.0490874079946826,0.0446243926958462,-0.859070919117495,-1.07028010581088,-1.53061864356167,-6.09644926470823,-0.249999520151535,2.12177674531727,1.20720429844953,1.23724419485878,-0.141675677707062,-0.139120578615434,-0.0837756137460358,-0.0916218998508022,-0.12663391737516,-1.26875747852447,-4.04045421516511,-0.125322665937357,0.185001685796508,-0.144070258099713,0.146654968590686,-0.00461196412359853,-0.0091216719636033,-0.0263624809138091,-0.343992490117643,-0.403876326735318,-0.331197548108444,-2.19238016290106,-0.210529527977281,1.95411612122153,0.982574862589921,1.12251788904534,-0.094797567782055,-0.090694670904357,-0.050562914892824,-0.672244476151039,-0.724916161788555,-1.30051726706731,-1.31802657585569,0.089811364713122,-0.00265501335362443,0.000107664529400978,-0.279269242847832,-0.250605861605554,-0.838408599622643,-0.804031996462309,0.555823445227565,0.106240916748264,0.492817640941215,0.0113595882201878,-0.012102036624255,0.468625221217128,0.00800276573925298,0.291779415747216,-0.0993277435360772,0.412987872783956,0.463495816582073,0.0705928493259071,0.0337254938724257,-0.0115257806487922,1.62842124801654,-0.672824598650403,0.792001057509694,-0.0065127745280078,0.150029631936779,-0.364256351218861,-0.0681818055535721,-0.0281061191776202,-0.548120665154933,-0.229386083131411,-0.124163291333819,-17071.1243310581
-2.76964841243277,-0.408141679185345,-0.142913399858212,2.02696861906473,1.27021712730229,-0.224079270369097,-0.0488987991485817,0.0443487503230773,-0.865627778998417,-1.06490831099087,-1.54310116255761,-6.09483117504464,-0.250015404927805,2.12307525815035,1.20686480370874,1.23825748133515,-0.14166302342619,-0.139090087003171,-0.0837412661760059,-0.0914794569256582,-0.126508432325992,-1.26933907385281,-4.04614133124921,-0.125286150363666,0.183555406081119,-0.144890087718094,0.146269245488595,-0.0046742828273291,-0.00920476005441078,-0.0263578305690898,-0.343843623983904,-0.403928714712373,-0.330808544085381,-2.19713586270194,-0.210439534505275,1.9463187723199,0.984720518671716,1.12152125595837,-0.09473827151212,-0.0906025021857734,-0.0504147291223779,-0.672008853645809,-0.724826935651395,-1.29984704841421,-1.32643879591104,0.0901373082884642,-0.0022625984863517,9.00129896060061e-05,-0.278021041361994,-0.25174860548938,-0.839172620263069,-0.80177339796695,0.558101050141994,0.107656036274881,0.493251038409306,0.00978945290584379,-0.0123046275600432,0.468201867570247,0.00800178089232071,0.292387813210307,-0.0999188069485804,0.413418795520113,0.464566251876254,0.0715424837939344,0.0339247532624058,-0.0116122015028246,1.62662919808514,-0.67330598688952,0.792440002235539,-0.00646694781103964,0.150272184215584,-0.365024854113811,-0.0682430394756856,-0.0272786584048154,-0.548157125297803,-0.229126974252604,-0.123323301919654,-17071.1206383591
-2.7718548167936,-0.407559019480546,-0.14431432497883,2.02929467105248,1.27374414245616,-0.224230818213764,-0.048999900546601,0.044656169990538,-0.866676772425456,-1.0636438852393,-1.54521772269009,-6.09358014725562,-0.250003500958971,2.12404546740099,1.20677758149884,1.23864125436846,-0.14165029276628,-0.139064126853142,-0.0837179177995514,-0.0913623312544808,-0.126380218059251,-1.26966448601127,-4.04855043770162,-0.125286349835273,0.182291495668576,-0.144929962571086,0.146118434699898,-0.00469813916341586,-0.00924409080754541,-0.0263581115868987,-0.34398896421289,-0.404148803798797,-0.330547109672286,-2.19761746517819,-0.210446937258438,1.94468519536979,0.985103823562864,1.12106472564423,-0.0947218121223969,-0.090582934219913,-0.0503809671684021,-0.67194865918198,-0.724801447128605,-1.29945007541875,-1.32798920546062,0.0897050966969361,-0.00185450683303141,9.45415551788479e-05,-0.277973968029688,-0.251991090768482,-0.838933599041495,-0.801337470683409,0.559003448493295,0.107772639244611,0.493430245528213,0.00949615127073804,-0.0123232318845947,0.467957546744948,0.00799405353196677,0.29255356912009,-0.0999312039329689,0.413639576210488,0.464938991401068,0.0718482529812168,0.0339598410986695,-0.0118081444707157,1.62635198191858,-0.673420737358574,0.792688677543706,-0.0064482526909534,0.15011860616072,-0.36513599589277,-0.0682544869028324,-0.0271117945401675,-0.548303260261877,-0.229108644941592,-0.123078316786351,-17071.1198854125
-2.77277618375773,-0.40767981008821,-0.14486058876069,2.02822527018469,1.27749707985007,-0.224630574527474,-0.0491694751506984,0.0447839288163137,-0.869060970702114,-1.0627189493903,-1.54465187183359,-6.09137583428173,-0.249984920897682,2.12555205351322,1.2066378826317,1.23909410152939,-0.141633026311151,-0.139027246232677,-0.0836890524687997,-0.0912370376394965,-0.126221965025652,-1.27012610632025,-4.05199293634768,-0.12529541398177,0.180477961174761,-0.144923615700636,0.145911253498753,-0.0047299215472419,-0.00929528695587666,-0.0263620457785447,-0.344232967319679,-0.404487440303949,-0.330206289169116,-2.19748339840034,-0.210416701299797,1.94229234710912,0.985761686480192,1.12055092024717,-0.0946825291124087,-0.0905515305585287,-0.0503062722498231,-0.671825063908069,-0.724786839891976,-1.29879696126852,-1.33110378995576,0.0894154153160219,-0.00163910835273442,0.000155820541608436,-0.278158429529288,-0.252289457738095,-0.838561095408717,-0.800541469829403,0.560553526958297,0.10784887055688,0.493967173812037,0.00899705177500815,-0.012152429687246,0.467500806315698,0.0079900744244007,0.29278397983752,-0.0998931023929562,0.413929546937644,0.465512810105061,0.0722339054211993,0.0340106671677779,-0.0120940020791633,1.62575911672102,-0.673363514781355,0.792945250429953,-0.00641589453977259,0.149934722096727,-0.365203107996712,-0.0682548412536836,-0.0267792276637248,-0.548507023792562,-0.229085314574744,-0.122806719405071,-17071.1191845407
-2.77324481122339,-0.407585719206344,-0.147953419086888,2.0273250472308,1.278210038245,-0.224639384516767,-0.0492474780232,0.044933388287812,-0.868953499545213,-1.06281279102165,-1.54332526606958,-6.09004794003074,-0.249966297223607,2.12655094531384,1.20658092205828,1.23935089206235,-0.141618801598405,-0.139001389399092,-0.0836654717026383,-0.0911138429105871,-0.126077874542708,-1.27040880391781,-4.05376767312528,-0.125305553849889,0.179186764484548,-0.14481517478215,0.145813281413709,-0.00474929324569565,-0.00932707315315945,-0.026368194408906,-0.344461228182462,-0.404743549602549,-0.329972103978369,-2.19721991489073,-0.210430060181706,1.94177357852515,0.985809777857406,1.12034573032019,-0.094670465617905,-0.0905525990860913,-0.0502906434361656,-0.671829652611967,-0.72483621027297,-1.29851272612307,-1.33133972907567,0.0893106037663228,-0.00159216689066236,0.000166469279167573,-0.278242584433658,-0.252284613538182,-0.838373414632529,-0.800622708973358,0.560882293846607,0.107774224071983,0.494037833015534,0.00887696371966198,-0.0120654755442584,0.467258132405966,0.00798218891974733,0.292863130814255,-0.0998099865988651,0.414047122080538,0.465638864923703,0.0724173167109997,0.0340389821816973,-0.0122529292650858,1.62564943545467,-0.673281824135197,0.793142990124136,-0.00639804591415564,0.149716993069538,-0.365181261525871,-0.0683479146457902,-0.0268296631803428,-0.548672778603071,-0.229095698762315,-0.122614040310627,-17071.118910384
-2.7712861093931,-0.408375561931893,-0.148298187243519,2.02365872433848,1.27750789101702,-0.224772232987275,-0.0493387755944426,0.0448123779998303,-0.869541168017974,-1.06319660922488,-1.53973624789357,-6.08859666023652,-0.24995055704099,2.12751614761113,1.20650210109888,1.23952749131793,-0.141606867038779,-0.138978627724306,-0.0836465708187277,-0.091026559873172,-0.125964338632185,-1.27065294841775,-4.05534364369917,-0.125318572183048,0.178051302006949,-0.1447071277059,0.145728546564537,-0.00476485349145936,-0.00935406815287258,-0.0263756140153901,-0.34467706658305,-0.40497677007866,-0.329784430632571,-2.19665803672709,-0.210403370899666,1.94105698612616,0.986019127273383,1.12030923990108,-0.0946488501582608,-0.0905497637911706,-0.050257819730332,-0.671815571787186,-0.724905769929738,-1.29824252658832,-1.33217041523439,0.0895531709756213,-0.00184464502537555,0.000214052877033482,-0.278369958462549,-0.252264321501091,-0.83843673314373,-0.80064378292062,0.561098308527011,0.10771261370189,0.494273474602848,0.00869071679841356,-0.011861688848867,0.46697042109475,0.00798153916523182,0.292949323147241,-0.0997321471516274,0.414104939297343,0.465781117023116,0.0725466046189289,0.0340723209888475,-0.01237558777572,1.62541109560012,-0.673072508857036,0.793243829650472,-0.0063762820802831,0.149567206515176,-0.365151675530565,-0.068448028927278,-0.0268251308446099,-0.548823164093059,-0.229099548930118,-0.122453570309725,-17071.1186918325
-2.77034645260957,-0.408824860245139,-0.148750617514677,2.02150278474192,1.27614086578533,-0.224767361077113,-0.0493393872646696,0.0447254957624339,-0.869299118382696,-1.06378081553559,-1.53761911525038,-6.08795965847084,-0.249941202042647,2.12798595272721,1.20647257811802,1.23960002442255,-0.141599455371815,-0.138966971734262,-0.0836349242945505,-0.0909612545113814,-0.12588901731181,-1.27075632969201,-4.05588274877494,-0.125327165374603,0.177455794181725,-0.144619987747735,0.145697029378337,-0.00477206962733326,-0.00936662607304912,-0.0263811379684457,-0.344811118987405,-0.405101448504917,-0.329689238013686,-2.19640298285859,-0.210396140020741,1.94111334454122,0.985987781459176,1.12039316488945,-0.0946453490864221,-0.0905573659785535,-0.0502569348244472,-0.671846488375094,-0.724963517711266,-1.29820975263554,-1.33198579178938,0.0897940402605514,-0.0020732885265099,0.000226970853906515,-0.278442611548187,-0.252160708998571,-0.838521641010674,-0.80080382480305,0.560923750213396,0.107660633547295,0.494257561334653,0.00868577676895587,-0.011780697747447,0.466862175698023,0.00797958649094507,0.292966955926268,-0.0996937490426002,0.41409651805959,0.465746904468054,0.0725837118538268,0.034086006642792,-0.0124179196135291,1.62539900458876,-0.672945627207478,0.79331323525878,-0.00636636455166267,0.149463678066679,-0.365129566590084,-0.068549069503893,-0.0269330231808542,-0.548913865004626,-0.229110181349318,-0.122362981644241,-17071.1185916102
-2.76831351949922,-0.409478888420278,-0.147350388485905,2.01929486110811,1.27439002574743,-0.224789202393419,-0.0493394812913744,0.0445571214200969,-0.869310162950014,-1.06412264567668,-1.5355260294666,-6.08768817580166,-0.24993856058407,2.12815207032828,1.20645036586867,1.23958532566541,-0.141596822870943,-0.13896344729202,-0.0836310720208635,-0.0909393486013843,-0.125863548762184,-1.27076696662622,-4.05588110786691,-0.125332800814096,0.177272090061395,-0.144572820904195,0.145692163988238,-0.0047723857778494,-0.00936963472205458,-0.0263843198585001,-0.34487155046145,-0.405146604269999,-0.32966976104111,-2.19620437387679,-0.210373318645375,1.94120339152368,0.9860222024936,1.12057466426316,-0.0946429711244167,-0.0905621538494426,-0.0502558986589285,-0.671865097880925,-0.725004284140048,-1.29826562084476,-1.33186629054866,0.090096867115439,-0.00232772410266285,0.000246684215709142,-0.278459025232519,-0.252092134124119,-0.838772226153121,-0.800946699350606,0.560577427226796,0.107643320015796,0.494287427802217,0.00870057004701018,-0.011707981696035,0.466814806806039,0.00798201733067479,0.292971795314599,-0.0996894440654002,0.414039773098736,0.465699056986114,0.0725545357987781,0.0340913100673676,-0.0124058665983356,1.62540403882345,-0.672835256347713,0.79329980675623,-0.00636059729591936,0.149441034914882,-0.365128613414042,-0.0686204716199467,-0.0270033391854166,-0.548959576727982,-0.229117238748677,-0.122326721047744,-17071.1185338468
-2.76769648649962,-0.409736585854092,-0.146316242075329,2.01853192656124,1.27339669592077,-0.224783678174912,-0.0493091324071655,0.0444729344420647,-0.869251332446315,-1.0643606411828,-1.53500748028895,-6.0877882370867,-0.2499395387268,2.12809251663063,1.20645083695392,1.23955109468519,-0.141596681897376,-0.138964784918473,-0.0836311917349505,-0.0909337045680375,-0.12586191227531,-1.27072971099583,-4.05559909113798,-0.125334631237367,0.177328395694186,-0.144558951454829,0.145699899474021,-0.00477013244718574,-0.00936720437939175,-0.0263851733631655,-0.344878408498631,-0.405138968148664,-0.329685457018771,-2.19621294666954,-0.210363432870768,1.94143720480588,0.985993794308404,1.12070843785497,-0.0946471419877201,-0.0905665140924205,-0.0502638512690051,-0.671879803796175,-0.725012592391225,-1.2983691290831,-1.33166355161117,0.0902610425649501,-0.00246184480293725,0.000248174179068191,-0.278474462682138,-0.252042857865282,-0.838886809063624,-0.800983351528282,0.560358166293402,0.10764862095469,0.494240444234022,0.00876158037107585,-0.0117109601246186,0.466843721309603,0.00798311401329319,0.292959053838924,-0.0997088193740793,0.413996890193137,0.465639966914395,0.0725160523618705,0.0340857304152613,-0.012381061927782,1.62546978873429,-0.672807666725472,0.793287501723743,-0.00636086536150861,0.149445691869236,-0.365139883407753,-0.0686538122760579,-0.0270557326340709,-0.548967987924698,-0.229124417069961,-0.12232957412659,-17071.11851265
-2.76701435416244,-0.409854006300104,-0.145275611122599,2.01843726975997,1.27292067364297,-0.224780125446802,-0.0492990566646231,0.04442998071007,-0.869266688165886,-1.06427962605332,-1.53495803210227,-6.08797018427726,-0.249942103051354,2.12796341322268,1.20645424187631,1.23951138999247,-0.141598000015445,-0.138967843757066,-0.0836334022458744,-0.0909420240785889,-0.125875321670806,-1.27068126294792,-4.05529684789586,-0.125334407810966,0.177476830960596,-0.144565614310394,0.145709677302623,-0.00476681378434936,-0.00936334781850511,-0.0263845001368099,-0.344859187452932,-0.405112606571555,-0.329713725044861,-2.19626061779853,-0.210355501477444,1.94157549350229,0.986001308981096,1.12079829004416,-0.0946503731227151,-0.0905677573572302,-0.0502689445295672,-0.671880558534866,-0.725005531052456,-1.29845253243986,-1.33152343598114,0.090314925392764,-0.00249159044194796,0.000249190893663906,-0.278444105355477,-0.252046619591387,-0.838993322200507,-0.801016116604654,0.56017888815466,0.107661644510645,0.494235946404121,0.00880841153073478,-0.0117270913518236,0.466882520622332,0.00798470846165987,0.292950080960202,-0.0997316421966704,0.413963012923787,0.465608580161233,0.0724763093315206,0.0340784833929422,-0.0123531439415383,1.62552842298038,-0.672815129701468,0.793259729965614,-0.0063627128719475,0.149468611476052,-0.365156921286751,-0.0686591852033707,-0.0270727883559418,-0.548962656151764,-0.229128829292494,-0.122343362589481,-17071.1185050838
