"b_no_choice_a","b_mileage_a","b_range_pw1_a","b_range_pw2_a","b_loss_pw1_a","b_loss_pw2_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_no_choice_b","b_mileage_b","b_range_pw1_b","b_range_pw2_b","b_loss_pw1_b","b_loss_pw2_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_no_choice_c","b_mileage_c","b_range_pw1_c","b_range_pw2_c","b_loss_pw1_c","b_loss_pw2_c","b_packreplace_c","b_cellreplace_c","b_price_c","delta_a","gamma_EV_rangeanxiety_a","gamma_risktaker_a","gamma_hhincome_a","gamma_ev_charge_a","gamma_evb_environment_agree_a","gamma_evb_function_disagree_a","gamma_hhveh_fuel_a","gamma_veh_range_a","delta_c","gamma_EV_rangeanxiety_c","gamma_risktaker_c","gamma_hhincome_c","gamma_ev_charge_c","gamma_evb_environment_agree_c","gamma_evb_function_disagree_c","gamma_hhveh_fuel_c","gamma_veh_range_c","gamma_suv_a","gamma_suv_c","logLike"
-4.72900037865019,-0.136866731398158,0.422398444787227,0.484727888093091,-0.0965317020002075,-0.0551315691463769,-0.357516810768588,-0.32615445693862,-0.461234382248799,-0.527452679079654,-0.236285166196493,0.735634416596124,0.415473744187465,-0.104734671176465,-0.0170207533115366,-0.446042444576999,-0.33220054471519,-0.663143079012892,-5.74317378660209,-0.194413112496994,2.20864641244476,1.53570975347755,-0.0747124185670621,-0.0379639653105037,-0.10315654614025,-0.062155583260484,-2.73464080207293,1.420902451096,-0.426372448311132,0.537876847185192,0.0149144176551298,0.382806081629091,0.717576108295185,0.874795613394465,-0.267009600596684,-0.351214273689292,0.124227953168862,0.067041531318632,-0.349737698944121,-0.0425672337997783,0.433341508617,1.60268707480324,0.531236161568184,-0.325989687207024,-0.0527228757105838,0.343426818215991,-0.206387653293368,-8238.3759459144
-4.90067127067813,-0.150046328203199,0.329442794368848,0.507529352815809,-0.0970962944940988,-0.0531296253515208,-0.377491413565318,-0.35422263844891,-0.446189981638646,-0.611253136541451,-0.251155658288618,0.774437981130093,0.424982226355409,-0.106677891772615,-0.0248377752459678,-0.508459008430597,-0.458702201022289,-0.660544534587348,-5.39203485766282,-0.193022905012156,2.15143109888021,1.42072019089587,-0.0710113041480904,-0.0440863700381328,-0.0980663818988273,-0.049719892044473,-2.55692189020031,1.33848509333077,-0.358480485019983,0.62394308453572,0.0116033083656178,0.469853034790425,0.640860519229226,0.816438247613233,-0.326938869541087,-0.345038707236013,0.126888821665372,-0.0431273725481156,-0.305494432827003,-0.033225527410329,0.265670095775167,1.42639618705583,0.523277410762538,-0.23122933261082,-0.016227295515868,0.292915475254347,-0.286085779332974,-8223.57536301847
-4.94674615469725,-0.164735210558652,0.259417151808915,0.557500990189488,-0.0930150398970002,-0.054991021560714,-0.374086747329492,-0.37499035662837,-0.448264693771465,-0.822039551941033,-0.314160362379714,0.954667288339703,0.432032775463425,-0.105454120220865,-0.0487278453025738,-0.679050425414483,-0.631596448927979,-0.72180767443103,-5.26972460332028,-0.202574351767276,2.20663829123111,1.35245567922541,-0.075378566133276,-0.0497356276949543,-0.0748467758334498,-0.0200953911157813,-2.48754842864984,1.33580188605865,-0.294907843517288,0.733588714086955,0.0124161602732171,0.591247240643804,0.501878457180083,0.798018162784025,-0.588053635707899,-0.311372199596719,0.666975544317724,-0.222625372138139,-0.272735301818214,-0.0253208914750359,0.19357931464988,1.12857711956022,0.727652122155988,-0.326730032682483,-0.0545568949356477,0.200980145230027,-0.459378416751488,-8210.5681315956
-4.9689646036841,-0.170935143483201,0.212656942343083,0.588838437730599,-0.0915635709893927,-0.0546798409901341,-0.376358522118627,-0.377402107560824,-0.434732289009866,-0.670648149340665,-0.29441414612425,1.0351199218343,0.461476591048736,-0.107359623419144,-0.0479365246499684,-0.714914046355348,-0.676606678416716,-0.729470704233434,-5.0315745663101,-0.193463734471831,2.27283655574368,1.26990865217473,-0.0767586131316723,-0.0513847336354163,-0.0665135374363423,-0.0291861914959475,-2.41160363440438,1.40048533852196,-0.355249783632332,0.749129681903497,0.0112781819270381,0.589572374643055,0.550755558681478,0.8559884928958,-0.547684205803173,-0.326327906399436,0.550033277113234,-0.250454467400726,-0.21436016419165,-0.0237300368738822,0.163029798777451,1.2179448203072,0.856277435845304,-0.30163144251658,-0.0436617437904135,0.11745231379747,-0.40074316899903,-8207.35465384627
-5.00829893394313,-0.170558468261913,0.161460636453232,0.602055238821138,-0.0904513836001512,-0.0532298946103951,-0.374749127362987,-0.376811427294411,-0.435768087738808,-0.658182469426343,-0.308405979823574,1.08279193943059,0.453066210436633,-0.107849712762071,-0.0539195636083224,-0.739618283164645,-0.706369365904978,-0.725707341555225,-4.93065384331009,-0.198526631332499,2.36032405239058,1.24258332527361,-0.0791868116690691,-0.0537356990341306,-0.0695552950204256,-0.022534344260555,-2.39384697335405,1.43516737375564,-0.383280209633478,0.74291163733816,0.0125530690921191,0.609509349550633,0.542267077769082,0.870316126955375,-0.583089343779913,-0.325135036647493,0.720929155861473,-0.314597843703622,-0.247458597692424,-0.0213470771825129,0.163686120767786,1.1807603726481,0.880194552232195,-0.340952662086285,-0.058165848891032,0.130537489217409,-0.426061060556979,-8205.4214810334
-5.03666682961866,-0.170145684624715,0.126171159203347,0.609441018327436,-0.0894454305859347,-0.052156942672783,-0.369510343080936,-0.369521561294959,-0.436052351701652,-0.588336707056017,-0.301921022566793,1.09862037964955,0.460923001718346,-0.108615102866038,-0.0535372740754333,-0.740234885170611,-0.713464211505347,-0.71961582234409,-4.80928155693137,-0.199503996812538,2.44918462864441,1.21621349178488,-0.0810244904562654,-0.0552995262439575,-0.079536309687922,-0.0393907272811983,-2.37307727148211,1.47109029857245,-0.395524972570455,0.745277774903283,0.0116759111359353,0.601370680275424,0.5688458017874,0.871963714302187,-0.568440276739192,-0.329525537345821,0.648153952750297,-0.311173240599754,-0.228020933736992,-0.0202019723608769,0.154471111111733,1.2254153992036,0.899729548235806,-0.3224411578375,-0.051670872683413,0.0921123870869797,-0.403219291508876,-8203.8013908752
-5.06426915231176,-0.168320991970441,0.0931957663993447,0.611741114781914,-0.0884612677232733,-0.0508310896125789,-0.362248709775078,-0.362094860163705,-0.440812064414571,-0.57223692345198,-0.307569177355003,1.10948010296988,0.456828715277702,-0.109000208812198,-0.055120626929037,-0.743898238479677,-0.71940430500819,-0.711847432549475,-4.72543217088844,-0.204466381556268,2.55286429327934,1.2070070162519,-0.0832517888416005,-0.0575324901744442,-0.0933192147597346,-0.0497360636792875,-2.37147101913093,1.51236358073202,-0.412149517165968,0.741671625812081,0.011513681804914,0.60803753630638,0.566048748702251,0.880750502689678,-0.579702900255674,-0.330602664256758,0.694023455334377,-0.32963264488766,-0.242687451124838,-0.0188835470510024,0.156250479856976,1.2165346917621,0.90665366967461,-0.343135083210204,-0.0559046715656837,0.0823418283379073,-0.399523210157846,-8202.26195025684
-5.07827597551584,-0.166578567425075,0.0703067156290878,0.612892599154854,-0.0874488884317109,-0.0496621784942088,-0.353417229044675,-0.352229222180593,-0.444752049264428,-0.541615818164847,-0.306064194067624,1.10888289972052,0.461000322707666,-0.109165786867476,-0.0550457057171246,-0.742219857743094,-0.71855839076172,-0.706002586757444,-4.63354658327182,-0.208418692943877,2.66417424672174,1.19666660464857,-0.0854921860044486,-0.0595986117601353,-0.109408725496661,-0.0685686379817118,-2.36955485132368,1.54460154121143,-0.417939393244501,0.740468479353779,0.0105664083689579,0.604024666815489,0.57797279247094,0.880061182409495,-0.570727066312101,-0.332598388206663,0.640390548306215,-0.324001209540091,-0.238163437771828,-0.0176765567227403,0.15237715742108,1.23668032381786,0.908698960610735,-0.334346070524159,-0.0514760547887249,0.0522863016696683,-0.37928926823551,-8200.7449050529
-5.08505322118425,-0.164419109467072,0.0522542514995997,0.61231690585725,-0.0864220112400722,-0.0484608249855067,-0.344017212943563,-0.34232844677567,-0.450280855282702,-0.531137047785867,-0.30852668303065,1.10767738527471,0.460778667502343,-0.109301599906933,-0.0553358588530191,-0.741502953952403,-0.718156413913144,-0.699984538798235,-4.55343963579675,-0.213971548053772,2.78787018678236,1.19176384354375,-0.0880103382085795,-0.0620129907286743,-0.127346148911759,-0.0858223989860884,-2.37551120778117,1.57941579989038,-0.427137959897032,0.737355617559167,0.00993357249991376,0.606953065328192,0.577231709074984,0.885313638286065,-0.571063176516528,-0.333393753588995,0.628460659417359,-0.327037237178636,-0.245511446447263,-0.016423020019443,0.152939159523633,1.23693326353107,0.908133265594991,-0.340445782247271,-0.0510465255158998,0.0321053802729381,-0.363529585408258,-8199.26168229136
-5.08178136114984,-0.162430003297094,0.0409636189929515,0.611178133737766,-0.0854103039817927,-0.047403767866326,-0.334366023438004,-0.331975017680997,-0.454715546441379,-0.51664943096318,-0.308384774815976,1.10253771182584,0.464045583493306,-0.109226787142188,-0.0552495773629663,-0.739371872271284,-0.715018302964588,-0.695532394866802,-4.46813576436495,-0.218966898587008,2.91333840346967,1.18543409220316,-0.090555475019656,-0.0642604740668778,-0.146458949423704,-0.106968966615282,-2.37916301943077,1.60749740755248,-0.431714391038555,0.735173378338637,0.00907274364382007,0.605398996349653,0.581514672705887,0.886560598610441,-0.563843733789812,-0.334341459162801,0.578185388072763,-0.320209448979373,-0.244879203697546,-0.01520907424801,0.151993164711704,1.24729113047627,0.903317028492855,-0.333497620662064,-0.0474064680979781,0.00530412356044315,-0.341239588916557,-8197.88451069463
