"asc_no_choice_a","b_mileage_a","b_range_year0_a","b_degradation_a","b_packreplace_a","b_cellreplace_a","b_price_a","asc_no_choice_b","b_mileage_b","b_range_year0_b","b_degradation_b","b_packreplace_b","b_cellreplace_b","b_price_b","asc_no_choice_c","b_mileage_c","b_range_year0_c","b_degradation_c","b_packreplace_c","b_cellreplace_c","b_price_c","asc_no_choice_d","b_mileage_d","b_range_year0_d","b_degradation_d","b_packreplace_d","b_cellreplace_d","b_price_d","delta_b","delta_c","delta_d","gamma_used_bev_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_used_bev_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_used_bev_d","gamma_EV_benefit_d","gamma_EV_anxiety_d","logLike"
-5.2971436797524,-0.0563240798043589,0.53852999963607,-0.271455318992706,0.00343899657429758,-0.122651488822839,-0.857313413598833,-18.5828377400197,492.010981247062,5.20666811826413,56.4019933655837,-22.2576420901895,-1418.66939130731,7.70722024273252,-6.89017774749929,-0.771655307357786,-0.0235863024997791,-0.0987651898424636,-1.43864178398842,-1.28065104601263,-0.296981574326699,-0.417504431566467,-0.224696328591031,0.712566358502604,-0.359073796324985,-0.845187053327785,-0.87951356957849,-0.363479545515168,-260.357002649606,-1.17349787998627,0.310600486560752,-665.389318101109,569.242908245799,-257.538475669132,-0.0846362030959731,0.120636963923901,-0.108198552044271,-0.621179496541847,0.0185136644424735,0.364783268696296,-2478.19021578894
-5.48705290079575,-0.0827309183560826,0.658199619704506,-0.35732993522115,0.10867297448868,0.0311736539631974,-0.89644377150213,-19.1175973978498,12.3778130223176,5.31734772555311,-70.552163220354,-24.7675696425629,-1055.9663318074,6.94608831346047,-5.70786024344076,-0.460441947263918,0.035143585547516,-0.0433395357641276,-0.765725679071895,-1.0013577062884,-0.368500902884221,-0.995212127311626,-0.259942405812028,0.745150140993219,-0.365423534878606,-1.02556803076398,-1.14239077592902,-0.488991677687655,-519.478129269163,-1.0140971387255,0.359056766455508,-679.721787369422,777.333683739668,-232.384997398474,-0.0899132913545249,-0.0244883163744499,-0.337636266789719,-0.615245905708216,0.0201583832170088,0.345786152896321,-2463.39880631118
-5.45661773481657,-0.103251330299627,0.75339558567191,-0.437375874709397,0.101456556003249,0.0713737868440467,-0.90860087749053,-19.1175812427354,12.3982534673257,5.31731260021887,-70.5624651618327,-24.767994645774,-1055.9223564228,6.94627143330899,-6.38825096625359,-0.387273854697202,0.00906034633100573,-0.0394957928447359,-0.665010601462903,-0.816682122036151,-0.398787220009407,-1.04917800245443,-0.25289676712035,0.745141950899265,-0.351396763052405,-1.06969151733754,-1.19086283882999,-0.503484847441113,-519.826704166142,-0.782409943851509,0.458766146275537,-680.834711652616,776.175141496234,-230.154996861273,-0.0119505817077219,-0.104361358514417,-0.283905386069439,-0.585340180269629,-0.124574454940344,0.283818049126778,-2451.3467317931
-5.27415850280291,-0.0829279836488736,0.865572229766594,-0.514534821392738,0.0194122660413878,0.012269677431725,-0.928006733406859,-19.1175574739086,12.420269723873,5.31727445692924,-70.571847152056,-24.7683277427639,-1055.88860352606,6.94641843075396,-7.25716759172654,-0.31889720191702,0.0201840290512422,-0.0454254947358186,-0.400127393843152,-0.559811048914485,-0.537146990257111,-1.09460321163164,-0.242616469899398,0.712400434894952,-0.332342315234266,-1.14026666828743,-1.24820650309059,-0.517269999205618,-520.68917394876,-0.495855841286002,0.476984042971433,-682.004922215039,774.080043771775,-228.700821198506,0.039557279047696,-0.0496032190619398,-0.303387661409479,-0.526616826440135,-0.19870056448877,0.245394184095539,-2440.90579353862
-4.92903726006471,-0.03855944560119,0.942321074170414,-0.537974367499842,-0.0743922202109098,-0.104200080458484,-0.924710548980319,-19.1175574739086,12.420269723873,5.31727445692924,-70.571847152056,-24.7683277427639,-1055.88860352606,6.94641843075396,-7.62529015541815,-0.325825037928825,0.0350654862721931,-0.0547438144493931,-0.301210790725892,-0.452636675084252,-0.603879519695624,-1.34672936519313,-0.235649186457614,0.578372561246237,-0.318170777361123,-1.14287465183107,-1.20305762177851,-0.50589687653382,-536.195861699267,-0.255019643119983,0.434742975844152,-697.401515081267,747.345054343741,-216.989855405157,-0.00426644202024873,-0.0584990389265246,-0.30986532683855,-0.493894858949028,-0.218418319301115,0.224239380246975,-2437.61590067964
-4.81045423039709,-0.0305787135580231,0.94610589638699,-0.531135149861647,-0.104920305817603,-0.155509924196152,-0.89748959977613,-19.1175574739086,12.420269723873,5.31727445692924,-70.571847152056,-24.7683277427639,-1055.88860352606,6.94641843075396,-7.88094848486185,-0.334119082244994,0.0261325456439899,-0.0482424860230362,-0.271395096906521,-0.425290810413917,-0.634854450704764,-1.38629643820486,-0.236261721924865,0.546711799526087,-0.311267777264333,-1.15262169199702,-1.20642503319016,-0.496054257675998,-536.195861699267,-0.340332131036707,0.402115808826325,-697.401515081267,747.345054343741,-216.989855405157,0.00876131626043618,-0.0502550763200312,-0.299037127324375,-0.49103894523859,-0.264504758568335,0.203462428473328,-2436.93358888801
-4.59927383903164,-0.0156483645100609,0.983787680053171,-0.536919665352656,-0.126298544427182,-0.19129049830998,-0.876590531080148,-19.1174610373395,12.5946001313784,5.31699865182246,-70.6455083301433,-24.7711518556141,-1055.59741288477,6.94774117705405,-8.01137326395859,-0.341385303274779,0.0266625136161632,-0.0523548093328053,-0.235758670410834,-0.380200700133291,-0.662685462454304,-1.46273091745062,-0.237400914212276,0.497478436361261,-0.300147278459136,-1.17286477805911,-1.22151087202177,-0.4871044633861,-539.594186539094,-0.273810808495967,0.41942675577182,-701.283510135037,743.938433275553,-212.662188618504,-0.0069148854239371,-0.0262678181436062,-0.270447687642365,-0.497264179457035,-0.274850178681789,0.20433640648398,-2436.61567202876
-4.53065149164026,-0.0156788923175129,0.986278094464268,-0.535184744536488,-0.11559032392295,-0.185128423687431,-0.863555212401884,20.2301381763918,129.257762475253,13.1377605186921,-23.3288204426922,-46.6545771532741,-896.054699474151,19.2604571413542,-8.03889708025348,-0.345225801738126,0.0229251383663663,-0.0512276779689425,-0.239922380306401,-0.378903343767569,-0.665446050445686,-1.46115568577462,-0.238513644410432,0.495125873873586,-0.297794737850406,-1.1822956108056,-1.22512908593571,-0.483364438453583,-637.935095592614,-0.284434921921844,0.406286648684437,-681.231386553426,705.434804926841,-300.999477021167,-0.00410219239399068,-0.0348909475954615,-0.271899034621592,-0.493575251194618,-0.283648591803025,0.208455463845884,-2436.57764697108
-4.44386879781013,-0.0160672979496134,0.993019798127376,-0.534785081134403,-0.101406150038033,-0.1744563032861,-0.84822006805005,20.2602612787433,132.940300907757,13.1188626276467,-30.7160603213984,-47.0198972819682,-858.472710576866,19.3675699559003,-8.04724295116664,-0.347940122754977,0.0194212409817836,-0.051465717712492,-0.248429577754193,-0.382115312622002,-0.669060846286053,-1.45134812636743,-0.239301789599802,0.496488794074171,-0.29566294276001,-1.1981058314236,-1.23451255559845,-0.479101671051804,-592.289882927441,-0.290143278666704,0.39331012987747,-691.421975998935,736.877035417475,-249.122366560586,-0.00129781109075703,-0.0394850269766886,-0.270982228417546,-0.48884519842572,-0.292019092221339,0.211212088176663,-2436.56052650916
-4.4463135503253,-0.0165762256636268,0.99513463768199,-0.535879318114601,-0.101424051438082,-0.173254666691082,-0.84894272357668,20.2429456606101,131.21974860411,13.1288188847151,-27.0364850937979,-46.8451040839377,-876.350920164935,19.3195623564645,-8.03039519399749,-0.346490317002907,0.0196799289622344,-0.0521844848980019,-0.249843096482579,-0.385128022110605,-0.669180801742671,-1.44905636794567,-0.238656690403915,0.498391683574213,-0.296106212554044,-1.20071333163858,-1.23816144003048,-0.479965840900062,-615.576277377298,-0.286172640737354,0.394699434003739,-685.957788587321,721.000668974672,-276.081842108102,-0.00200498225030684,-0.036969267149772,-0.269286129548263,-0.488758182495234,-0.289067906525603,0.211436895890396,-2436.55560927894
-4.44915251026213,-0.0166466724535803,0.997096406182852,-0.53692487159689,-0.102502238054944,-0.173703089664438,-0.850045265202087,20.2429456606101,131.21974860411,13.1288188847151,-27.0364850937979,-46.8451040839377,-876.350920164935,19.3195623564645,-8.02254630726003,-0.345303886895477,0.0199289218111244,-0.0526797935346884,-0.250127023914761,-0.386456605401527,-0.66970772330596,-1.4498079611025,-0.238080310932625,0.498588729238271,-0.296308459574954,-1.20177995177744,-1.23941864397097,-0.480651262656479,-615.576277377298,-0.280637857543812,0.396877368574739,-685.957788587321,721.000668974672,-276.081842108102,-0.0028308619397598,-0.0370664204978913,-0.26819492037851,-0.488842246861157,-0.288043869794035,0.211348430382362,-2436.55441956853
-4.45097100448861,-0.0171503757482239,0.99695673053904,-0.536909322598214,-0.10250390502999,-0.173628604708328,-0.849656367430618,20.2429456612392,131.222639154816,13.1288094851213,-27.0407583747316,-46.8451041153703,-876.350920133163,19.319562377329,-8.02436832835445,-0.344846887627711,0.0195864018503105,-0.0525159068223555,-0.250606201212527,-0.387601980733208,-0.670395561693091,-1.44946566968444,-0.237792436731422,0.499021407004469,-0.296403776187902,-1.20230170385203,-1.2397971248444,-0.480910441864693,-615.479402797353,-0.282714010904593,0.395774910771102,-685.875738160376,721.091933929026,-276.15680367114,-0.00228578370257088,-0.0386237863688209,-0.268673459054635,-0.488371701709157,-0.288775635183418,0.211112874362966,-2436.55399635106
-4.45008670703073,-0.01732141253348,0.997160631769554,-0.537024833079721,-0.102143753871276,-0.173178303989188,-0.849327333254163,20.2429456486972,131.187858391939,13.1290781223416,-26.9487658374191,-46.8451039151741,-876.350920329535,19.3195622850618,-8.02480934429451,-0.344564541631402,0.0195113260965846,-0.0524454391715955,-0.250936864785336,-0.388103446609024,-0.670735458680992,-1.44964834477647,-0.237674257900049,0.499069516211211,-0.296377305645278,-1.20240212077959,-1.23953065822624,-0.480974910913874,-616.05675761742,-0.282024895756646,0.396044813629852,-685.726978807491,720.700133739157,-276.849832514029,-0.00224889228860826,-0.0405120927576882,-0.26924124713849,-0.488234867622149,-0.289778841565566,0.210759214283454,-2436.55386408383
-4.44906930444769,-0.0173318031801482,0.997223011569946,-0.537038883568717,-0.102039804547231,-0.173029466722837,-0.849097765246352,20.2429455614784,129.98322464088,13.1351234487516,-24.8302860884332,-46.8451022230978,-876.350922002096,19.3195613946625,-8.0251560802543,-0.344546238851638,0.0195367678259376,-0.0524370038084644,-0.250943716669203,-0.38807965591938,-0.670836329687947,-1.45005306589981,-0.237708882607357,0.498909776904173,-0.296325535125733,-1.20237994834417,-1.23942234613519,-0.480964953732901,-628.899825990946,-0.281836042925015,0.395999162548474,-682.714154713928,711.919888322419,-291.702075333861,-0.00224841040331181,-0.0407469472280147,-0.269338835644107,-0.488158168581014,-0.289871027782708,0.210738705256743,-2436.55385279155
-4.44800984178828,-0.0173197020394199,0.997300301887479,-0.537057848665269,-0.10195978213498,-0.17295986811727,-0.848892841127179,20.242945563216,130.052049579192,13.134785713009,-24.9485669610722,-46.8451022570982,-876.350921968479,19.3195614126627,-8.02549194510676,-0.344548567595043,0.0195475620693114,-0.0524429887925852,-0.250928157423257,-0.388028810977621,-0.67091845218856,-1.45026945248236,-0.237736686294866,0.49881456552579,-0.296292059666546,-1.20241120432583,-1.23940532434031,-0.48093648042327,-628.192184239378,-0.281601418151095,0.396089093086679,-682.88577594552,712.402471453806,-290.874570970217,-0.00227722740983079,-0.0408566847401635,-0.269327323284795,-0.488162188469485,-0.290019119338996,0.210660091868805,-2436.55384834519
-4.44747530827407,-0.0173062438332613,0.997357622914887,-0.537072656880701,-0.101946825698455,-0.172978129526598,-0.8487976581461,20.19586806298,276.879544705826,22.0309998339689,17.3528115515018,-46.8840147914283,-876.311682087097,19.3494352948746,-8.02566959342849,-0.344560627028261,0.0195428630285076,-0.0524486955856771,-0.250909239377366,-0.387990761298034,-0.67096607789103,-1.45035740669393,-0.237742120574701,0.498760475069139,-0.296276577424701,-1.20246478649792,-1.23944476173921,-0.480919672122241,-687.057374272407,-0.281531260432091,0.396091114786373,-674.032056841649,704.181593299378,-330.811212207172,-0.0022918338092371,-0.040830628117165,-0.269277471539242,-0.488164436248905,-0.290041797609658,0.210669335755311,-2436.55384692459
-4.44728543732439,-0.0172984726583713,0.99738905211013,-0.537080418843887,-0.101951001801289,-0.173008456871943,-0.848766674452864,20.1958680638593,276.860451197053,22.0300289682524,16.9475187492857,-46.8840148081203,-876.311682070561,19.34943530254,-8.02570470968726,-0.344567382171011,0.0195372191551075,-0.0524529345352493,-0.250903323568648,-0.387978127249587,-0.670991504527566,-1.45033904510615,-0.237736484556155,0.498750310870279,-0.29627274595265,-1.20251238351536,-1.23948757238078,-0.480909512171066,-684.153803733975,-0.281533136535753,0.396062466492539,-674.70858280297,706.176345615939,-327.43119457098,-0.00229304301332332,-0.040791359575268,-0.269244293654654,-0.48815934485674,-0.290039076121237,0.210685130694431,-2436.55384652268
-4.44729176035218,-0.0172955623937595,0.997396506169118,-0.537080544646102,-0.101954773836924,-0.17303079617234,-0.848771193797712,20.1958680632024,276.39529630089,22.0300289734478,17.8811560037323,-46.8840147954591,-876.311682083076,19.3494352959954,-8.02568346346679,-0.344571061526343,0.0195303284441792,-0.0524542172752254,-0.250909000038555,-0.387981498511307,-0.670999635457692,-1.45026135004244,-0.237727461369943,0.498767942729965,-0.296275491494561,-1.20254411797507,-1.23951517606387,-0.48090188564451,-689.931615446024,-0.281558488373724,0.396038880080804,-673.351253837012,702.221153371805,-334.130320964695,-0.00228908993524586,-0.0407761457521084,-0.269232636574763,-0.48815543848222,-0.290045059661538,0.210689631174505,-2436.55384644251
-4.44729438216516,-0.0172954352273388,0.997396398745128,-0.537079418809525,-0.101953323401342,-0.17303016888186,-0.848772965912089,20.1958680632024,276.403662060843,22.0300289734407,17.8794605390443,-46.8840147954617,-876.311682083074,19.3494352960015,-8.02569047532628,-0.344572864283652,0.0195277773161627,-0.0524531748343933,-0.250911848963343,-0.387982066035057,-0.671000212050764,-1.45024973824579,-0.237726310163865,0.498768556230987,-0.296274797926057,-1.20254678349817,-1.23951505351969,-0.480899947869063,-689.934261028762,-0.281559828281471,0.396033566827947,-673.35097856096,702.219741003718,-334.132644683872,-0.00228944826954818,-0.040780885770583,-0.269233909645571,-0.488153701382067,-0.290042772741762,0.210696386419682,-2436.55384643493
-4.44728973670872,-0.0172950157618902,0.997397102570688,-0.537079121202903,-0.101951614896572,-0.173027441318181,-0.848773405946181,20.1958680632024,276.403662060843,22.0300289734407,17.8794605390443,-46.8840147954617,-876.311682083074,19.3494352960015,-8.02568475615357,-0.344572784614619,0.0195284222895192,-0.0524533588707728,-0.250912961732695,-0.387982790971656,-0.671000739096008,-1.45024463566805,-0.237726463486694,0.498769555720786,-0.296274607969986,-1.20254714082379,-1.23951405496508,-0.480898838602737,-875.174474912354,-0.281556398594102,0.396034121374775,-845.299332425458,567.101096911808,-117.94886329855,-0.0022896564634095,-0.040782167732425,-0.269235315701967,-0.488153254679645,-0.290044690056008,0.210695053543857,-2436.55384643391
