"b_no_choice","b_mileage","b_range_pw1","b_range_pw2","b_range_pw3","b_loss_pw1","b_loss_pw2","b_loss_pw3","b_packreplace","b_cellreplace","b_price","logLike"
0,0,0,0,0,0,0,0,0,0,0,-24254.6061421584
-0.0261984219638484,0.00217901966535945,0.0269374960898502,0.0641723789943682,0.0508944023831151,-0.000492603291446823,-0.00531036669130991,-0.00954070854423737,0.00550174339822664,3.3537737832193e-05,-1.34409579568635e-05,-23802.7929083544
-0.362328701704327,-0.020719762430747,0.361511814994944,0.42232472461649,0.326597596988784,-0.0056009992547013,-0.0481919167354454,-0.0599254253729204,-0.0435518866702758,-0.0799632635255077,-0.150454466382744,-21728.8745603233
-0.939167199036725,-0.0566407755202359,0.778060890273596,0.538806022536058,0.528479423444235,-0.0130594356631759,-0.0779476216009281,-0.0539507952870148,-0.11145602963138,-0.147029683586291,-0.368981519476441,-20908.1110964826
-2.65096529283226,-0.164976722581471,1.05741083551759,0.474811048690266,0.667060808945006,-0.0745248156920869,-0.0717529183217187,-0.0501923312880292,-0.257280957564396,-0.289450008984715,-0.733095345962853,-20476.0074256098
-2.71410339320001,-0.167775859266857,1.08736407142924,0.472792302673651,0.671495699252055,-0.0735250824041407,-0.0742079738436607,-0.0484260695490156,-0.264860347407068,-0.292410169730618,-0.762458064091856,-20474.1193074222
-2.71283548149204,-0.167582527593309,1.08700502367065,0.472734959014964,0.671203333958433,-0.0735327683799244,-0.0741813353215254,-0.0484948699529748,-0.264462420952736,-0.292574479644558,-0.762433599581557,-20474.117518118
-2.71272197795185,-0.167573008807111,1.08703400200176,0.472774841216834,0.67119309892688,-0.0735292449903484,-0.0741835045968625,-0.0484987420609542,-0.264461665033974,-0.292554486577574,-0.762431248267549,-20474.1175148227
-2.71272143180502,-0.167573101005817,1.08703406136892,0.472777116993497,0.671193756992648,-0.0735290343164587,-0.0741837442972182,-0.0484987543868319,-0.264461837813433,-0.292554253684457,-0.762431905567507,-20474.1175148161
