"b_no_choice_a","b_mileage_a","b_range_year0_a","b_degradation_a","b_packreplace_a","b_cellreplace_a","b_price_a","b_no_choice_b","b_mileage_b","b_range_year0_b","b_degradation_b","b_packreplace_b","b_cellreplace_b","b_price_b","b_no_choice_c","b_mileage_c","b_range_year0_c","b_degradation_c","b_packreplace_c","b_cellreplace_c","b_price_c","delta_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_ev_neighbor_b","gamma_knowledge_ev_b","gamma_knowledge_subsidy_b","gamma_evb_environment_disagree_b","gamma_evb_environment_agree_b","gamma_evb_function_disagree_b","gamma_evb_function_agree_b","gamma_veh_refuel_b","gamma_veh_range_b","delta_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_hhincome_c","gamma_ev_charge_c","gamma_ev_neighbor_c","gamma_knowledge_ev_c","gamma_knowledge_subsidy_c","gamma_evb_environment_disagree_c","gamma_evb_environment_agree_c","gamma_evb_function_disagree_c","gamma_evb_function_agree_c","gamma_veh_refuel_c","gamma_veh_range_c","logLike"
-5.7939752637536,-0.293925990314007,1.20072266751595,-0.742113430562308,-0.378617847197663,-0.301969866010286,-1.23845320162914,-1.24687126008126,-0.413049777633636,0.660084744649716,-0.376467612855122,-0.349451668170404,-0.494321781519308,-0.883430493281728,-3.82411507036179,-0.121876010716468,0.158648437088059,-0.0761120385238511,-0.276470040444385,-0.280743028160837,-0.453266611315501,-0.473893203361202,-0.675948095920437,0.0953995536802638,0.00101194667263997,-0.205171808353527,-0.172145885494909,-0.311259372509066,-0.135217721798767,0.11768423002942,-0.362098538709956,-0.143859100417614,0.608537724922397,-0.0667538598353087,0.112676050678873,0.725987602028419,-0.288619205063859,-0.136105291894037,-0.0527306177044144,0.0387633136215356,0.0820696798811869,-0.295442757861648,0.278799573364304,0.222451684151398,-0.404104450565092,0.393208324192992,0.183757186321058,0.0257315962443016,-0.235986951644131,-4011.89527652685
-5.79476040010263,-0.294019903749054,1.20121057038378,-0.742849226474023,-0.378158054602517,-0.301444288572636,-1.23788277381046,-1.24883578536153,-0.41365687406378,0.660262514388092,-0.376927232566147,-0.347806972827203,-0.492371637275886,-0.882941762382351,-3.82499840083215,-0.122039121634557,0.160065539355173,-0.076315494851182,-0.275942820527855,-0.280483113846827,-0.455186648292452,-0.470452460753154,-0.674581342869509,0.0957664191124048,0.00094038379503656,-0.203710666124852,-0.173039735163309,-0.311781590204756,-0.135418695930855,0.115901237262213,-0.362330740228794,-0.143827512258544,0.605647361403607,-0.0669929249518268,0.112896565297612,0.731868419946164,-0.286566648265664,-0.135757207969555,-0.0527934101216014,0.0398709997419608,0.0804220246924571,-0.296375865420888,0.27906175018293,0.220511900123696,-0.406310473520266,0.395827871627084,0.181900545149563,0.0255301558267915,-0.236241660245409,-4011.8933151008
-5.79475750191866,-0.293999167027975,1.20128192924569,-0.743515775699245,-0.377987439917418,-0.301184040086339,-1.23699415946756,-1.2504671452677,-0.413806298996531,0.659840353338179,-0.377118833670645,-0.34692894802077,-0.490836903979209,-0.882719848847797,-3.82558046825297,-0.122116213095827,0.160711879504082,-0.076326781372191,-0.275681415132454,-0.280568238060062,-0.456510788586479,-0.469058190918243,-0.674095911240291,0.0957349502879406,0.000959585487440654,-0.20257486174918,-0.172470483213713,-0.312845203978249,-0.136255946765806,0.115052835262797,-0.363374225459268,-0.143766776440752,0.604258768651242,-0.0670523074170725,0.113125045227363,0.735679784599853,-0.285518415561274,-0.135262813675457,-0.0529709202670739,0.0409624891990054,0.0790666804090428,-0.296373413470992,0.279749182706628,0.220195448975945,-0.407213650409831,0.3966061825403,0.180662550997922,0.02544208396288,-0.236429554948521,-4011.89246685226
-5.7924851159831,-0.293782909786265,1.20108968794946,-0.743579456846103,-0.377667939672138,-0.30094581924263,-1.2359986370906,-1.25181577927435,-0.413753417483108,0.659533501940287,-0.377230472376429,-0.347198654496841,-0.49061089375735,-0.882634498545632,-3.82586801109353,-0.122145849381479,0.160668387024959,-0.0761728482895225,-0.275821554358069,-0.280661071611892,-0.457249345387668,-0.468427074964008,-0.673964439378056,0.0958175339517072,0.000986635047319816,-0.201942212713667,-0.172651529119512,-0.312841187680254,-0.136772702939111,0.11515222125383,-0.363773914264901,-0.144329789481911,0.603536732176507,-0.0671370644485417,0.11305272185305,0.73711948489707,-0.285032418309711,-0.134961878347636,-0.053076032573834,0.0415210424470955,0.0782559046332344,-0.296013756623899,0.280162058292401,0.220718045099244,-0.407487999146585,0.395657833015181,0.179842542209788,0.0253792421007821,-0.236592305393521,-4011.89211237895
-5.79119674753731,-0.293654394826569,1.20092216304576,-0.743629667176797,-0.377563267595191,-0.300891396598505,-1.23531816997538,-1.25218554804337,-0.413581705603172,0.659303996586321,-0.377232357530306,-0.347626857117489,-0.490774523221965,-0.882614078170566,-3.82609012638233,-0.122160737705443,0.160469218615267,-0.0760683901640651,-0.275947529691541,-0.280781515714371,-0.457554449162313,-0.467892965579516,-0.674141085350328,0.0958334623785378,0.00098781745036051,-0.201785057416008,-0.172617779733458,-0.312747849618462,-0.136919937427327,0.115474435493728,-0.363960946402017,-0.144760861524389,0.603329677186148,-0.067155872315653,0.11293413580102,0.737887205667396,-0.285203248448824,-0.134818945234285,-0.0531791016073057,0.0415836626592404,0.0779760470077017,-0.295424319115322,0.280499240922205,0.221005506929927,-0.40711717848026,0.394519331382054,0.179462297037622,0.0253528415504153,-0.236659086972304,-4011.89196229637
-5.79019926914659,-0.293590800263548,1.20084930700867,-0.743563593555555,-0.377483961927731,-0.300885065956786,-1.23493544700238,-1.25204742585689,-0.413444236836649,0.659305109075849,-0.377212941767075,-0.348037334192515,-0.491103171097495,-0.882655997682533,-3.82644113607331,-0.122172446253379,0.160219389825634,-0.0760053785958053,-0.2761427010132,-0.280868016919332,-0.457622648027457,-0.467884285288816,-0.674308192529692,0.095861650306282,0.00098616986789751,-0.20195724958758,-0.172648605874256,-0.312500008526809,-0.136791018169241,0.115881714327451,-0.363777913316161,-0.145116131076862,0.60348540445965,-0.0671577495185832,0.112837161540938,0.737851718188001,-0.285427389502263,-0.134794890261106,-0.0532037886560563,0.0414191165174235,0.0779081794824013,-0.295061570881885,0.280519992601024,0.221301974045124,-0.406770090735817,0.393638146912265,0.179411331797336,0.0253428534277151,-0.236666886210725,-4011.89190882703
-5.79004913552289,-0.293597432166527,1.20085615782884,-0.743548441809316,-0.377477149891373,-0.300913785134894,-1.23483986569731,-1.2518093448945,-0.413385510498309,0.659358947870289,-0.377185379349537,-0.348212111200432,-0.491321460064168,-0.88270699596279,-3.82666012997656,-0.122182680236773,0.160100876396472,-0.07600312233967,-0.276235586063602,-0.280915541017025,-0.457586140686692,-0.467744482308853,-0.674413704889332,0.095877755229293,0.000973993127138082,-0.202109894565606,-0.172731753489589,-0.312324813724313,-0.136651116279383,0.116074057554175,-0.363638497068901,-0.14513843394334,0.60362570322634,-0.0671542654010689,0.112769540610955,0.737844398514466,-0.285641116439656,-0.13482735449889,-0.0532133019553736,0.0411985702496397,0.0780201360830179,-0.294885786967435,0.280517814422114,0.221313527700915,-0.406518135854354,0.393282830446978,0.1794466363325,0.0253392618427933,-0.236648516400687,-4011.89189275297
-5.79004472182113,-0.293617377079522,1.20089206802768,-0.743535972922,-0.377466878403634,-0.300920975703526,-1.23484388997367,-1.25160717001119,-0.413370061296647,0.659427069136229,-0.377169997686474,-0.348233693598396,-0.491383164206124,-0.88274812195131,-3.82680227790691,-0.122187538175125,0.16005887265865,-0.0760134820782051,-0.27628766665958,-0.280938117083579,-0.457560647861164,-0.467805989801091,-0.674435558150185,0.0958864344155232,0.000967940795131607,-0.202230094078202,-0.172729992617869,-0.312276625346389,-0.136549267409833,0.116114823044365,-0.363518112885801,-0.145177890813616,0.603715471399835,-0.0671473472708611,0.112773280821066,0.737783488793301,-0.285703449727592,-0.134849644415885,-0.053202476007562,0.0410864773013404,0.0780652689196236,-0.29487874553175,0.28043326936338,0.221290214980722,-0.406452471137918,0.393242285645905,0.179512706106861,0.0253385356034598,-0.236636037936301,-4011.89188898361
-5.79014116616958,-0.293632741950484,1.20091695744147,-0.743544615438605,-0.377466768243547,-0.300923902702208,-1.23487104552479,-1.25156637821531,-0.413382186594429,0.659461694266533,-0.377165472755616,-0.348205485950782,-0.4913785583071,-0.882775715337398,-3.82683839627477,-0.122191325168374,0.160067550846263,-0.0760253932104425,-0.276294136498299,-0.280943367944045,-0.457554252182866,-0.467763982298019,-0.674430459730736,0.095890687547284,0.000964593588311945,-0.2022458860374,-0.172775303459357,-0.312253404690662,-0.136538433344013,0.116095933711368,-0.363501641148702,-0.145107693818847,0.603731613555236,-0.067147767833227,0.112768949147444,0.737830246261915,-0.285709971978913,-0.134862547275398,-0.0532002798344111,0.0410440113386202,0.0781004831347548,-0.294898007201387,0.280421196731862,0.221240842932816,-0.406457987257242,0.393295103952776,0.179525073071116,0.0253370922580235,-0.236631210728453,-4011.89188823258
-5.79016053429699,-0.293637842628032,1.20092844234345,-0.743548361311795,-0.377462464571763,-0.300919518053331,-1.23487979268999,-1.25154251135731,-0.413385407096577,0.659474092280814,-0.377163487982493,-0.348178946224636,-0.491355373865499,-0.882788651761186,-3.82685058486127,-0.122191900460288,0.160074082787338,-0.076029419544991,-0.276295291890066,-0.280946200476844,-0.457561536107672,-0.467775019185074,-0.67442158601825,0.0958924305409876,0.0009637636306969,-0.202249341872676,-0.172771595239249,-0.312265014184878,-0.136538524317974,0.116067866900011,-0.363498280545285,-0.145112876518366,0.603724381387949,-0.0671467072064652,0.112779152586525,0.737858162624107,-0.285696542516082,-0.134862131026874,-0.0531984409219303,0.041041390764879,0.078096237367867,-0.294914474116496,0.280404525460368,0.221221620488183,-0.406473579699828,0.393336047465887,0.179531643819422,0.025336241175074,-0.236633527453076,-4011.89188808034
