"","Estimate","Std.err.","t-ratio(0)","p(2-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"b_no_choice",-5.23550311798186,0.196088270578348,-26.6997261107976,0,0.242093400433378,-21.6259638164843,0
"b_powertrainbev",-1.87657464593987,0.143536286930867,-13.0738692358937,0,0.195571576969602,-9.59533422503185,0
"b_powertrainhev",-0.16917134206008,0.0673533474222609,-2.51169909937049,0.0120151487968307,0.0851156441254452,-1.98754698737581,0.0468618143237172
"b_range_bev",0.522899309853211,0.0833248961710474,6.27542707979876,3.48675976979962e-10,0.105937064622342,4.93594297441889,7.97644132743969e-07
"b_mileage",-0.215758469576088,0.0195392660297106,-11.0423016528878,0,0.0225915030053955,-9.55042564120494,0
"b_age",-0.0769376884551689,0.0111432866760024,-6.90439819885978,5.04174479942776e-12,0.0117334721092043,-6.55711180280686,5.48598944050127e-11
"b_operating_cost",-0.706756827553239,0.0830076305453852,-8.51435973909426,0,0.0875716370256421,-8.07061340358741,6.66133814775094e-16
"b_price",-0.964038381689602,0.0458587066902596,-21.0219269418334,0,0.0622495370979208,-15.4866755101027,0
