"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_range_bev_a","b_range_phev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_range_bev_b","b_range_phev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","delta_b","gamma_used_bev_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","logLike"
0.67782892473042,0.247654666658491,0.0820871852338314,0.385731426998973,-0.180450507905334,0.777882566209882,-0.733633866533637,-0.685769961215556,-0.992044074926525,0.303284198977053,0.685210492927581,-0.68895619129762,-0.451938626356423,-0.686279169749469,-0.298756552860141,-0.246157763525844,0.148260108195245,-0.261132961604744,-0.846554442774504,0.263399237766862,0.911437375470996,-0.563646253664047,0.244022240396589,-0.90136082470417,-18059.5679622758
0.41399872336661,-693.86489922878,0.23556323529272,1.91530175205827,-665.762872601886,0.829299206578444,-0.627472990755877,-0.559724860214533,-0.960717207872734,0.357276179358942,0.671049543390268,-0.662001503324711,-0.423521939729771,-0.657560336429103,-0.282764980967524,-0.235875331437065,0.151863627648039,-0.258743053127313,-0.845282949021745,0.267484235423088,1.02636467846515,-0.535188200653436,0.226017710637661,-0.85972149906817,-17862.3996846778
-0.605465474144985,-693.86489922878,1.82051718379484,0.0492485665601277,-665.762872601886,-0.0069418090512583,-0.335803029113552,-0.74809650885147,-0.654655508325861,-0.0276693740237748,0.564777592023985,-0.69948626987598,-0.435930989565622,-0.677164519102181,-0.277269738478363,-0.242893527789413,0.146989394795975,-0.258036508166869,-0.845183672200809,0.268961692793059,2.64082504766483,-0.719871008471908,0.267778771979996,-1.17251833618736,-17509.564515493
-1.37786592275236,-693.65932163241,17.8810434287434,19.7355220457979,-665.610891823086,11.2252201123957,-0.839332362969084,-5.37936881706406,-0.869880483411911,2.81155234839724,-0.926290625021501,-7.40123306678433,1.74700307937631,-0.794061029703363,-2.36889967973123,1.34957501360923,0.221503455754421,-0.30864459804936,-0.60579344975587,0.210966727242838,217.063833437415,18.8973578904051,-8.54849676846201,-69.0331862184627,-13339.2690545506
-1.37786592275236,-693.65932163241,17.8810434287434,19.7355220457979,-665.610891823086,11.2252201123957,-0.839332362969084,-5.37936881706406,-0.869880483411911,2.81155234839724,-1.05826622734776,-7.31036701165368,1.78109776093084,-0.79552166489286,-2.41050382281751,1.25880090358636,0.210386092162267,-0.307713397165136,-0.597930377279542,0.213545242373234,217.063833437415,18.8973578904051,-8.54849676846201,-69.0331862184627,-13039.2459010588
-1.37786592275236,-693.65932163241,17.8810434287434,19.7355220457979,-665.610891823086,11.2252201123957,-0.839332362969084,-5.37936881706406,-0.869880483411911,2.81155234839724,-1.09492462986287,-7.29221078871391,1.82454009540302,-0.789421017771202,-2.40578649618735,1.16481370158022,0.214619083613429,-0.304183030657939,-0.589080562888209,0.218422486460271,217.063833437415,18.8973578904051,-8.54849676846201,-69.0331862184627,-12743.715349355
-40071579.2254196,105062597.366891,83234868.7744546,102681006.149963,168202115.212908,18865601.0385234,9391715.46904908,7712495.57077126,2158729.97358377,11766781.9082188,-0.77887170687156,-7.09402168595178,3.91576251336069,1.75010947067171,-2.21761754091301,0.171824780374292,0.133700920913898,-0.271447921089134,-0.637107856909161,0.303485110057111,219.235259497439,19.5755548297036,-5.70706702464078,-62.6084172430559,-12146.1293525495
-145819134.097161,154973534.367339,255423046.763729,254832421.157446,248107435.0943,67496576.4489219,36776321.0804873,30066402.060174,8447144.99195605,37987551.6197952,-0.552994878681275,-7.30518205494042,4.80474173508307,1.78751947958161,-2.39158908750192,-0.443835286371369,0.165661027952974,-0.257938527606765,-0.608789644700117,0.357300895867474,220.467664150614,20.021483343928,-3.87575736863392,-57.9018967529036,-11665.3227060706
-145819134.097161,154973534.367339,255423046.763729,254832421.157446,248107435.0943,67496576.4489219,36776321.0804873,30066402.060174,8447144.99195605,37987551.6197952,-0.65736297971123,-7.22419272723813,4.58262274003923,1.77408799457968,-2.41206663758833,-0.429576660834681,0.160619880094691,-0.25820288398827,-0.59810027403717,0.359312318675575,220.467664150614,20.021483343928,-3.87575736863392,-57.9018967529036,-11374.1114813638
-145819134.097161,154973534.367339,255423046.763729,254832421.157446,248107435.0943,67496576.4489219,36776321.0804873,30066402.060174,8447144.99195605,37987551.6197952,-0.773608053186881,-7.12465152297798,4.35972907427208,1.75915123808917,-2.44347080180832,-0.41543023510726,0.153681110296123,-0.258872992566668,-0.587438576705469,0.360908563557001,220.467664150614,20.021483343928,-3.87575736863392,-57.9018967529036,-11083.2786996264
-73716969.01639,132415349.07319,214200079.618918,220227146.518702,211992561.198078,26012057.8322368,-11236107.3626115,-8709822.65243869,-2306385.76995214,-7414771.74983077,-1.46194374799695,-7.5233301764785,3.69957376888419,1.62817312931259,-2.26291966669206,-0.384981438686108,0.121767716090365,-0.265168951462315,-0.580466115656326,0.377997309840819,215.120555037277,20.7380914803648,-1.03080972790629,-49.0060281270456,-10346.2683729818
-227270174.075245,141347864.276841,264064629.844742,259116449.900828,226293153.865014,123387979.533598,375084781.7346,318894177.835625,94359837.2648049,322070992.426178,-1.6931264451934,-7.37384557960191,3.38666144568721,1.60063687570166,-2.33112061362911,-0.365203504133351,0.10732433652966,-0.268611013703209,-0.569221131980883,0.380490425275351,211.174065084868,21.1069862956365,0.508993983521759,-43.2840024857736,-9973.17917647004
