"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_range_bev_a","b_range_phev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_range_bev_b","b_range_phev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainphev_c","b_powertrainhev_c","b_range_bev_c","b_range_phev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","delta_c","logLike"
-4.64432842149654,-8.71154694275554,-3.31640905974828,-1.26081769822024,2.25546328933956,0.0809073895057565,-0.266600902381027,-0.134886172261933,-0.0480504416000845,-0.484507223550541,-5.26193602336765,-0.211960032272325,0.160921891018462,0.632328285202593,0.152590386291282,-0.0539293001225887,-0.142484491534017,-0.110674077956722,-0.04891211995462,-0.483047712926952,0.550565886776894,0.267882067710161,-0.695920733734965,0.247590779792517,-0.232163872569799,0.58358579967171,-0.191903044003993,0.131112306378782,-0.220529410522431,-0.768646016716957,-1.77763770114361,-0.234698024578393,-2523.10351983603
-4.66444970295819,-8.69415488841834,-3.31899515909527,-1.25782744967652,2.26295729205381,0.079442742806121,-0.263164749403112,-0.134913702992911,-0.0459764809980675,-0.483533364540247,-5.31875294300547,-0.210199583257458,0.164243931838308,0.64032411500843,0.152490522656513,-0.0532875715987971,-0.139608789791534,-0.110623000209903,-0.0487445299984983,-0.485315006831939,0.332862183444493,-0.122912184356714,-0.941045447816689,0.519450486373331,-0.447567024014977,0.538974554168774,-0.126279656494516,0.161652532756804,-0.16679940526289,-0.551932269720464,-1.49417457794999,-1.75253073069612,-2362.3147828727
-4.78350941774295,-8.70857680104456,-3.35005036575782,-1.27259597447771,2.2631668522197,0.0691868308357808,-0.25529409855546,-0.149881286697642,-0.0385660483451004,-0.496977451076894,-5.45874662510477,-0.236618154795203,0.152790742852622,0.636771887677442,0.155548588014667,-0.0510784030667712,-0.140822075848048,-0.110744737610186,-0.0496511306871147,-0.489789038016966,-0.950532057269392,-1.82096870919076,-2.67672750455931,-0.336936816854495,-0.792666735980998,0.101611789270225,-0.0901927123230097,0.0960603367868338,0.102096851022505,-0.0871031888328369,-0.853322831695984,-4.00649126705508,-2289.30538805602
-4.82647925072078,-8.69126992776512,-3.32342330154482,-1.26686881135541,2.32521516839935,0.0704131437530148,-0.27757931840307,-0.144411070887015,-0.0481536269492002,-0.509319068474852,-5.40220682119777,-0.246607004054048,0.108565633156073,0.598262792814632,0.150869789821475,-0.0368192407634446,-0.147118952125779,-0.111148362889948,-0.0492263559058935,-0.484775297482851,-3.11159271515695,-5.83291470679078,-8.48104696471685,-0.858974058550791,-0.983709052001432,0.540088233682415,0.770285761155464,-0.254189802382396,0.215519917318909,-0.82728527633601,-0.0224716918219594,-4.28547095581334,-2250.96290638416
-4.94065449717441,-9.31818099427779,-3.34480096157335,-1.38797489581137,2.56912359287521,0.0679493367893843,-0.292461513420183,-0.144246229302481,-0.0516650895357297,-0.52639350237923,-5.4243881220581,-0.217170306860815,0.138241109180136,0.609687914005118,0.15635982057799,-0.0370491196495162,-0.15309814990354,-0.11623724147956,-0.050913589980536,-0.493468342453172,-4.95084250171924,-5.90102281992901,-5.62107898452104,3.1625610734887,0.877907689088097,1.17843235099288,-0.411696745157152,-0.148465329094083,-0.293842035304463,1.58372339891925,0.243084492845302,-3.38041052746892,-2250.22746648877
-4.75717634253566,-8.90936345677992,-3.26533738837786,-1.36722053762012,2.39205301221395,0.0268546217861006,-0.276234391570693,-0.146891972843847,-0.045065525070564,-0.511554470561583,-5.38672396826157,-0.197934826466252,0.167952114751186,0.609611282906653,0.145960546316691,-0.0527729405432055,-0.150670459545853,-0.113132607392706,-0.048099435274225,-0.509474038084837,-5.07495390658279,-6.31741773177304,-5.2327970049367,0.972859080606025,0.314927723101186,0.973367280281323,-0.264441286518441,-0.130615044548584,-0.266732302341772,0.357380914083217,0.2321500973056,-3.74024319489918,-2246.57177442292
-4.79706701370153,-9.09200387505581,-3.40901687246056,-1.47504467069689,2.49382303923715,0.0891671677697973,-0.281988907661517,-0.147259488253485,-0.0437814348311127,-0.525470926793385,-5.38191066443702,-0.199287398164875,0.16089714573801,0.58862465761077,0.158518552175979,-0.0549038721447936,-0.150507978053352,-0.114010599432446,-0.0468919427279582,-0.505403495299878,-5.73370274030028,-6.55342184862663,-5.50832507723884,-0.376406701287066,0.113257121588395,0.85789998466645,0.054430857154477,-0.0543533288423688,-0.0780336135982115,-0.335493988129539,0.260632760932059,-2.89867777350081,-2232.84653081906
-4.94537224410347,-8.53607542409363,-3.2445396162518,-1.56690053645519,2.32512684406432,0.033692418311401,-0.329493229697101,-0.167869122460844,-0.0413352981845239,-0.51971825078729,-5.3502937267192,-0.145669454889657,0.234702083480139,0.593414119963949,0.171634608637305,-0.0724915139091626,-0.161497388097973,-0.11779798894718,-0.0474177103735768,-0.485756579427234,-6.24262794259716,-8.74374952622647,-6.34511017418675,-0.691399928982737,0.710405768573213,0.95742972785494,0.267143074149319,-0.0873501827802951,0.0311335716653666,-0.736876945797648,0.333863603649582,-1.13311407075707,-2220.55886819975
-4.9317430612885,-9.06573646424031,-3.3726274030533,-1.6291578607385,2.57437533385185,0.100764636034867,-0.335567216998057,-0.169227738209678,-0.044688504025945,-0.501690499123268,-5.29672336682969,-0.0706470175604987,0.301773193054251,0.617551874998467,0.163220842507787,-0.0816162540976507,-0.164632091172605,-0.119021457891201,-0.0466161015010919,-0.482800305839069,-6.87803840166461,-7.44900935341021,-5.88667136093582,-0.307730484284518,0.456536119219831,0.846595448648002,0.0527591235198464,-0.0891419381884993,-0.0726087926598605,-0.364000061538408,0.331576739761345,-1.29740651553063,-2209.86146811873
-4.84980128178061,-8.93809504106769,-3.39126401052128,-1.71224052247915,2.55400362481135,0.115997876536907,-0.349392262189255,-0.180767321189154,-0.0400906756939819,-0.474404283359966,-5.2479968496597,0.00516775478775812,0.348593824312817,0.627255913632483,0.161785938744846,-0.0780772658080403,-0.168166244046213,-0.119556410161989,-0.0459578620913567,-0.477416831877861,-6.35789245224089,-6.8284783394013,-4.17423232480763,-0.252456735515716,0.744232737278417,0.395254338116179,0.0258647685875838,-0.0877279807228136,-0.140750510999616,-0.254428894899771,0.34441438435504,-0.996260520520391,-2201.63339650654
