"b_no_choice","b_powertrainbev","b_powertrainhev","b_range_bev","b_mileage","b_age","b_operating_cost","b_price","logLike"
0,0,0,0,0,0,0,0,-3044.30241701912
-0.0820692882847203,-0.0757796584127538,0.0469146221161323,-0.0249757254060797,0.00144805498310231,0.00095985483877851,0.0500169443004774,-0.000961041549178262,-3001.1463718079
-0.641498247446448,-0.275078065769258,0.0747401634604228,-0.0548800058122534,-0.030771840205534,-0.015154683568354,0.132194501769934,-0.089839325843192,-2914.88446080366
-4.23481590923905,-1.68027611692488,-0.110598168158042,0.250634919082895,-0.211728604821924,-0.0898032579719971,-0.425881453600184,-0.598134052036943,-2729.55975639946
-4.72536846742323,-1.94579068856285,-0.142804074790646,0.331971441134307,-0.233668299987489,-0.0975852388094295,-0.51325050201072,-0.662747747895413,-2726.77396060412
-4.72038509429333,-1.94169673233588,-0.141068431465477,0.332798466083311,-0.233100442882135,-0.0979277747872769,-0.511419232899609,-0.663545107763818,-2726.7694575823
-4.72021658960078,-1.94133334472749,-0.141123264812812,0.33274461795797,-0.233090622651327,-0.0978988046968547,-0.511333322446406,-0.663558627942283,-2726.76944606122
-4.72022608983951,-1.94128182004157,-0.141113449809259,0.332728321385013,-0.233087254459381,-0.0978968354090674,-0.51133033579906,-0.663567973139284,-2726.76944593228
