"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainphev_c","b_powertrainhev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","delta_c","logLike"
-0.293050798811167,0.939959742730482,-0.623772823465343,-3.25895091141681,-0.245682575535822,-0.115756063207605,0.0373058331351024,0.749195259886634,-3.87223734200584,-2.24865702237126,-1.76881616639373,-1.32101896992362,-0.327823395017764,-0.148730977776496,-0.041472874026196,-0.259501122129654,-5.76208947485764,-1.04423661090334,-0.941215103112355,0.257509481116722,-0.182428865233703,-0.131274759039756,-0.0722020168589927,-0.46460956464813,4.38091628460017,5.720749412174,-2350.98173834282
5.86057298310376,4.50629827137892,5.04856130031802,-3.62879131455244,-0.602072389973095,0.873342586951517,-0.0721151807406188,0.889616589096811,-4.10099903327678,-2.74093112343636,-2.26341257855381,-1.2291087509416,-0.31551063777856,-0.167817804024423,-0.0446217467452506,-0.324024030189135,-5.57606955513565,-0.899595212594582,-0.711950069813425,0.375105667736761,-0.137929143522423,-0.117875171248455,-0.0485661453535653,-0.503732910439542,3.51598152102902,4.40805914919381,-2304.39703826751
-24.0142590326881,21.3760400983449,11.8739676916553,-20.8560486193292,-2.77982025663618,-1.29237173565235,0.695081905376528,-7.87883506385683,-4.48470731757371,-3.42861773669711,-2.90611789116317,-1.35015316033951,-0.325162721503575,-0.162803682006354,-0.0372668689437981,-0.480368562621759,-5.95250725623649,-0.682773691246805,-0.518081268576399,0.458165510309945,-0.118045790689003,-0.101227135454444,-0.0512637266376958,-0.607720527222312,13.0161109816034,13.6716221556082,-2274.88259643253
-128.274043572942,137.517051516182,17.7038683017597,-20.8560486021154,5.18562920146494,31.1540733515656,4.62410988209017,55.4015420002872,-4.40058486660127,-3.72654386935324,-2.99517155424333,-1.43939431826936,-0.304528133783224,-0.154809662758171,-0.0339681806286531,-0.473010086535313,-5.77185879363639,-0.537083876264288,-0.417480219012312,0.480497068271639,-0.135597853208931,-0.103953963522138,-0.0503633559351432,-0.589031738522586,13.5205485736918,13.9908426027304,-2266.89227340138
-128.274043572942,137.517051516182,17.7038683017597,-20.8560486021154,5.18562920146494,31.1540733515656,4.62410988209017,55.4015420002872,-4.42510327614391,-3.94119316298929,-3.12494165934271,-1.47536226416146,-0.301908266846226,-0.152550730241045,-0.0321561129725203,-0.473323065225863,-5.60942913108883,-0.431670953496382,-0.337930572473045,0.509996435561063,-0.135479838350944,-0.105021130744834,-0.0495323854935364,-0.568339133981776,28.2191254393397,28.663226180163,-2264.05672829154
-764.12310732376,184.561401797356,-332.088237352043,452.88046570791,108.816793107743,-21.2154897584615,-86.3724719759438,159.165079226195,-4.51872456451311,-4.37810156170394,-3.31435715437122,-1.5272438128087,-0.292255491603055,-0.148219600812723,-0.0336928673529042,-0.470887780856037,-5.32492391672821,-0.242458156062938,-0.186540710625274,0.559718630880138,-0.141648047790533,-0.106125347525177,-0.0489652815356064,-0.521117013088212,22.7071830968727,23.0952399998238,-2261.96704056802
-764.12310732376,184.561401797356,-332.088237352043,452.88046570791,108.816793107743,-21.2154897584615,-86.3724719759438,159.165079226195,-4.53768104983397,-4.34368269917565,-3.28015964180051,-1.487864522331,-0.291779934251337,-0.149799746811016,-0.0350142750313236,-0.471483351609861,-5.30235871423232,-0.243071192911096,-0.184313860125568,0.554506574623751,-0.140464618038828,-0.105295449646965,-0.0491935904671521,-0.511195969337023,18.9496879545414,19.3374885851593,-2261.78128411611
-764.12310732376,184.561401797356,-332.088237352043,452.88046570791,108.816793107743,-21.2154897584615,-86.3724719759438,159.165079226195,-4.54239912523913,-4.31376656317373,-3.25937551517589,-1.46554725597098,-0.29022170608453,-0.149262106289304,-0.0356488297158994,-0.473395331620951,-5.30896803390482,-0.234887200947368,-0.176867356915465,0.557518108485673,-0.140687571060328,-0.105273485671623,-0.0494383943140263,-0.508846016300432,15.1358313940676,15.5095403865099,-2261.68529887777
343.277669000239,63.9049029706415,360.342822740947,-272.665713241862,-108.31753861595,83.6985520262521,78.3830177922861,-17.7468328291735,-4.57842406314738,-4.29406637926609,-3.220328868901,-1.34825524598083,-0.273951551166528,-0.149019667027224,-0.0390180540765406,-0.476179767719264,-5.18307786038007,-0.124691434476978,-0.0785537856113018,0.577385783487918,-0.142947810649432,-0.10426613066032,-0.0501488804758305,-0.46603676143303,15.6591449243065,15.9520777535841,-2261.63407740518
344.14867830529,63.2200079936984,360.928606798923,-273.276261841257,-108.542369713882,83.8293370151259,78.5441410066907,-17.7338113845721,-4.55027217682061,-4.23543119375655,-3.25026372925959,-1.44780839354226,-0.284497117808767,-0.147655643111931,-0.037475486618151,-0.478697467978065,-5.27272265349376,-0.199946617919131,-0.145058754612947,0.582775114478449,-0.141016930031093,-0.105470301861289,-0.0484363766571934,-0.501271791088655,15.6326063148813,15.9787763578872,-2261.61310581396
