"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainphev_c","b_powertrainhev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","delta_c","logLike"
0.832461236976087,-0.607901505194604,-0.801124199759215,-0.825755052268505,0.643560212105513,-0.391796458978206,0.964062762446702,-0.609850576613098,-0.543736047577113,0.183039863128215,-0.375253272242844,0.349484846927226,-0.0723822638392448,-0.637239239178598,0.41278824582696,-0.637947185430676,-0.0399397574365139,0.287343598436564,0.363366045523435,-0.864109810441732,0.4466363908723,0.681085420306772,-0.374244868289679,-0.869145564734936,-0.968765986151993,0.606551470700651,-4147.30469048592
0.944650489814258,-0.594653437643876,-0.811460547414172,-0.645896156275589,0.571889690333332,-0.357422527881376,0.901141918063763,-0.618014783614006,-0.563139093259295,0.189090379462083,-0.429527867752046,0.348128437907961,-0.0791864575060559,-0.62065573412509,0.404256749935537,-0.628850035623015,-0.148990159966346,0.220113997066802,0.30969335641962,-0.67608065603984,0.427193995006191,0.635417917394797,-0.356988723361312,-0.82961335171308,-0.444944106765788,0.357938460659751,-3934.97686650298
0.516321481890873,-0.536776030638719,-0.617880324134164,-0.197572792767562,0.365963268793582,-0.301449134595999,0.717778206155907,-0.348461448496741,-0.640570387263967,0.170823273812183,-0.455671072439118,0.340270987545832,-0.0833778728496934,-0.622087834898499,0.400739330390776,-0.63350420993956,-0.377246423302068,0.227297148766557,0.25828035237894,-0.601106875282277,0.388632081509712,0.574924447548035,-0.33548625337936,-0.79388253185321,1.34860657385549,1.42438019890045,-3698.56649044821
-0.77208079184201,-0.329050199241867,-0.269369746647859,0.640508623537865,-0.0320668811364408,-0.208227222917478,0.33830873020818,0.0645530479877671,-1.23706708370329,-0.0412944885348668,-0.622575823710354,0.220033127868609,-0.129790437600442,-0.573124865752952,0.344872641301089,-0.612487192382051,-1.28606007114654,0.219747357300369,0.0503255363637406,-0.294019693630892,0.242344497737862,0.344372078746816,-0.254198365187155,-0.659655879504465,4.1466237019845,2.08858872385843,-3284.60368646728
-3.05325275942223,-0.23852967108636,-0.0153097153765063,1.19193217352245,-0.154392243373563,-0.145438086638366,0.128411363769081,0.0989902052452326,-1.98955031122743,-0.380364531697883,-0.802250282911914,-0.0150706424168533,-0.184895445215006,-0.44133206166816,0.245467610935153,-0.551277019548948,-1.79194583789879,0.221404570595971,-0.0383594278644581,-0.112015889009303,0.164924656819077,0.233583019335886,-0.216651586290105,-0.597689935486123,5.1498320843803,3.06932071943721,-2937.22704012113
-3.67101596174432,0.246686784948102,1.36224622869008,2.41623372270221,-0.148257777962923,-0.19201634124448,0.126114171495068,0.478427412329614,-2.94482954364219,-0.857555572608713,-1.05739637453499,-0.294653236821061,-0.233334387330088,-0.254299888348117,0.099910759661412,-0.437295052889449,-2.56273834303399,0.193920410215783,-0.0962952804372171,0.106926168443149,0.0567527885757041,0.139819997283402,-0.188774193379271,-0.537716160831322,4.83737388622083,3.26188998595472,-2573.9432495334
207.1147965227,2.18235108991995,-0.387551332673084,5.64727198749112,-0.669378203995646,-0.437821218054663,-0.584796933527166,-4.17509558447139,-3.91386505530156,-1.51033042899257,-1.51397603282703,-0.585899576739651,-0.256578552629032,-0.146878142642054,-0.00979817411572574,-0.363817471825354,-3.40646479805346,0.225053644881024,-0.108818592334311,0.255336124387098,-0.069017299612212,0.0573088244960362,-0.142112495070575,-0.511618111009991,6.4000449678498,5.30113108503061,-2464.2696541227
-76.6336204907288,31.5887326508328,20.9190291247164,-86.2339723727824,9.99260326099862,0.111869822387027,4.69203482131302,10.4636249607673,-4.24854550170434,-2.24346464612497,-1.94097646485159,-0.761400868498923,-0.249174879183343,-0.0865027186802603,-0.0579951138738505,-0.305127862708391,-5.03318824487442,0.322855489716872,0.0671354714390577,0.624430965838508,-0.239056695287934,-0.0782838023119527,-0.0810098396563932,-0.543114909528283,5.4352841625084,4.71366827028645,-2384.86502284867
-49.3253448767707,29.9466642763908,19.4958016450772,-80.538578885853,9.12098992914906,-0.0398120165474677,4.04294460747327,9.17653092519433,-4.26311200953565,-3.13828760584194,-2.5151809863343,-0.810961468595923,-0.210786535947814,-0.0911796652104599,-0.0606194985199496,-0.315773239881897,-5.94902266379741,0.196963026040168,0.141228403772616,0.742580178059396,-0.269691204965766,-0.157187505813496,-0.0296443995911089,-0.486971906380518,5.10735442998632,5.2732365596752,-2321.94810784013
-49.3253448767707,29.9466651904728,19.4958010602512,-80.538578885853,9.12098955187092,-0.0398119714619864,4.04294458294119,9.17653033396215,-4.24411137967394,-3.43878891248346,-2.86704518362597,-0.855301093162666,-0.186303938843291,-0.110232420892489,-0.0525647834940039,-0.380649137324058,-5.66893998146104,0.134111577660148,0.127934618649846,0.648729488979319,-0.178280579312379,-0.12945031548927,-0.0427873456730293,-0.471287942392872,10.1435324478796,10.2554786815521,-2286.12129631282
