"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_range_bev_a","b_range_phev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_range_bev_b","b_range_phev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","delta_b","gamma_used_bev_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","logLike"
0.397008345928043,-0.821348739322275,-0.596479278523475,0.0820531882345676,0.718243752606213,-0.425024182535708,-0.807778162881732,-0.864963490050286,0.309468116145581,-0.695490210782737,0.104473394807428,0.860902838408947,0.0653317733667791,0.694686498492956,0.414911324158311,0.405351242981851,0.82851354777813,0.365378233138472,0.060688495170325,0.816140254028141,0.564793840516359,-0.743119822349399,-0.796116525307298,0.370417349971831,-5639.90406006704
0.366794245528374,-0.790382946485395,-0.54842367631518,0.125357691373072,0.737981746057946,-0.408524770209112,-0.799778298790001,-0.858982988967163,0.311851960929092,-0.686647365676821,0.171897670825255,0.828399811884385,0.0399892399354535,0.71519965375889,0.39575907225578,0.393733420666778,0.81473080321163,0.358703169437904,0.0595491533216901,0.790331306763984,0.644845968364426,-0.71497606689828,-0.737263605494105,0.340615457506498,-5500.39690404312
0.0994830778341025,-1.03985786681719,-1.11980153818835,-0.0360864121775683,0.814941688482743,-0.223130740457485,-0.782672678181437,-0.831655972675275,0.305859374321253,-0.670767889896167,0.00785212163662788,0.70370698563429,0.0653019755054031,0.696302313266558,0.380367248431605,0.343688471604051,0.775268882204271,0.34437351741979,0.0538903849413066,0.773013655150967,0.992960141860771,-0.657134963139093,-0.688867406351709,0.327985711578646,-5213.07075136024
-0.37139633003064,-1.48254231270607,-2.11166684766906,-0.276648753521429,1.0063733328596,0.168095640187773,-0.752783987010373,-0.748733729119895,0.292706860326016,-0.630173701373342,-0.688299355667582,0.354626871759633,0.173889293787249,0.677328493638001,0.33464105535891,0.185807911818684,0.628718863141954,0.28346291214072,0.0357074040140525,0.691116745042021,0.744766359779439,-0.338462818812079,-0.53414132945997,0.280894586022468,-4472.49207181796
-0.714216097867858,-1.75664359277909,-2.76100825435588,-0.457521491215832,1.06986731875984,0.401739361638097,-0.734341751744105,-0.693641149164101,0.282723455479389,-0.602367593866328,-1.11963257430817,0.14110927743411,0.237193896879088,0.661098635863475,0.314892671030801,0.0949397547724453,0.54121808970452,0.247308733667646,0.025452183673321,0.644920816013128,0.825528666003337,-0.163779860237674,-0.451722871942139,0.24688594069019,-4056.33021702776
-0.916107170862557,-1.92803394624585,-3.25860582957064,-0.595025634985412,1.06427234180867,0.632802473987029,-0.707005169762773,-0.61382525169533,0.269901850523066,-0.558275732919454,-2.04486887781621,-0.148458862835086,0.322641771941964,0.66110008189611,0.298975943180238,-0.0285483819371762,0.384324994031761,0.178850481179846,0.00730182246456832,0.534331078152877,0.306227380270417,0.064899271883923,-0.275240277782471,0.163083225445039,-3532.56896231565
-1.27429517491251,-2.02640472515472,-3.59819512378043,-0.76932581581028,0.927762378898811,0.773023646210447,-0.680797570737402,-0.538021086685198,0.247675831319484,-0.507389692063337,-2.93003749613475,-0.410902780268014,0.312835315089713,0.631734908889708,0.289427395938796,-0.100257861128946,0.250766012321396,0.120185802034085,-0.00833229734710999,0.42125917659268,0.27756502133514,0.250706529493004,-0.0811847076531227,0.0551863443312253,-3123.95870538937
-1.7088703108574,-2.13821842100691,-3.6966309164457,-0.993996660820629,0.709895219509352,0.801027042757836,-0.63172487383663,-0.475017409219935,0.21416822430755,-0.464585052025658,-4.36484932592831,-0.719714874677149,0.154558031995473,0.549610817062096,0.266097157496052,-0.140091504420289,0.05759451266676,0.0328206613709473,-0.0331774616672331,0.21192484741318,-0.152935166582569,0.295276877218789,0.117895822899983,-0.0663084148621793,-2741.5816728532
-2.63721972291248,-2.47993299810172,-3.52626373752169,-1.26086151482293,0.537545117069145,0.685834246828514,-0.586920656154553,-0.36356785058087,0.143225130880943,-0.393438753505961,-5.45150606874213,-0.908413103495524,-0.174235529726586,0.411869246587335,0.231674504025069,-0.0916808262707958,-0.0719305985830047,-0.0345995862548523,-0.050419140244864,-0.00548775688191053,0.38789555747306,0.475885057092423,0.286233863037706,-0.215026347901274,-2474.27452111167
-3.57064150399643,-3.28958944535302,-3.52131271532411,-1.55604356141966,0.582749483014225,0.55342824311547,-0.511104029395656,-0.311941825820416,0.0784386982518295,-0.420716027247041,-6.38511180524942,-1.05191955312445,-0.496060711199423,0.246206712218233,0.197497458573312,-0.0506737943015706,-0.176574610641811,-0.0946735278094174,-0.0632151118610537,-0.36903160466941,0.00387796568960758,0.497348224403131,0.372568173050329,-0.27804746937394,-2314.78635056983
