"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_range_bev_a","b_range_phev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_range_bev_b","b_range_phev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainphev_c","b_powertrainhev_c","b_range_bev_c","b_range_phev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","delta_c","logLike"
-4.64432842149654,-8.71154694275554,-3.31640905974828,-1.26081769822024,2.25546328933956,0.0809073895057565,-0.266600902381027,-0.134886172261933,-0.0480504416000845,-0.484507223550541,-5.26193602336765,-0.211960032272325,0.160921891018462,0.632328285202593,0.152590386291282,-0.0539293001225887,-0.142484491534017,-0.110674077956722,-0.04891211995462,-0.483047712926952,-0.959872278850526,-0.431171211414039,0.582520891912282,-0.0615547555498779,0.415226902812719,-0.69295638659969,-0.398632588330656,0.106788216624409,0.431979472748935,0.425659419968724,-1.77763770114361,0.695314386393875,-2603.81332324014
-4.63244706765066,-8.58532783066543,-3.36154374120689,-1.27590341278979,2.20720451716143,0.0970079406043272,-0.271791652600201,-0.131086789160895,-0.0447256235899471,-0.487897498508515,-5.2413243583476,-0.137774077746918,0.172281495285467,0.645338417284648,0.120126872288655,-0.0471818238046351,-0.141346657266107,-0.110442607768342,-0.0543075509006029,-0.486039561185398,-8.82205497510813,-0.788435942092788,0.355401803280958,0.0303106420574084,0.466521027617751,-0.452864484966622,-0.246156577282839,0.00310153158205283,0.28583565620678,0.0338232136017953,-1.82880210410484,-0.837806827377449,-2395.16958484716
-4.63435930717236,-9.04064041071114,-3.28991859266621,-1.26826039827294,2.42732354997888,0.0712240964182519,-0.265284798948705,-0.133909037552074,-0.0460220997076,-0.482995060316816,-5.35065918419385,-0.150213695796265,0.196649923400017,0.64064052431268,0.120774081661007,-0.0430608305409737,-0.151002281722111,-0.108626709370166,-0.0648457089921849,-0.510270352909579,-87.7555118996946,-0.753852906755332,0.146877704646416,0.538111191636649,0.476486831686216,-0.195934459301735,-0.0664867146559166,-0.125024612906855,0.0839137977894989,-0.398129677216349,-1.43948644993901,-2.52745859362692,-2311.4071653122
-4.63223528722648,-9.15383458104411,-3.18711567789365,-1.24094293492052,2.49603579871738,0.0344091190327798,-0.262229684483745,-0.140047613970431,-0.048121403208928,-0.476493948990618,-5.23188079629688,-0.0786799079793588,0.336800283917883,0.680041850377145,0.106441317440813,-0.0623641815956735,-0.149734791686077,-0.106648507457175,-0.0685451181520499,-0.498581410280876,-87.7555118996946,-1.28586959635716,-0.616795205109882,0.38774565272067,0.518040122763528,-0.0550989104176445,-0.102843430186107,-0.137459363070232,0.0667037004439459,-0.58468724045122,-0.573524382222656,-1.52866568556619,-2248.45002247564
-4.60396266007784,-9.38444882347536,-3.30462469451045,-1.26891343922165,2.57800478447121,0.0773412446766091,-0.270850725720687,-0.141255442428994,-0.0477426312102654,-0.467905369929642,-4.70672587778175,0.326905833076951,0.962292505775334,0.840899474323311,0.0595113511003468,-0.112241635681135,-0.148859539996679,-0.105101355139954,-0.0829479910125148,-0.453895724028169,-171.666972361176,-1.48861582414065,-1.32236982068783,0.476694830160904,0.269330636485346,0.0253867813072117,-0.191434812913841,-0.14169942547747,-0.0653327003070687,-1.04302655087547,-0.210341490544652,-0.190079026974722,-2230.19425367631
-4.4867950472233,-9.02418841643351,-3.19725763612564,-1.24791891446711,2.39760249988117,0.0413128678592487,-0.270236519765705,-0.149769026591646,-0.0426778964752643,-0.445403348745239,-4.11711646931012,0.565540068410091,1.24799453565078,0.90859453379771,0.0214083655748724,-0.138280134057943,-0.147434143531318,-0.108549288553959,-0.0747679259363628,-0.336343670922697,-153.325414320242,-1.68112285507631,-1.4020692541203,0.316877607079145,0.376324669231388,0.0171662107135044,-0.150764782567105,-0.135937710308861,-0.0324873863814132,-1.0744328215718,-0.255321568745034,-0.436721281171754,-2220.88231032865
-4.40061108270909,-9.30571397425451,-3.35956557938208,-1.27856543677887,2.49608313952304,0.110868765372576,-0.275937634426157,-0.149648356845791,-0.0401878671115854,-0.427233030554245,-3.86843319561283,0.546874992074399,1.11097247224904,0.822040909036292,0.00771300365303083,-0.128022288786957,-0.156220117493452,-0.110328387104673,-0.0675617673496949,-0.218716775979227,-98.799975267003,-2.1224222957072,-1.80161155808454,0.23005339178076,0.468575852333573,0.0470007668179831,-0.147215563075399,-0.134031370986172,-0.019425853692888,-1.30931280912844,-0.117106978338936,-0.660681813467308,-2216.59839439313
-4.33720325595547,-9.37349962152131,-3.41398177818239,-1.30460809695866,2.49506448093031,0.129662736411562,-0.288655187875608,-0.153538374305597,-0.0371676262847987,-0.406110340183175,-3.74375399972313,0.48576922551005,0.940214066167389,0.764674178951216,0.0331584590027431,-0.108429133458684,-0.176130560707277,-0.11522643789514,-0.0575271311529804,-0.13645437319017,-32.8887053571426,-2.8266229194311,-2.18851688172689,0.10210228476802,0.614683615418069,0.0246593785807122,-0.106704004187274,-0.125823822218598,-0.0172217827723415,-1.77521427324927,0.0325455388792618,-0.916120143986973,-2213.33842246229
-4.33704528275815,-9.37070791202741,-3.41414236547057,-1.30575058730623,2.49625182975415,0.129300410468255,-0.288734363199804,-0.15355846496339,-0.0371909737691909,-0.406203046349194,-3.74322173399477,0.483356625897041,0.936931105796373,0.769503339378987,0.0330053488794331,-0.109200130103216,-0.17613598975923,-0.115229954170188,-0.057540242194487,-0.139432635946467,-32.7960402361258,-2.84075024556003,-2.19749422782783,0.113124304717212,0.609108597495043,0.0215147287167705,-0.102585240374489,-0.122296230135157,-0.0186574666987536,-1.79951037945407,0.0219031012532453,-0.898677260573236,-2212.58236312479
-4.34033199532875,-9.35737500752612,-3.41135006573257,-1.31582032983604,2.50281362279682,0.124534950821889,-0.289665876222201,-0.153787127410347,-0.0371805993496921,-0.406377573353938,-3.80391254804892,0.468255817435567,0.919877947076588,0.80354057447212,0.0470887972697806,-0.10697448865141,-0.174672420362266,-0.116135561287934,-0.0561363505207795,-0.174251214668829,-32.7956375826773,-2.95019593077411,-2.27950029090809,0.120703742144957,0.568508479730391,-0.00397362162205868,-0.085802528418674,-0.100516378995233,-0.0392745041326175,-2.04730481806186,-0.0160401079182038,-0.825936909482325,-2209.08388084031
