"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_range_bev_a","b_range_phev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_range_bev_b","b_range_phev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","delta_b","gamma_used_bev_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","logLike"
-0.04483392694965,0.387000108603388,-0.0394346611574292,0.957941686268896,-0.049711259547621,-0.175318076275289,-0.0022179689258337,0.63921018037945,-0.0859655882231891,0.881876661907881,0.953269411344081,0.187271210830659,0.030399973038584,-0.134405854158103,-0.41001388290897,0.697271789889783,-0.0384455546736717,0.997657572850585,0.375118824653327,-0.714914860203862,-0.640672844368964,-0.639115964528173,-0.127115832641721,-0.346320999786258,-6723.90677104414
-0.0163812766008647,0.338317708427019,-0.0562389510272666,0.939670314967894,-0.075849697713538,-0.18112272822534,-0.0100884769317831,0.632792808074857,-0.0870892984302035,0.872649877168601,0.977062702459005,0.113190604761021,-0.0101399702074374,-0.163151412429377,-0.457992513227658,0.689089022505623,-0.044665339963955,0.992846328325372,0.37435279349569,-0.719994657721044,-0.728611966929215,-0.644300414481946,-0.0359127193218107,-0.302123799043369,-6607.69734313459
-0.100079848797209,0.288696693600753,-0.0444611971911706,0.940980339569701,-0.0689854412181095,-0.184071959997903,-0.0152118600744532,0.596522060593887,-0.0844039190457892,0.87519011074218,0.953966300431878,-0.0141382058393165,-0.0948867210501666,-0.21557075974394,-0.519720199181027,0.717740879162429,-0.0547259523420753,0.96850710214395,0.382721489222708,-0.723559786950919,-0.996873263171725,-0.572993040882312,0.148647946625337,-0.185050385566706,-6374.29181044248
-0.685374438115647,0.0586979219783607,-0.0656051606314035,0.901993944757217,-0.0230902614213023,-0.199278327528651,-0.0368364651134448,0.462900032938207,-0.0853442492315668,0.891762841375338,-0.35947917003762,-1.50933001414789,-0.395675827504858,-0.133797662950653,0.147880413618908,0.60158020850773,0.120185056900977,0.818990799444419,0.318814824242707,-0.775320238913014,-0.648809424431635,-0.472464011640361,-0.0580384746632649,-0.0314893645197235,-5648.62872428079
-1.08709241333992,-0.013693655070219,-0.0337785770039423,0.918146752956835,0.0371541141115285,-0.203047182011455,-0.0469517695363753,0.385813960979809,-0.0883235724016035,0.907185325836269,-4.07887354215612,-1.40094675845043,-1.40760837465927,-0.227853726428947,-0.343929728191071,0.719600899767128,-0.0253399700790364,0.616816915801089,0.270650573936739,-0.968243885164676,-2.15009788829124,-0.427539960938313,0.0498837991651432,-0.0716281978034082,-5277.35161814168
-1.88230738713095,-0.233578190693498,-0.049800366636434,0.879631440908676,0.119248541170771,-0.21154010817955,-0.0764016847260217,0.245563567021594,-0.095649912374173,0.929621490033281,-4.71307964289498,-2.5476322320227,-1.86063193015932,0.0439554138999507,0.987959624082304,0.751589616635088,0.138408653485256,0.521893470487004,0.240436488374963,-1.03308784123489,0.721607121187645,-0.927777297029397,0.0680403887846467,0.148545125940201,-4766.85845418279
-2.56456589092967,-0.350797175104462,-0.0261537242011418,0.85267105229908,0.187683776733081,-0.190858872685423,-0.108247694285004,0.128372298051356,-0.0987500807247007,0.93151664269441,-7.0575838170764,-3.13067319107065,-2.30654477646381,0.117182798751363,1.15954731117841,0.682954323072054,0.114411307764268,0.362698614749804,0.193265470348044,-1.13318161028149,0.144963634146049,-0.725679303451338,0.115827037902098,0.204316489374876,-4359.73467394114
-3.16853184655399,-0.553599390456406,-0.126751046174336,0.669805403412891,0.205848193446305,-0.136176709279523,-0.148261928798376,0.0290513091185331,-0.0974653830282782,0.912547697851213,-9.04652178770412,-2.68790811449515,-2.27970444198042,0.229554539073012,0.781017930677343,0.45048132354208,0.0436156476706905,0.212016443150185,0.146580783601371,-1.15057482074257,-0.19197420104689,-0.475347950173096,-0.0124133708729927,0.131035194760515,-4010.51546993386
-3.45919103915621,-0.68044720553423,-0.183411979838811,0.465061549504348,0.184524237949937,-0.0973086244329272,-0.184085717669931,-0.0468347399408612,-0.0872250605102473,0.877350292653993,-11.3937331000213,-3.72408939973447,-2.11646725867522,0.104989940708335,1.16798474507195,0.163952934631743,0.0191777766886409,0.041615269334091,0.0881244018809467,-1.22705896222168,-0.115861585092183,-0.463926273517086,-0.0191095998022571,0.0808939788520677,-3731.73111809252
-3.32108020802364,-0.696955747734102,-0.252959828757435,0.295248521988593,0.126318354963906,-0.0607451914952946,-0.1942057594634,-0.094522944415203,-0.0709052114207872,0.830714281121321,-13.9129840056252,-3.78905634710355,-2.20654697598577,-0.0144081495514876,0.965952835785358,0.0203049360576938,-0.133074905445889,-0.0517029461808942,0.0321857229249435,-1.36325549728885,0.159207412624914,-0.402455232383282,-0.0971808191101107,0.165482291390467,-3516.45884737624
