"b_no_choice_a","b_powertrainbev_a","b_powertrainhev_a","b_range_bev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainhev_b","b_range_bev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainhev_c","b_range_bev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","gamma_hhincome_b","gamma_ev_charge_b","gamma_ev_neighbor_b","gamma_knowledge_ev_b","gamma_knowledge_subsidy_b","gamma_veh_refuel_b","gamma_veh_range_b","delta_c","gamma_EV_benefit_c","gamma_EV_anxiety_c","gamma_ev_charge_c","gamma_hhincome_c","gamma_ev_neighbor_c","gamma_knowledge_ev_c","gamma_knowledge_subsidy_c","gamma_veh_refuel_c","gamma_veh_range_c","logLike"
-5.24,-4.1,-2.09,0.27,-0.27,-0.04,-0.59,-1.3,-7.23,0.17,1.1,0.88,-0.23,-0.11,-1.29,-1.57,-7.71,-2.98,-0.02,0.47,-0.27,-0.11,-0.86,-1.19,-1.51,1.57,-0.55,0.04,0.14,0.41,-0.61,0.71,0.04,0.36,-0.11,0.38,-0.11,0.08,0.02,0.35,-0.54,0.48,0.06,0.26,-3629.68886602236
-5.28210011089561,-4.00136467987333,-2.07835814456504,0.328263443427216,-0.266008492203021,-0.0433345184572676,-0.571502874267241,-1.27158629594779,-7.25090904812593,-0.013235026764685,1.20668084587783,0.814292478890752,-0.229138161373945,-0.117513273112643,-1.25094085007822,-1.5439739554848,-7.72632856162085,-3.0314029818498,0.0223352614463647,0.454236660555355,-0.272089145563761,-0.112882550364908,-0.823170512568375,-1.17897827266857,-1.58071169991823,1.59062851116137,-0.512514330436295,0.036926380977216,0.144692151871463,0.385835363416957,-0.629833719363867,0.679477030319701,0.0479394526327876,0.318091539700349,-0.0287882193478211,0.376259248412537,-0.115096192794526,0.0860958415110784,0.0238159436981245,0.473408272357471,-0.486766043473282,0.485650864835043,0.0578063448055919,0.285305268873426,-3574.24264703259
-5.37530531981363,-4.01373255238965,-2.06699824424649,0.507914602450894,-0.289831178658562,-0.0938267990938633,-0.562110254831225,-1.14210282116962,-7.16181810436606,-0.32255578344274,1.17476124326652,0.672591054305928,-0.208890000578584,-0.141689320095521,-1.28402485892056,-1.391234537453,-7.73267814596976,-3.18061946153511,0.153996855733186,0.461490436005769,-0.295260601816963,-0.129935942548786,-0.691186939022707,-1.13475695419278,-1.52080627615234,1.76715679829299,-0.36763044207001,0.0501980236013623,0.295068036711454,0.698071197395553,-0.427671277704924,0.565920946124059,0.0689874509242228,0.129460384666965,0.0470993680772372,0.3870657207887,-0.0969253621362374,-0.115814711324256,0.0209332148832727,0.83630141250833,-0.490038312900704,0.395119923497811,0.0479623118707552,0.275632342119138,-3508.8778655609
-5.34872471463143,-4.81218370293375,-1.94778701945691,0.81961648474745,-0.292258408555013,-0.116655944959725,-0.719538332866692,-0.955638874885516,-6.45942570389765,-0.279221222544374,1.0506083666831,0.531399631227006,-0.203341272360062,-0.137222950826597,-1.14907316009326,-1.15127122805622,-7.85843860513153,-3.75790013312013,0.240558148855147,0.585984636059808,-0.32972581255004,-0.14391267427604,-0.539826083463878,-1.10337432004667,-0.413259468539667,1.64042632750241,-0.184121718192508,0.0676722388168402,0.329826021296528,0.817835446765304,-0.3019023566254,0.320993168013311,0.054467362793017,-0.205448763321747,0.402325563353425,0.369159003947495,-0.0752707095210565,-0.238426845160688,0.0344023717823451,0.795746528781742,-0.496592615698163,0.305967804843609,0.0385508149792064,0.0603018444190573,-3463.41408537754
-5.62234002115701,-4.40551483417186,-1.80670769922223,0.747017656528996,-0.370926114176604,-0.150357555172935,-0.788384457747374,-0.811904406660609,-5.96188484215608,-0.555706980371018,1.07768183537298,0.512495230722408,-0.232783797848368,-0.133732422757995,-1.02637867222133,-0.92759994598129,-8.66309235022117,-4.39272767970032,0.248917229593167,0.535515864908023,-0.39725282589333,-0.16382099720784,-0.394348177382218,-1.13039952664124,-0.277888257345186,1.36409373800039,-0.0482084851188515,0.0416083776061769,0.246278165418371,1.45783687524677,-0.00961428724371177,0.0737800499484586,0.0226416789921211,-0.180126311133191,-0.163298121391808,0.354791798971449,-0.000545504908555913,-0.102566382195931,0.0163301285825727,1.13745571639212,-0.305771703587064,-0.0688128461906093,0.0115135631384497,0.154682155516668,-3443.88520737043
-5.47271733510042,-4.61478864598666,-1.80606400570275,0.72020077196961,-0.359017508563426,-0.125340973963995,-0.800497353140469,-0.811328325708816,-5.87502015662889,-0.539774701929713,1.04926940712045,0.524828791266238,-0.217935759140231,-0.129504104411347,-0.99961395896687,-0.935336069411125,-8.95121689266895,-4.51551324035157,0.19623720251352,0.530105241358382,-0.402799991876173,-0.167057305180301,-0.428177380184246,-1.16048044633886,-0.157698654981601,1.54721320358362,-0.0857030555068307,0.046885738550933,0.279505097302923,1.14647530522979,-0.0351834965536918,0.063465806788255,0.0285035763751912,-0.240524818017364,0.133997174561144,0.291047405712342,-0.0183276112731904,-0.195989678383963,0.0302105887323844,0.833913126749404,-0.40479187596582,-0.213519066065644,0.0103783219653162,0.0783720141022786,-3437.21487914401
-5.41740293581125,-4.47371197108858,-1.82497149453313,0.68105465395028,-0.370296476620809,-0.13449006565556,-0.741200946657362,-0.795221058166209,-5.86254329779129,-0.558310467228211,1.05017058424475,0.548378528741394,-0.21916628514979,-0.126678130417786,-0.982369989792337,-0.938744954811351,-8.92636032073037,-4.72811465349821,0.0906170267959876,0.592647402417292,-0.406298089827213,-0.158671137104672,-0.484844643880218,-1.13387438812847,-0.305199476658262,1.52514112689178,-0.0850140461034008,0.0443126360472415,0.228301933541561,1.19659526966767,-0.0489758984345127,0.0739124710101832,0.0390805615618842,-0.182375810348619,-0.0190533086464623,0.308957419463783,0.0179956599680676,-0.194047799168652,0.03249728930505,0.857521904901534,-0.372206331046072,-0.249949211839072,0.0183983083344723,0.108350244665293,-3435.94573909585
-5.35561843352375,-4.59298073441634,-1.82450417408705,0.707573731457517,-0.364406761005525,-0.129752821642431,-0.755371251486449,-0.77716965075407,-5.83730901846211,-0.556894760678186,1.03131570225119,0.539439632330799,-0.213124259034548,-0.125994573500637,-0.975820747827073,-0.934456833135562,-9.04894721361462,-4.62974921170229,0.0826857067867368,0.536503329042106,-0.412133994354588,-0.166308700775286,-0.499055997890027,-1.13402368950645,-0.200234762805967,1.54507836672724,-0.102282664926762,0.0432091722045608,0.28631450240071,1.13931061288064,-0.0919340342457699,0.0403064437823466,0.0427616916291518,-0.212816033989911,0.122753499251387,0.267512187442759,-0.0126004511149925,-0.218496745352586,0.0286061072643586,0.847017691641868,-0.442716408810582,-0.299352474250382,0.0229389102001114,0.0861209927951385,-3435.65821194182
-5.34491014652071,-4.49294336216904,-1.82877903231106,0.675148104957189,-0.37051788186755,-0.133621774164349,-0.736489917401529,-0.773178039952885,-5.83403669341965,-0.559727722338908,1.03255779670692,0.541707249420773,-0.212707334630302,-0.125362497863306,-0.974273561468489,-0.933892307611008,-9.03799956595731,-4.70779993734126,0.0447911315103004,0.556893325186962,-0.411451471028287,-0.164688985724515,-0.508609590407938,-1.1256585786854,-0.222659272305676,1.54439839412997,-0.0964921080957461,0.041765810233008,0.273564442119702,1.16654794508871,-0.0802431554604955,0.0277952682995595,0.040584650483082,-0.196591588447449,0.0865560049795766,0.270301503532363,0.00173589533069226,-0.216950038879213,0.0290310251394732,0.876003819316746,-0.430172585164987,-0.330838306021487,0.0198898957223021,0.100836938918483,-3435.43248414036
-5.32821977627711,-4.47625695650684,-1.82416221930351,0.674158932257586,-0.372678992405803,-0.13487220442206,-0.732642494254738,-0.767194006533237,-5.83993257932898,-0.566996913297883,1.03713005903412,0.544030523994912,-0.213634627910087,-0.125226857996355,-0.974586255509449,-0.934335651613481,-9.02683550397023,-4.74820657635966,0.0259212913918993,0.568016307270376,-0.411465808496593,-0.163948998319836,-0.506609343357963,-1.12226619584479,-0.221943513444583,1.53509496137005,-0.0929797174440635,0.040366904471817,0.259333360151381,1.18736785385028,-0.0810258033895486,0.0396932047454053,0.0426116393215589,-0.191265306658597,0.0633907590288704,0.273678874870788,0.00620555514977413,-0.218521837250665,0.029062840501768,0.883972173340361,-0.427783687139756,-0.32100356948123,0.021292865857726,0.10729525068916,-3435.39183906712
-5.31595308112368,-4.45595159742474,-1.82097605184091,0.666797862411078,-0.373896254027967,-0.135740562259931,-0.731836882825811,-0.763250014620001,-5.84085043711168,-0.57497814981858,1.03642736978676,0.545081441658646,-0.213104318694765,-0.124865954942485,-0.973235262753852,-0.934726130958246,-9.02678642000226,-4.76537263824498,0.00851622776732559,0.568678130759003,-0.411850189226536,-0.164362302048112,-0.506617870229173,-1.11797036346042,-0.203073060214523,1.53285829487177,-0.0922734797108666,0.0398270706058958,0.262700922586502,1.19569631160813,-0.0818343501678443,0.0292673721424952,0.0411316089329023,-0.19174261879358,0.0771919243210295,0.268083471390882,0.0055117592933467,-0.224300921210706,0.0290034032679912,0.892744490485748,-0.433950298176133,-0.335311611710279,0.0197487743923438,0.107894730438827,-3435.36331987687
