"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_range_bev_a","b_range_phev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_range_bev_b","b_range_phev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","delta_b","gamma_used_bev_b","gamma_EV_benefit_b","gamma_EV_anxiety_b","logLike"
0.772364272270352,-0.513122416101396,0.388582923449576,0.272718156687915,0.990030248183757,0.350332270842046,-0.432389251422137,0.950248656794429,-0.969973084982485,0.991164354607463,-0.499585816636682,-0.240793275181204,0.898395536933094,-0.50219518924132,0.280227284878492,-0.433376661967486,0.473870114888996,-0.233237613458186,0.670184628106654,0.0801969785243273,0.643235286232084,0.655139424838126,0.00119435135275126,-0.444437430705875,-6593.00388185901
0.768210385696954,-0.556951224982208,0.359208645835179,0.32821583697496,0.965743151158839,0.336765771459242,-0.432727325447852,0.947018013733781,-0.96462913198792,0.986710831762316,-0.448945102246314,-0.233306665863803,0.859950409027465,-0.46373453617155,0.286099662878219,-0.443313049529052,0.459412816604804,-0.23726193014094,0.663449519876524,0.0673687184102693,0.534090281872337,0.613510859876623,-0.0448384929054566,-0.410499803528679,-6485.72367488626
0.685146951152738,-0.667700731830049,0.390211564053028,0.330439155236003,0.97569385909611,0.28196004667903,-0.424310256235316,0.924157972931547,-0.938936082221335,0.954075071022097,-0.690240840467833,-0.340145817452357,0.79882227810929,-0.399890821457526,0.304234379321561,-0.42986458534946,0.413113716365853,-0.228898681484661,0.624924140914669,0.0866253765024508,0.396936499395728,0.523511233336852,-0.066640949989558,-0.320589781000277,-6221.96229079611
0.243196063459272,-1.163311266315,0.71717189796365,0.404136610045423,1.12808825554154,0.0345626136926759,-0.381760601854631,0.809225884837737,-0.83866346577322,0.821160777006165,-1.56098090150881,-0.660337841854648,0.606914801278143,-0.288431774527824,0.354810300265542,-0.38504083556887,0.290200748394823,-0.208337863613302,0.516360841909687,0.111878807370282,1.02441231905857,0.225701832033879,-0.120674168767303,-0.0188340338305008,-5497.09075816547
-0.0342838194284632,-1.37570858001862,0.871284930193776,0.439777041465884,1.21937626827493,-0.064489930485842,-0.364089962872563,0.745201676335182,-0.790621809695,0.757251926698339,-2.21919953718845,-0.97571032627023,0.448784186454929,-0.255703607550477,0.411410994522622,-0.349733337584475,0.211542756745201,-0.195573316459903,0.444466723604788,0.133065136925713,0.825076585926887,0.148060104205238,-0.102376115333319,0.086048143386994,-5089.552558797
-0.57127354674865,-1.80289137334449,1.12008084523377,0.538258875365616,1.39901273941161,-0.239029074723526,-0.322150515688152,0.61457253186326,-0.691382303410694,0.63030607304431,-2.97868535258682,-1.31557774303225,0.248190173222403,-0.211160493686609,0.474496319634098,-0.305903928748339,0.122047704662323,-0.181056274378211,0.358677626442714,0.150277474130543,1.62337934238686,0.0271905761016108,-0.113179627087223,0.24878475951854,-4574.85502425772
-0.840754268837962,-1.9004986445544,1.12980731294234,0.555032398976219,1.42554230178343,-0.273129041056973,-0.294005335375067,0.545983700998953,-0.646245703803524,0.574106542974182,-3.74662956974594,-1.65305486981795,-0.00708439801390279,-0.17783725225347,0.523481202255724,-0.246818850704701,0.0365029997448015,-0.1639883743511,0.266860759899026,0.176070114665534,1.09545292641906,-0.0381907882895639,-0.102025918675199,0.241950256882211,-4148.5523076449
-1.58700702745606,-2.32913803435681,1.09915434778803,0.611622646853031,1.54494423118778,-0.337810669829977,-0.255036114212513,0.38771209702713,-0.5446792536478,0.460041177800919,-4.36578109294412,-1.87852956255104,-0.292137688575803,-0.148950186561385,0.52584514336356,-0.188965665166407,-0.0377490280155583,-0.147992158837111,0.182881275802266,0.199761522058152,2.03931610267702,-0.0641237660551972,-0.110506337073668,0.376859846310493,-3718.56056887669
-1.86544884941329,-2.30475294508501,0.85397812005533,0.568675997461891,1.44356111561284,-0.284826817861753,-0.214242600627144,0.315354962848883,-0.500696692975197,0.408838132866112,-5.00260129653094,-1.951502182555,-0.704809718811522,-0.119463902573033,0.473760662088892,-0.095385244223875,-0.106890748368935,-0.130488881803863,0.0839628851890513,0.192493976494937,1.70045507280006,-0.161256877164694,-0.142773002813098,0.270749694871168,-3356.46293059909
-2.34938740738387,-2.28759342685752,0.703838148294428,0.553605283231173,1.3201502556437,-0.259969559601811,-0.185475508773636,0.179395946177018,-0.414686884716606,0.336730004000086,-5.29590749170892,-1.78190408050241,-1.08231566176751,-0.108927110095036,0.324285604544519,-0.0173214304391123,-0.152330849849797,-0.113912719421495,0.00882476504792382,0.146806713327704,2.13530588770894,-0.11573187036025,-0.172151129396211,0.268719043806375,-3072.45431729436
