"b_no_choice_a","b_powertrainbev_a","b_powertrainphev_a","b_powertrainhev_a","b_range_bev_a","b_range_phev_a","b_mileage_a","b_age_a","b_operating_cost_a","b_price_a","b_no_choice_b","b_powertrainbev_b","b_powertrainphev_b","b_powertrainhev_b","b_range_bev_b","b_range_phev_b","b_mileage_b","b_age_b","b_operating_cost_b","b_price_b","b_no_choice_c","b_powertrainbev_c","b_powertrainphev_c","b_powertrainhev_c","b_range_bev_c","b_range_phev_c","b_mileage_c","b_age_c","b_operating_cost_c","b_price_c","delta_b","delta_c","logLike"
-4.64432842149654,-8.71154694275554,-3.31640905974828,-1.26081769822024,2.25546328933956,0.0809073895057565,-0.266600902381027,-0.134886172261933,-0.0480504416000845,-0.484507223550541,-5.26193602336765,-0.211960032272325,0.160921891018462,0.632328285202593,0.152590386291282,-0.0539293001225887,-0.142484491534017,-0.110674077956722,-0.04891211995462,-0.483047712926952,-0.547069052234292,0.847244915086776,0.622375779319555,-0.37462456477806,0.489987954031676,0.912246648687869,-0.183585045859218,-0.277247499208897,0.938756156247109,-0.565209070686251,-1.77763770114361,-0.583804404363036,-2483.17589618401
-4.64409961994287,-8.68260512467911,-3.31127604151314,-1.25472096031079,2.26556610434606,0.0810415499431817,-0.265544916417876,-0.13491119799308,-0.0479105331287178,-0.484211371115377,-5.26062638925746,-0.213714488015755,0.168240088658546,0.635391714594953,0.150417965710846,-0.0512233005047508,-0.142364188798864,-0.110131704867754,-0.0496988044109953,-0.481988541319718,-71.0306295386099,0.97277151766997,-0.144531956855894,0.480331165856845,0.819770070542939,0.626871771476853,-0.649330198750932,-0.26885603757497,0.770278296464582,-0.972814245587609,-1.5121177016506,-2.64617128420088,-2350.80010426253
-4.60921515897218,-8.9672205952693,-3.30328408235882,-1.23320059648681,2.42278546072183,0.0775833446812638,-0.254897400140028,-0.137017991206003,-0.0480814121924863,-0.483816898159443,-5.33978972989804,-0.324263730711483,0.340054842889739,0.63405151756143,0.210712331863304,-0.0855343701523968,-0.143860885229901,-0.111185440371876,-0.0478408690604816,-0.518613935138796,-117.966126756933,-12.2909964390854,-14.5804774643945,-11.4663765257505,-6.13766759077405,0.604502114918201,1.49572505602108,-0.253183138987333,-2.32902053005022,16.8109232896697,-0.79695898880483,-7.50095370889046,-2288.01659561523
-4.59769610000452,-8.87796813177894,-3.26502911807342,-1.21978268280631,2.41705638102281,0.0414337282032471,-0.2532605350969,-0.139567130010494,-0.0450404191898431,-0.493064835059102,-5.36727491674705,-0.376680004950681,0.319471885584632,0.616691005659723,0.208766043024833,-0.0830043122827913,-0.147008993307847,-0.109645683118592,-0.0482459516227559,-0.525509043147779,-117.871029173804,-15.1031269844655,-20.8059842832292,-6.55299282482429,-9.61582901900696,-1.34676744642665,5.03260989610778,-1.17146575650434,-3.71436468510475,20.8779050086754,0.481030781110594,-9.57673903045294,-2256.24132227799
-4.64053996849528,-8.86046114204242,-3.3606742104135,-1.2634591786086,2.36746379878502,0.0586574779697714,-0.263166351962653,-0.138721557142358,-0.0444028709246641,-0.499965486443505,-5.28593611728251,-0.229148312510584,0.134218824195037,0.61987274588806,0.118603665133096,-0.0453234072975921,-0.144470936534311,-0.109186704499579,-0.0497448679129228,-0.489313524676467,-117.947999723755,-21.3603781308049,-20.6045140388946,-8.40353492267573,-13.5240644944014,-3.01620442447655,4.98149198506924,-2.55822401901875,-3.67302164519816,21.2938081508471,0.227866797765181,-10.3062624461091,-2251.86678452238
-4.63522659427553,-9.08563075272567,-3.37087579734513,-1.2886573061309,2.4540101309165,0.062048274016884,-0.262738268879039,-0.139970444129993,-0.0444582851032802,-0.497142392357775,-5.27815902858643,-0.242567077102892,0.130554777418126,0.613787018347511,0.123921903749773,-0.0533509255245839,-0.142696777618951,-0.109782663051951,-0.0495424768916822,-0.48643418324891,-117.947999723755,-17.0021547402583,-19.0840484559054,-10.8054230557049,-9.22887472161272,-1.57422477443275,4.98698908296691,-2.27763159759615,-3.90496974072857,21.4080371459315,0.228891339273553,-27.9589614079786,-2251.67953693976
-4.63166243930655,-8.97285158875462,-3.37144028250678,-1.30087908538785,2.40025040104745,0.0612325344582327,-0.266490574137822,-0.140503416362985,-0.0438109239116786,-0.494865195223139,-5.27411268058466,-0.258300257766013,0.114153776364193,0.609736559511589,0.127786942704508,-0.0522269654873184,-0.142823384209192,-0.109528679276295,-0.04953287034917,-0.485256143529859,-117.947999723755,-17.0003030001749,-19.0861707347751,-10.80284070043,-9.22855624380292,-1.58317871204872,4.98588690311879,-2.27255927140281,-3.90513771181358,21.4096484480811,0.236957541899703,-27.9587372875396,-2251.59185162482
-4.62283596393689,-9.20155573362606,-3.4125703458628,-1.34895998678076,2.47976088614449,0.0729268227210048,-0.272555703194506,-0.142503523877343,-0.0432354743879037,-0.487562631924237,-5.26241083906279,-0.302696860055308,0.079552087642061,0.597936996503232,0.138780876101386,-0.0551121680678309,-0.141550971860723,-0.109181580623228,-0.0492573856603506,-0.483724978629344,-118.033520155043,-14.2873843002802,-21.7553431555781,-7.62635758588249,-6.42723634711553,-2.49520671822713,4.52478001122122,-2.35029050745146,-4.17400077149332,20.2369715760148,0.260255624271472,-28.0992986361762,-2251.47328152821
-4.62110843423066,-9.14761812123464,-3.40689882479691,-1.34931168309022,2.45632321311456,0.0695240725528991,-0.274781887332047,-0.142818726143559,-0.0429627270812614,-0.485968254040294,-5.26521406939863,-0.308057630688848,0.07641901769489,0.597884311328015,0.137810148633502,-0.0534447591095218,-0.141410057124571,-0.108808705221084,-0.0491968300086581,-0.486708242936829,-117.92999558193,-16.8515573875874,-18.4354696670739,-11.5493031476288,-9.13021077113537,-1.12203420122575,5.04273557211656,-2.25050866047158,-3.91697984794905,21.5539689858815,0.266896118860378,-30.7355917122289,-2251.46212876249
-4.62047343624103,-9.17249021395411,-3.41559833303073,-1.35087965308456,2.46744212427521,0.0724988091230929,-0.275147459425977,-0.142719746937615,-0.0430351675066364,-0.485420385744261,-5.26900728151049,-0.308389618803726,0.0783878679259912,0.598101552017558,0.135804816858444,-0.0537850680659695,-0.140974769460879,-0.108744318163072,-0.0491483263981401,-0.489051160344073,-117.900318457221,-17.4451852082316,-17.4130712095897,-12.7800827446731,-9.75984793946368,-0.671007365126743,5.19291132534332,-2.20998272310292,-3.85071038527719,21.941220554925,0.26901159759924,-32.1550891421531,-2251.45882278315
